sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Ladina/Mestiza,ethnicity_Maya,ethnicity_Xinca,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
1.926206,Ladina/Mestiza,richest,156233,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richer,74621,9,1,1,0,0,0,0,0,1,0,4.0,7.704824,0.0,0.0,4.947293038104162e-05
1.926206,Ladina/Mestiza,richer,74621,9,1,1,0,0,0,0,0,1,0,4.0,7.704824,0.0,0.0,4.947293038104162e-05
1.926206,Maya,richest,124256,9,1,0,1,0,0,0,0,0,1,5.0,9.63103,0.0,0.0004899836385400113,0.0
1.926206,Ladina/Mestiza,richest,124256,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,196975,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,127549,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,137431,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,137431,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,138002,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,157033,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,172849,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,172947,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richer,28253,9,1,1,0,0,0,0,0,1,0,4.0,7.704824,0.0,0.0,4.947293038104162e-05
1.926206,Ladina/Mestiza,richest,98870,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,111165,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,210536,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,210536,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Ladina/Mestiza,richest,210536,9,1,1,0,0,0,0,0,0,1,5.0,9.63103,0.0,0.0,0.00017341695972941434
1.926206,Maya,richest,142512,9,1,0,1,0,0,0,0,0,1,5.0,9.63103,0.0,0.0004899836385400113,0.0
1.926206,Ladina/Mestiza,richer,64462,9,1,1,0,0,0,0,0,1,0,4.0,7.704824,0.0,0.0,4.947293038104162e-05
1.926206,Ladina/Mestiza,richer,64462,9,1,1,0,0,0,0,0,1,0,4.0,7.704824,0.0,0.0,4.947293038104162e-05
1.564282,Ladina/Mestiza,richest,188529,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,176738,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,172644,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,125806,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,173779,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,143515,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richer,85396,10,1,1,0,0,0,0,0,1,0,4.0,6.257128,0.0,0.0,4.017722636224606e-05
1.564282,Maya,richer,38880,10,1,0,1,0,0,0,0,1,0,4.0,6.257128,0.0,0.0002440108255265307,0.0
1.564282,Ladina/Mestiza,richest,145867,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,middle,-20588,10,1,1,0,0,0,0,1,0,0,3.0,4.692845999999999,0.0,0.0,-6.0478370244311676e-05
1.564282,Ladina/Mestiza,middle,-20588,10,1,1,0,0,0,0,1,0,0,3.0,4.692845999999999,0.0,0.0,-6.0478370244311676e-05
1.564282,Ladina/Mestiza,middle,-20588,10,1,1,0,0,0,0,1,0,0,3.0,4.692845999999999,0.0,0.0,-6.0478370244311676e-05
1.564282,Ladina/Mestiza,richest,121106,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,106619,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,106619,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
1.564282,Ladina/Mestiza,richest,152159,10,1,1,0,0,0,0,0,0,1,5.0,7.82141,0.0,0.0,0.0001408328229688038
0.924325,Ladina/Mestiza,richer,78780,11,1,1,0,0,0,0,0,1,0,4.0,3.6973,0.0,0.0,2.3740485895307296e-05
0.924325,Ladina/Mestiza,richest,138721,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,138721,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,215694,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,215694,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,215694,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,135039,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,135039,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,135039,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,135039,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,170754,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,170754,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Maya,richest,120293,11,1,0,1,0,0,0,0,0,1,5.0,4.621625,0.0,0.00023512756511686488,0.0
0.924325,Maya,richest,120293,11,1,0,1,0,0,0,0,0,1,5.0,4.621625,0.0,0.00023512756511686488,0.0
0.924325,Maya,richest,120293,11,1,0,1,0,0,0,0,0,1,5.0,4.621625,0.0,0.00023512756511686488,0.0
0.924325,Ladina/Mestiza,richest,154498,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,154498,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,154498,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,154498,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,106965,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,114540,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,114540,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richer,82384,11,1,1,0,0,0,0,0,1,0,4.0,3.6973,0.0,0.0,2.3740485895307296e-05
0.924325,Maya,richer,41575,11,1,0,1,0,0,0,0,1,0,4.0,3.6973,0.0,0.00014418455643215895,0.0
0.924325,Maya,richer,41575,11,1,0,1,0,0,0,0,1,0,4.0,3.6973,0.0,0.00014418455643215895,0.0
0.924325,Maya,richer,84402,11,1,0,1,0,0,0,0,1,0,4.0,3.6973,0.0,0.00014418455643215895,0.0
0.924325,Maya,richer,84402,11,1,0,1,0,0,0,0,1,0,4.0,3.6973,0.0,0.00014418455643215895,0.0
0.924325,Maya,richer,84402,11,1,0,1,0,0,0,0,1,0,4.0,3.6973,0.0,0.00014418455643215895,0.0
0.924325,Maya,richer,84402,11,1,0,1,0,0,0,0,1,0,4.0,3.6973,0.0,0.00014418455643215895,0.0
0.924325,Ladina/Mestiza,richest,93922,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,166084,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,166084,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richest,166084,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Maya,richest,144405,11,1,0,1,0,0,0,0,0,1,5.0,4.621625,0.0,0.00023512756511686488,0.0
0.924325,Ladina/Mestiza,richest,109973,11,1,1,0,0,0,0,0,0,1,5.0,4.621625,0.0,0.0,8.321728377021508e-05
0.924325,Ladina/Mestiza,richer,80317,11,1,1,0,0,0,0,0,1,0,4.0,3.6973,0.0,0.0,2.3740485895307296e-05
1.782708,Ladina/Mestiza,richest,114822,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Maya,richest,194873,12,1,0,1,0,0,0,0,0,1,5.0,8.91354,0.0,0.0004534809632481605,0.0
1.782708,Ladina/Mestiza,richest,194873,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richer,32887,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,richer,53243,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,richest,143920,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,208627,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,208627,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Maya,richest,135555,12,1,0,1,0,0,0,0,0,1,5.0,8.91354,0.0,0.0004534809632481605,0.0
1.782708,Ladina/Mestiza,richer,49684,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,richest,119625,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Maya,richest,88196,12,1,0,1,0,0,0,0,0,1,5.0,8.91354,0.0,0.0004534809632481605,0.0
1.782708,Ladina/Mestiza,richest,88196,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richer,86777,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,richer,65152,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,richer,65152,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,richest,202980,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,202980,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,202980,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,202980,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richer,64386,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,middle,-11131,12,1,1,0,0,0,0,1,0,0,3.0,5.348124,0.0,0.0,-6.89231701582556e-05
1.782708,Ladina/Mestiza,richest,156115,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,156115,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richer,37824,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Ladina/Mestiza,richer,62521,12,1,1,0,0,0,0,0,1,0,4.0,7.130832,0.0,0.0,4.578730871657856e-05
1.782708,Maya,middle,-3176,12,1,0,1,0,0,0,1,0,0,3.0,5.348124,0.0,0.0001026848057790999,-0.0
1.782708,Ladina/Mestiza,richest,92601,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,92601,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,92601,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
1.782708,Ladina/Mestiza,richest,145845,12,1,1,0,0,0,0,0,0,1,5.0,8.91354,0.0,0.0,0.00016049778759141275
2.779535,Maya,richer,40819,13,1,0,1,0,0,0,0,1,0,4.0,11.11814,0.0,0.00043357695730685745,0.0
2.779535,Ladina/Mestiza,richest,100384,13,1,1,0,0,0,0,0,0,1,5.0,13.897675,0.0,0.0,0.00025024245026829825
2.779535,Ladina/Mestiza,richer,21267,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richer,67202,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richer,7683,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richer,84841,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,middle,-4170,13,1,1,0,0,0,0,1,0,0,3.0,8.338605000000001,0.0,0.0,-0.00010746255907631927
2.779535,Ladina/Mestiza,richer,39231,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richest,137915,13,1,1,0,0,0,0,0,0,1,5.0,13.897675,0.0,0.0,0.00025024245026829825
2.779535,Ladina/Mestiza,richest,137915,13,1,1,0,0,0,0,0,0,1,5.0,13.897675,0.0,0.0,0.00025024245026829825
2.779535,Ladina/Mestiza,richer,70266,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richer,63611,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richest,143694,13,1,1,0,0,0,0,0,0,1,5.0,13.897675,0.0,0.0,0.00025024245026829825
2.779535,Ladina/Mestiza,richer,80496,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richest,141630,13,1,1,0,0,0,0,0,0,1,5.0,13.897675,0.0,0.0,0.00025024245026829825
2.779535,Ladina/Mestiza,richer,31963,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Maya,richer,48235,13,1,0,1,0,0,0,0,1,0,4.0,11.11814,0.0,0.00043357695730685745,0.0
2.779535,Ladina/Mestiza,richer,48235,13,1,1,0,0,0,0,0,1,0,4.0,11.11814,0.0,0.0,7.138994559598948e-05
2.779535,Ladina/Mestiza,richest,138858,13,1,1,0,0,0,0,0,0,1,5.0,13.897675,0.0,0.0,0.00025024245026829825
1.287587,Ladina/Mestiza,richest,130144,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,212120,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,212120,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,207498,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,190354,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,158073,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richer,11556,14,1,1,0,0,0,0,0,1,0,4.0,5.150348,0.0,0.0,3.307055528356481e-05
1.287587,Ladina/Mestiza,richest,168078,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,168078,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,148776,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,148776,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Ladina/Mestiza,richest,195469,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Maya,richest,88143,14,1,0,1,0,0,0,0,0,1,5.0,6.437935,0.0,0.0003275332769168082,0.0
1.287587,Ladina/Mestiza,richer,47789,14,1,1,0,0,0,0,0,1,0,4.0,5.150348,0.0,0.0,3.307055528356481e-05
1.287587,Ladina/Mestiza,richer,86707,14,1,1,0,0,0,0,0,1,0,4.0,5.150348,0.0,0.0,3.307055528356481e-05
1.287587,Ladina/Mestiza,richer,6543,14,1,1,0,0,0,0,0,1,0,4.0,5.150348,0.0,0.0,3.307055528356481e-05
1.287587,Ladina/Mestiza,richer,6543,14,1,1,0,0,0,0,0,1,0,4.0,5.150348,0.0,0.0,3.307055528356481e-05
1.287587,Maya,richest,88002,14,1,0,1,0,0,0,0,0,1,5.0,6.437935,0.0,0.0003275332769168082,0.0
1.287587,Maya,richest,88002,14,1,0,1,0,0,0,0,0,1,5.0,6.437935,0.0,0.0003275332769168082,0.0
1.287587,Ladina/Mestiza,richest,88002,14,1,1,0,0,0,0,0,0,1,5.0,6.437935,0.0,0.0,0.00011592188111090787
1.287587,Maya,richest,88002,14,1,0,1,0,0,0,0,0,1,5.0,6.437935,0.0,0.0003275332769168082,0.0
1.182178,Ladina/Mestiza,richest,189965,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,145103,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richer,84881,15,1,1,0,0,0,0,0,1,0,4.0,4.728712,0.0,0.0,3.0363216546931642e-05
1.182178,Ladina/Mestiza,richest,169166,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,middle,-970,15,1,1,0,0,0,0,1,0,0,3.0,3.546534,0.0,0.0,-4.5705441076915725e-05
1.182178,Ladina/Mestiza,middle,-970,15,1,1,0,0,0,0,1,0,0,3.0,3.546534,0.0,0.0,-4.5705441076915725e-05
1.182178,Ladina/Mestiza,richest,194481,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,178012,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,140121,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,183090,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,183090,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,197758,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,197758,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,182447,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,210438,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Maya,richest,120889,15,1,0,1,0,0,0,0,0,1,5.0,5.91089,0.0,0.0003007195896191546,0.0
1.182178,Maya,richest,120889,15,1,0,1,0,0,0,0,0,1,5.0,5.91089,0.0,0.0003007195896191546,0.0
1.182178,Maya,richest,120889,15,1,0,1,0,0,0,0,0,1,5.0,5.91089,0.0,0.0003007195896191546,0.0
1.182178,Ladina/Mestiza,richest,168715,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,184708,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.182178,Ladina/Mestiza,richest,88133,15,1,1,0,0,0,0,0,0,1,5.0,5.91089,0.0,0.0,0.000106431874170779
1.669226,Ladina/Mestiza,richest,154723,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,179365,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richer,73545,16,1,1,0,0,0,0,0,1,0,4.0,6.676904,0.0,0.0,4.2872621977205226e-05
1.669226,Ladina/Mestiza,richest,191650,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,112620,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,112620,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,112620,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,143078,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,140354,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,140354,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,187960,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,127460,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richer,31698,16,1,1,0,0,0,0,0,1,0,4.0,6.676904,0.0,0.0,4.2872621977205226e-05
1.669226,Ladina/Mestiza,richest,206967,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,203934,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,173288,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,173288,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,98148,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,98148,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.669226,Ladina/Mestiza,richest,98148,16,1,1,0,0,0,0,0,0,1,5.0,8.34613,0.0,0.0,0.00015028096580598925
1.843913,Ladina/Mestiza,richest,208552,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Ladina/Mestiza,richest,208552,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Ladina/Mestiza,richest,126584,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Ladina/Mestiza,richest,126584,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Maya,richer,28534,17,1,0,1,0,0,0,0,1,0,4.0,7.375652,0.0,0.0002876301928482855,0.0
1.843913,Ladina/Mestiza,richer,28534,17,1,1,0,0,0,0,0,1,0,4.0,7.375652,0.0,0.0,4.735930605433561e-05
1.843913,Ladina/Mestiza,richest,197323,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Ladina/Mestiza,richer,53252,17,1,1,0,0,0,0,0,1,0,4.0,7.375652,0.0,0.0,4.735930605433561e-05
1.843913,Ladina/Mestiza,richer,53252,17,1,1,0,0,0,0,0,1,0,4.0,7.375652,0.0,0.0,4.735930605433561e-05
1.843913,Ladina/Mestiza,richest,208627,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Maya,richest,196969,17,1,0,1,0,0,0,0,0,1,5.0,9.219565,0.0,0.000469050143593794,0.0
1.843913,Ladina/Mestiza,richest,196969,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Ladina/Mestiza,richer,71456,17,1,1,0,0,0,0,0,1,0,4.0,7.375652,0.0,0.0,4.735930605433561e-05
1.843913,Ladina/Mestiza,richest,120031,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
1.843913,Ladina/Mestiza,richer,71916,17,1,1,0,0,0,0,0,1,0,4.0,7.375652,0.0,0.0,4.735930605433561e-05
1.843913,Ladina/Mestiza,richest,220203,17,1,1,0,0,0,0,0,0,1,5.0,9.219565,0.0,0.0,0.00016600809387238102
