sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Creole,ethnicity_Garifuna,ethnicity_Maya,ethnicity_Mestizo/Spanish/Latino,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
1.1807886859036878,Creole,richest,0.8810868395464739,6.0,1.0,1,0,0,0,0,0,0,0,1,5.0,5.9039434295184385,0.0,0.0,0.0,0.001437251422333099
0.5483564753821327,Mestizo/Spanish/Latino,poorer,-0.10337324679486187,6.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.0967129507642654,0.0,-0.00024207814023249202,-0.0,-0.0
0.5483564753821327,Mestizo/Spanish/Latino,poorer,-0.10337324679486187,6.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.0967129507642654,0.0,-0.00024207814023249202,-0.0,-0.0
1.1807886859036878,Creole,richer,0.4853597129694847,6.0,1.0,1,0,0,0,0,0,0,1,0,4.0,4.723154743614751,0.0,0.0,0.0,0.0004243273329486202
1.202275044760025,Mestizo/Spanish/Latino,richest,1.0777759846217467,7.0,1.0,0,0,0,1,0,0,0,0,1,5.0,6.011375223800125,0.0,0.0009669377552621471,0.0,0.0
0.440138335444953,Mestizo/Spanish/Latino,richer,0.8640005852854338,7.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.760553341779812,0.0,0.00017122146102353924,0.0,0.0
0.440138335444953,Creole,richer,0.7332196069492904,7.0,1.0,1,0,0,0,0,0,0,1,0,4.0,1.760553341779812,0.0,0.0,0.0,0.0001581677807700772
1.202275044760025,Mestizo/Spanish/Latino,richer,0.7772055438219578,7.0,1.0,0,0,0,1,0,0,0,1,0,4.0,4.8091001790401,0.0,0.00046770588503236235,0.0,0.0
0.440138335444953,Mestizo/Spanish/Latino,richest,1.2450285669127967,7.0,1.0,0,0,0,1,0,0,0,0,1,5.0,2.200691677224765,0.0,0.00035398420347725686,0.0,0.0
0.440138335444953,Mestizo/Spanish/Latino,richer,0.697140937009292,7.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.760553341779812,0.0,0.00017122146102353924,0.0,0.0
0.440138335444953,Mestizo/Spanish/Latino,richer,0.697140937009292,7.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.760553341779812,0.0,0.00017122146102353924,0.0,0.0
0.440138335444953,Mestizo/Spanish/Latino,richer,0.697140937009292,7.0,1.0,0,0,0,1,0,0,0,1,0,4.0,1.760553341779812,0.0,0.00017122146102353924,0.0,0.0
0.440138335444953,Mestizo/Spanish/Latino,poorer,-0.28133578055278236,7.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.880276670889906,0.0,-0.000194304023883896,-0.0,-0.0
0.440138335444953,Mestizo/Spanish/Latino,middle,-0.00449465409963179,7.0,1.0,0,0,0,1,0,0,1,0,0,3.0,1.320415006334859,0.0,-1.1541281430178387e-05,-0.0,-0.0
1.202275044760025,Mestizo/Spanish/Latino,richer,0.5909141593281071,7.0,1.0,0,0,0,1,0,0,0,1,0,4.0,4.8091001790401,0.0,0.00046770588503236235,0.0,0.0
1.202275044760025,Mestizo/Spanish/Latino,richer,0.5909141593281071,7.0,1.0,0,0,0,1,0,0,0,1,0,4.0,4.8091001790401,0.0,0.00046770588503236235,0.0,0.0
1.202275044760025,Creole,richest,1.2953156131929087,7.0,1.0,1,0,0,0,0,0,0,0,1,5.0,6.011375223800125,0.0,0.0,0.0,0.0014634045352445728
0.440138335444953,Mestizo/Spanish/Latino,middle,0.16673408986136246,7.0,1.0,0,0,0,1,0,0,1,0,0,3.0,1.320415006334859,0.0,-1.1541281430178387e-05,-0.0,-0.0
1.202275044760025,Mestizo/Spanish/Latino,richest,1.1356870213857482,7.0,1.0,0,0,0,1,0,0,0,0,1,5.0,6.011375223800125,0.0,0.0009669377552621471,0.0,0.0
0.440138335444953,Mestizo/Spanish/Latino,richest,0.906600889798336,7.0,1.0,0,0,0,1,0,0,0,0,1,5.0,2.200691677224765,0.0,0.00035398420347725686,0.0,0.0
0.440138335444953,Maya,poorer,-0.44038405195390923,7.0,1.0,0,0,1,0,0,1,0,0,0,2.0,0.880276670889906,8.858864314661832e-05,-0.0,-0.0,-0.0
0.440138335444953,Creole,poorest,-1.6896225265072882,7.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.440138335444953,-0.0,-0.0,-0.0,-0.0009745329165420166
1.202275044760025,Mestizo/Spanish/Latino,richest,1.6118813081473822,7.0,1.0,0,0,0,1,0,0,0,0,1,5.0,6.011375223800125,0.0,0.0009669377552621471,0.0,0.0
1.0890769433092267,Mestizo/Spanish/Latino,richest,1.6707067136921083,8.0,1.0,0,0,0,1,0,0,0,0,1,5.0,5.445384716546133,0.0,0.0008758974241883044,0.0,0.0
1.0890769433092267,Mestizo/Spanish/Latino,richest,1.308582044215711,8.0,1.0,0,0,0,1,0,0,0,0,1,5.0,5.445384716546133,0.0,0.0008758974241883044,0.0,0.0
0.466686362027347,Mestizo/Spanish/Latino,middle,0.3577716773826733,8.0,1.0,0,0,0,1,0,0,1,0,0,3.0,1.400059086082041,0.0,-1.2237422214855814e-05,-0.0,-0.0
1.0890769433092267,Mestizo/Spanish/Latino,richest,1.6178221487334215,8.0,1.0,0,0,0,1,0,0,0,0,1,5.0,5.445384716546133,0.0,0.0008758974241883044,0.0,0.0
