sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Armenian,ethnicity_Azeri,ethnicity_Georgian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
2.993381425031008,Georgian,richest,1.2707123537485774,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richest,1.2707123537485774,147.0,110.0,0,0,1,0,0,0,0,1,5.0,14.96690712515504,0.0,0.0,0.0008584690062549811
2.993381425031008,Georgian,richer,1.131782787088539,147.0,110.0,0,0,1,0,0,0,1,0,4.0,11.973525700124032,0.0,0.0,0.00035592909932898547
2.993381425031008,Georgian,richer,1.2417038313992006,147.0,110.0,0,0,1,0,0,0,1,0,4.0,11.973525700124032,0.0,0.0,0.00035592909932898547
2.993381425031008,Georgian,richer,1.1804943913625103,147.0,110.0,0,0,1,0,0,0,1,0,4.0,11.973525700124032,0.0,0.0,0.00035592909932898547
2.8395301213716033,Georgian,richest,1.4078023008264307,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Armenian,richest,1.2482480509443006,148.0,110.0,1,0,0,0,0,0,0,1,5.0,14.197650606858016,0.0,0.015658196317765462,0.0
2.8395301213716033,Georgian,richest,1.2830102587793313,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.368726189278699,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.3811735277633284,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richer,1.2207619384786876,148.0,110.0,0,0,1,0,0,0,1,0,4.0,11.358120485486413,0.0,0.0,0.0003376353545077705
2.8395301213716033,Georgian,richest,1.3647046093752588,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.3801343239470318,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.3801343239470318,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richest,1.3376544279553841,148.0,110.0,0,0,1,0,0,0,0,1,5.0,14.197650606858016,0.0,0.0,0.0008143461374955633
2.8395301213716033,Georgian,richer,1.234921938738959,148.0,110.0,0,0,1,0,0,0,1,0,4.0,11.358120485486413,0.0,0.0,0.0003376353545077705
2.8395301213716033,Georgian,richer,1.234921938738959,148.0,110.0,0,0,1,0,0,0,1,0,4.0,11.358120485486413,0.0,0.0,0.0003376353545077705
2.764251514149479,Georgian,richest,1.2961155422286563,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.3270410103430437,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.3270410103430437,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
