sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Negro,ethnicity_White,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
0.07518357731950792,White,poorest,-2.0957481832544906,5.0,211.0,0,1,1,0,0,0,0,1.0,0.07518357731950792,-0.0,-2.7070905735158515e-05
0.07518357731950792,White,poorer,-0.3327344673145009,5.0,211.0,0,1,0,1,0,0,0,2.0,0.15036715463901584,-0.0,-1.4542817255714455e-05
0.07518357731950792,White,poorer,-0.0017885813679723306,5.0,211.0,0,1,0,1,0,0,0,2.0,0.15036715463901584,-0.0,-1.4542817255714455e-05
0.07518357731950792,White,poorest,-1.354020586638378,5.0,211.0,0,1,1,0,0,0,0,1.0,0.07518357731950792,-0.0,-2.7070905735158515e-05
0.07518357731950792,White,poorer,-0.528801450275163,5.0,211.0,0,1,0,1,0,0,0,2.0,0.15036715463901584,-0.0,-1.4542817255714455e-05
0.07518357731950792,White,poorest,-0.9393780738202224,5.0,211.0,0,1,1,0,0,0,0,1.0,0.07518357731950792,-0.0,-2.7070905735158515e-05
0.461125940892982,White,poorest,-1.1424146364042833,5.0,211.0,0,1,1,0,0,0,0,1.0,0.461125940892982,-0.0,-0.00016603488850897225
0.461125940892982,White,poorest,-1.4160688735980642,5.0,211.0,0,1,1,0,0,0,0,1.0,0.461125940892982,-0.0,-0.00016603488850897225
0.11060113608251954,White,poorer,-0.4598698389913275,6.0,212.0,0,1,0,1,0,0,0,2.0,0.22120227216503907,-0.0,-2.139366292038809e-05
0.11060113608251954,White,poorer,-0.4598698389913275,6.0,212.0,0,1,0,1,0,0,0,2.0,0.22120227216503907,-0.0,-2.139366292038809e-05
0.11060113608251954,White,poorer,-0.3379419088473491,6.0,212.0,0,1,0,1,0,0,0,2.0,0.22120227216503907,-0.0,-2.139366292038809e-05
0.11060113608251954,White,middle,0.07783415262416016,6.0,212.0,0,1,0,0,1,0,0,3.0,0.3318034082475586,-0.0,-2.9638293294649032e-06
0.11060113608251954,White,middle,0.192694626717973,6.0,212.0,0,1,0,0,1,0,0,3.0,0.3318034082475586,-0.0,-2.9638293294649032e-06
0.11060113608251954,White,middle,0.1419870506161569,6.0,212.0,0,1,0,0,1,0,0,3.0,0.3318034082475586,-0.0,-2.9638293294649032e-06
0.11060113608251954,White,middle,0.46125068198835206,6.0,212.0,0,1,0,0,1,0,0,3.0,0.3318034082475586,-0.0,-2.9638293294649032e-06
0.11060113608251954,White,poorer,-0.7050647824982409,6.0,212.0,0,1,0,1,0,0,0,2.0,0.22120227216503907,-0.0,-2.139366292038809e-05
0.11060113608251954,Negro,middle,0.25052745603061966,6.0,212.0,1,0,0,0,1,0,0,3.0,0.3318034082475586,-9.812592093051067e-06,-0.0
0.11060113608251954,White,poorer,0.024876398768438612,6.0,212.0,0,1,0,1,0,0,0,2.0,0.22120227216503907,-0.0,-2.139366292038809e-05
0.11060113608251954,White,middle,0.4494663938474047,6.0,212.0,0,1,0,0,1,0,0,3.0,0.3318034082475586,-0.0,-2.9638293294649032e-06
0.11060113608251954,White,middle,0.04881855090064968,6.0,212.0,0,1,0,0,1,0,0,3.0,0.3318034082475586,-0.0,-2.9638293294649032e-06
