sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bambara,ethnicity_Fula/Tukulur/Lorobo,ethnicity_Jola/Karoninka,ethnicity_Mandinka/Jahanka,ethnicity_Manjago,ethnicity_Non-Gambian,ethnicity_Sarahule,ethnicity_Serere,ethnicity_Wollof,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7,IF_8
0.148278,Fula/Tukulur/Lorobo,richer,79671,6,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.593112,9.619911495016536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.148278,Serere,richer,119277,6,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,0.593112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001471400965320668,0.0
0.148278,Non-Gambian,richest,139458,6,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.74139,0.0,0.0,0.00025535948368263656,0.0,0.0,0.0,0.0,0.0,0.0
0.148278,Jola/Karoninka,richest,163316,6,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.74139,0.0,0.0,0.0,0.0,0.00018376386336110964,0.0,0.0,0.0,0.0
0.148278,Non-Gambian,richest,163316,6,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.74139,0.0,0.0,0.00025535948368263656,0.0,0.0,0.0,0.0,0.0,0.0
0.148278,Wollof,middle,44164,6,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.44483399999999995,0.0,0.0,0.0,-4.608830721863439e-06,-0.0,-0.0,-0.0,-0.0,-0.0
0.148278,Mandinka/Jahanka,richest,138814,6,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.74139,0.0,0.0,0.0,0.0,0.0,0.0,5.845779254960052e-05,0.0,0.0
0.148278,Non-Gambian,poorer,-22362,6,banjul - urban,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.296556,-0.0,-0.0,-0.00011501831520230524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.148278,Mandinka/Jahanka,richer,109069,6,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.593112,0.0,0.0,0.0,0.0,0.0,0.0,2.1027966638639433e-05,0.0,0.0
0.148278,Mandinka/Jahanka,richer,109069,6,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.593112,0.0,0.0,0.0,0.0,0.0,0.0,2.1027966638639433e-05,0.0,0.0
0.148278,Mandinka/Jahanka,richer,109069,6,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.593112,0.0,0.0,0.0,0.0,0.0,0.0,2.1027966638639433e-05,0.0,0.0
0.148278,Mandinka/Jahanka,richer,109069,6,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.593112,0.0,0.0,0.0,0.0,0.0,0.0,2.1027966638639433e-05,0.0,0.0
0.148278,Bambara,richer,109069,6,banjul - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.593112,0.0,0.0011315625730440517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.148278,Mandinka/Jahanka,richer,109069,6,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.593112,0.0,0.0,0.0,0.0,0.0,0.0,2.1027966638639433e-05,0.0,0.0
0.134713,Mandinka/Jahanka,richest,142230,7,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,5.31098653052667e-05,0.0,0.0
0.134713,Mandinka/Jahanka,richest,142230,7,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,5.31098653052667e-05,0.0,0.0
0.134713,Non-Gambian,richest,142230,7,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.00023199828784674072,0.0,0.0,0.0,0.0,0.0,0.0
0.134713,Mandinka/Jahanka,richest,142230,7,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,5.31098653052667e-05,0.0,0.0
0.134713,Serere,richest,142230,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045064065982875097,0.0
0.134713,Wollof,richest,142230,7,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.00017699152952902232,0.0,0.0,0.0,0.0,0.0
0.134713,Wollof,richest,142230,7,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.00017699152952902232,0.0,0.0,0.0,0.0,0.0
0.134713,Serere,richest,142230,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045064065982875097,0.0
0.134713,Serere,richest,142230,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045064065982875097,0.0
0.134713,Non-Gambian,richest,142230,7,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.00023199828784674072,0.0,0.0,0.0,0.0,0.0,0.0
0.134713,Serere,richest,217126,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045064065982875097,0.0
0.134713,Serere,middle,32358,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.404139,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001832822678336564,-0.0
0.134713,Non-Gambian,middle,32358,7,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.404139,0.0,0.0,7.668742797633997e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.134713,Wollof,richer,115310,7,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.538852,0.0,0.0,0.0,8.640216553524455e-05,0.0,0.0,0.0,0.0,0.0
0.134713,Non-Gambian,poorer,-17616,7,banjul - urban,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.269426,-0.0,-0.0,-0.00010449602972691937,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.134713,Serere,middle,5905,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.404139,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001832822678336564,-0.0
0.134713,Fula/Tukulur/Lorobo,richer,118368,7,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.538852,8.73984769978124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.134713,Bambara,richer,73738,7,banjul - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.538852,0.0,0.0010280431952311426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.134713,Fula/Tukulur/Lorobo,poorer,-17457,7,banjul - urban,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.269426,-3.7586924977131085e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.134713,Serere,middle,6202,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.404139,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001832822678336564,-0.0
0.134713,Serere,richest,148939,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,0.673565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045064065982875097,0.0
0.134713,Serere,middle,47934,7,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.404139,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001832822678336564,-0.0
0.134713,Wollof,richer,88408,7,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.538852,0.0,0.0,0.0,8.640216553524455e-05,0.0,0.0,0.0,0.0,0.0
0.134713,Fula/Tukulur/Lorobo,richer,88408,7,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.538852,8.73984769978124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.134713,Wollof,richer,88408,7,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.538852,0.0,0.0,0.0,8.640216553524455e-05,0.0,0.0,0.0,0.0,0.0
0.235168,Non-Gambian,middle,32145,8,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.7055039999999999,0.0,0.0,1.3387296743699509e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.235168,Fula/Tukulur/Lorobo,richest,139342,8,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1.17584,0.0002616644907651325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235168,Mandinka/Jahanka,richest,139342,8,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,1.17584,0.0,0.0,0.0,0.0,0.0,0.0,9.271370100962014e-05,0.0,0.0
0.235168,Wollof,richest,139342,8,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,1.17584,0.0,0.0,0.0,0.0003089734770681457,0.0,0.0,0.0,0.0,0.0
0.235168,Fula/Tukulur/Lorobo,richest,164806,8,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1.17584,0.0002616644907651325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235168,Non-Gambian,richest,142098,8,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,1.17584,0.0,0.0,0.00040499857739299334,0.0,0.0,0.0,0.0,0.0,0.0
0.235168,Non-Gambian,richer,123210,8,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.940672,0.0,0.0,0.00020919293706834642,0.0,0.0,0.0,0.0,0.0,0.0
0.235168,Bambara,richer,123210,8,banjul - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.940672,0.0,0.0017946513115743642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.235168,Non-Gambian,middle,59259,8,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.7055039999999999,0.0,0.0,1.3387296743699509e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.235168,Wollof,richer,81794,8,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.940672,0.0,0.0,0.0,0.00015083194988302828,0.0,0.0,0.0,0.0,0.0
0.235168,Mandinka/Jahanka,richer,91571,8,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.940672,0.0,0.0,0.0,0.0,0.0,0.0,3.335022632133936e-05,0.0,0.0
0.235168,Mandinka/Jahanka,richest,132164,8,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,1.17584,0.0,0.0,0.0,0.0,0.0,0.0,9.271370100962014e-05,0.0,0.0
0.180419,Mandinka/Jahanka,richer,74914,9,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.721676,0.0,0.0,0.0,0.0,0.0,0.0,2.5586025661100688e-05,0.0,0.0
0.180419,Fula/Tukulur/Lorobo,richer,74914,9,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.721676,0.00011705140425547878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Non-Gambian,poorer,-51861,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.360838,-0.0,-0.0,-0.00013994988744442675,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.180419,Non-Gambian,middle,56718,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.541257,0.0,0.0,1.0270626493406933e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.180419,Wollof,middle,58336,9,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.541257,0.0,0.0,0.0,-5.607848972928417e-06,-0.0,-0.0,-0.0,-0.0,-0.0
0.180419,Mandinka/Jahanka,richest,186387,9,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.0,0.0,0.0,7.112920645008953e-05,0.0,0.0
0.180419,Jola/Karoninka,richer,115341,9,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.721676,0.0,0.0,0.0,0.0,8.602259363740437e-05,0.0,0.0,0.0,0.0
0.180419,Mandinka/Jahanka,richer,115341,9,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.721676,0.0,0.0,0.0,0.0,0.0,0.0,2.5586025661100688e-05,0.0,0.0
0.180419,Non-Gambian,richer,114308,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.721676,0.0,0.0,0.00016049114043124063,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Mandinka/Jahanka,richest,142312,9,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.0,0.0,0.0,7.112920645008953e-05,0.0,0.0
0.180419,Mandinka/Jahanka,richest,142312,9,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.0,0.0,0.0,7.112920645008953e-05,0.0,0.0
0.180419,Mandinka/Jahanka,richest,142312,9,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.0,0.0,0.0,7.112920645008953e-05,0.0,0.0
0.180419,Mandinka/Jahanka,richest,142312,9,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.0,0.0,0.0,7.112920645008953e-05,0.0,0.0
0.180419,Non-Gambian,richest,159529,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0003107116543690743,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Wollof,richest,159529,9,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.00023704196897178948,0.0,0.0,0.0,0.0,0.0
0.180419,Wollof,richest,159529,9,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.00023704196897178948,0.0,0.0,0.0,0.0,0.0
0.180419,Fula/Tukulur/Lorobo,middle,57219,9,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.541257,3.3355913698081484e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.180419,Fula/Tukulur/Lorobo,middle,57219,9,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.541257,3.3355913698081484e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.180419,Fula/Tukulur/Lorobo,middle,57219,9,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.541257,3.3355913698081484e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.180419,Non-Gambian,richer,82718,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.721676,0.0,0.0,0.00016049114043124063,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Jola/Karoninka,richer,108643,9,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.721676,0.0,0.0,0.0,0.0,8.602259363740437e-05,0.0,0.0,0.0,0.0
0.180419,Serere,richer,108643,9,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,0.721676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017903444257556054,0.0
0.180419,Wollof,richest,173700,9,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.00023704196897178948,0.0,0.0,0.0,0.0,0.0
0.180419,Wollof,richest,173700,9,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.00023704196897178948,0.0,0.0,0.0,0.0,0.0
0.180419,Non-Gambian,richest,173700,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0003107116543690743,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Non-Gambian,richest,173700,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0003107116543690743,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Non-Gambian,richest,173700,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0003107116543690743,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Non-Gambian,richest,173700,9,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0003107116543690743,0.0,0.0,0.0,0.0,0.0,0.0
0.180419,Serere,richest,173700,9,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006035359408939258,0.0
0.180419,Serere,richest,173700,9,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006035359408939258,0.0
0.180419,Wollof,richest,173700,9,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.902095,0.0,0.0,0.0,0.00023704196897178948,0.0,0.0,0.0,0.0,0.0
0.146617,Non-Gambian,middle,27586,10,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.439851,0.0,0.0,8.346396136680971e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.146617,Fula/Tukulur/Lorobo,richest,154769,10,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.733085,0.00016313640734501054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.146617,Sarahule,richest,150844,10,banjul - urban,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.733085,0.0,0.0,0.0,0.0,0.0,0.00026784733133991426,0.0,0.0,0.0
0.146617,Non-Gambian,middle,26690,10,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.439851,0.0,0.0,8.346396136680971e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.146617,Fula/Tukulur/Lorobo,richest,173315,10,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.733085,0.00016313640734501054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.146617,Wollof,richest,173315,10,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.733085,0.0,0.0,0.0,0.0001926314987043319,0.0,0.0,0.0,0.0,0.0
0.146617,Mandinka/Jahanka,middle,62083,10,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,0.439851,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.62181267681651e-05,-0.0,-0.0
0.146617,Serere,richer,68594,10,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,0.586468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014549184324877623,0.0
0.146617,Serere,middle,50354,10,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.439851,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001994781221037851,-0.0
0.146617,Serere,middle,50354,10,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.439851,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001994781221037851,-0.0
0.146617,Serere,middle,50354,10,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0.439851,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001994781221037851,-0.0
0.146617,Non-Gambian,richer,125568,10,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.586468,0.0,0.0,0.0001304226801867165,0.0,0.0,0.0,0.0,0.0,0.0
0.146617,Jola/Karoninka,richer,68935,10,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.586468,0.0,0.0,0.0,0.0,6.990602215584453e-05,0.0,0.0,0.0,0.0
0.146617,Jola/Karoninka,richer,68935,10,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.586468,0.0,0.0,0.0,0.0,6.990602215584453e-05,0.0,0.0,0.0,0.0
0.146617,Jola/Karoninka,richest,135788,10,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.733085,0.0,0.0,0.0,0.0,0.00018170535315027052,0.0,0.0,0.0,0.0
0.146617,Sarahule,richest,135788,10,banjul - urban,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.733085,0.0,0.0,0.0,0.0,0.0,0.00026784733133991426,0.0,0.0,0.0
0.146617,Jola/Karoninka,richer,126040,10,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.586468,0.0,0.0,0.0,0.0,6.990602215584453e-05,0.0,0.0,0.0,0.0
0.146617,Mandinka/Jahanka,middle,46591,10,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,0.439851,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.62181267681651e-05,-0.0,-0.0
0.146617,Wollof,middle,46591,10,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.439851,0.0,0.0,0.0,-4.557202915789611e-06,-0.0,-0.0,-0.0,-0.0,-0.0
0.146617,Wollof,middle,46591,10,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,0.439851,0.0,0.0,0.0,-4.557202915789611e-06,-0.0,-0.0,-0.0,-0.0,-0.0
0.146617,Fula/Tukulur/Lorobo,middle,46591,10,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.439851,2.710659076190209e-05,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.145726,Non-Gambian,middle,42731,11,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.43717799999999996,0.0,0.0,8.295674603995247e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.145726,Non-Gambian,middle,62974,11,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.43717799999999996,0.0,0.0,8.295674603995247e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.145726,Non-Gambian,richer,85927,11,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.582904,0.0,0.0,0.00012963009400608015,0.0,0.0,0.0,0.0,0.0,0.0
0.145726,Fula/Tukulur/Lorobo,richer,85927,11,banjul - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.582904,9.454344019495676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145726,Wollof,richest,159950,11,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.72863,0.0,0.0,0.0,0.00019146086593087753,0.0,0.0,0.0,0.0,0.0
0.145726,Wollof,richest,159950,11,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.72863,0.0,0.0,0.0,0.00019146086593087753,0.0,0.0,0.0,0.0,0.0
0.145726,Wollof,richest,159950,11,banjul - urban,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,0.72863,0.0,0.0,0.0,0.00019146086593087753,0.0,0.0,0.0,0.0,0.0
0.145726,Mandinka/Jahanka,richer,125659,11,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,0.582904,0.0,0.0,0.0,0.0,0.0,0.0,2.0666056099909425e-05,0.0,0.0
0.145726,Bambara,poorer,-36104,11,banjul - urban,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.291452,-0.0,-0.0008724831581057089,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.145726,Wollof,poorer,-36104,11,banjul - urban,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.291452,-0.0,-0.0,-0.0,-0.00010252469576006378,-0.0,-0.0,-0.0,-0.0,-0.0
0.145726,Bambara,richest,139548,11,banjul - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.72863,0.0,0.002104372598348544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145726,Bambara,richest,139548,11,banjul - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.72863,0.0,0.002104372598348544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145726,Bambara,richest,139548,11,banjul - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.72863,0.0,0.002104372598348544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145726,Bambara,richest,139548,11,banjul - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.72863,0.0,0.002104372598348544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.145726,Mandinka/Jahanka,middle,6277,11,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,0.43717799999999996,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.6119568272557936e-05,-0.0,-0.0
0.145726,Jola/Karoninka,richer,121254,11,banjul - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.582904,0.0,0.0,0.0,0.0,6.948119921075047e-05,0.0,0.0,0.0,0.0
0.145726,Serere,richer,121254,11,banjul - urban,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,0.582904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001446076808915144,0.0
0.145726,Mandinka/Jahanka,richest,132212,11,banjul - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,0.72863,0.0,0.0,0.0,0.0,0.0,0.0,5.745168047237679e-05,0.0,0.0
0.145726,Non-Gambian,middle,17254,11,banjul - urban,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.43717799999999996,0.0,0.0,8.295674603995247e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.145726,Wollof,poorer,-23636,11,banjul - urban,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.291452,-0.0,-0.0,-0.0,-0.00010252469576006378,-0.0,-0.0,-0.0,-0.0,-0.0
0.145726,Wollof,poorer,-23636,11,banjul - urban,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.291452,-0.0,-0.0,-0.0,-0.00010252469576006378,-0.0,-0.0,-0.0,-0.0,-0.0
