sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Chinese-Tibetan,ethnicity_Hmong-Mien,ethnicity_Lao-Tai,ethnicity_Mon-Khmer,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
1.9682290502234814,Lao-Tai,richer,1.0052377840375153,48.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.8729162008939255,0.0,0.0,0.0,3.344671944214136e-05
1.9682290502234814,Lao-Tai,richest,1.3263110392322175,48.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.841145251117407,0.0,0.0,0.0,0.00017260442205006333
1.9682290502234814,Lao-Tai,richest,1.3263110392322175,48.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.841145251117407,0.0,0.0,0.0,0.00017260442205006333
1.9682290502234814,Lao-Tai,richest,1.3263110392322175,48.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.841145251117407,0.0,0.0,0.0,0.00017260442205006333
1.9682290502234814,Lao-Tai,richer,0.7319316320385337,48.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.8729162008939255,0.0,0.0,0.0,3.344671944214136e-05
1.9682290502234814,Lao-Tai,richer,0.9726872503273633,48.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.8729162008939255,0.0,0.0,0.0,3.344671944214136e-05
1.9682290502234814,Lao-Tai,richer,0.5331100262282031,48.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.8729162008939255,0.0,0.0,0.0,3.344671944214136e-05
1.9682290502234814,Lao-Tai,richest,1.536387760412131,48.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.841145251117407,0.0,0.0,0.0,0.00017260442205006333
2.1040130433592394,Lao-Tai,richest,1.2725007154404169,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.2725007154404169,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.5544919456900512,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richer,1.0380042588338894,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
2.1040130433592394,Lao-Tai,richer,1.0401725741524117,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
2.1040130433592394,Lao-Tai,richer,1.0401725741524117,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
2.1040130433592394,Lao-Tai,richest,1.565883487324557,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.324165204860594,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.324165204860594,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richer,0.84930708611656,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
2.1040130433592394,Lao-Tai,richer,0.84930708611656,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
2.1040130433592394,Lao-Tai,richest,1.4208829793792388,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.5213278881288335,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.5213278881288335,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.1016814499269578,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.1016814499269578,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.1016814499269578,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.4122323593773647,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.0821633025464226,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.0821633025464226,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.4163437658951008,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.1687925137968558,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.4799790261261738,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.4799790261261738,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.1700738690419163,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.1700738690419163,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.1700738690419163,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.6505432226165269,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richest,1.4037100405796465,49.0,1.0,0,0,1,0,0,0,0,0,1,5.0,10.520065216796198,0.0,0.0,0.0,0.00018451203903000081
2.1040130433592394,Lao-Tai,richer,0.507727150475572,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
2.1040130433592394,Lao-Tai,richer,0.507727150475572,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
2.1040130433592394,Lao-Tai,richer,0.507727150475572,49.0,1.0,0,0,1,0,0,0,0,1,0,4.0,8.416052173436958,0.0,0.0,0.0,3.575413845042684e-05
1.935725160064549,Lao-Tai,richest,1.2494531523580616,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.492275678405853,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.2523218610365774,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.2523218610365774,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,middle,0.33149137775947113,50.0,1.0,0,0,1,0,0,0,1,0,0,3.0,5.8071754801936475,0.0,0.0,0.0,-0.00010396524214797424
1.935725160064549,Lao-Tai,richest,1.6715022613724826,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.6445593225003474,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.6445593225003474,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.4211594114577637,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.2976171101775424,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.2976171101775424,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richer,0.9860232994052505,50.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.742900640258196,0.0,0.0,0.0,3.2894370875392714e-05
1.935725160064549,Lao-Tai,richest,1.430447680704035,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.508569158599508,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.508569158599508,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.4587678340168604,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.4587678340168604,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.7120995268095403,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.935725160064549,Lao-Tai,richest,1.3050504273348122,50.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.678625800322745,0.0,0.0,0.0,0.00016975398389875964
1.9542593474239078,Lao-Tai,richest,1.6690465463981345,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.3541028467227636,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.6440140185980554,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richer,0.9264817192656352,51.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.817037389695631,0.0,0.0,0.0,3.320932800125475e-05
1.9542593474239078,Lao-Tai,richer,0.9264817192656352,51.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.817037389695631,0.0,0.0,0.0,3.320932800125475e-05
1.9542593474239078,Lao-Tai,richer,0.9264817192656352,51.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.817037389695631,0.0,0.0,0.0,3.320932800125475e-05
1.9542593474239078,Lao-Tai,richer,0.7991569862821235,51.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.817037389695631,0.0,0.0,0.0,3.320932800125475e-05
1.9542593474239078,Lao-Tai,richest,1.2879594242292849,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.2911495015707672,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.6371880575486344,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.6371880575486344,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.6371880575486344,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.607307030805869,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.607307030805869,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.4507302997951252,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,richest,1.4507302997951252,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.9542593474239078,Lao-Tai,middle,0.4636731698645594,51.0,1.0,0,0,1,0,0,0,1,0,0,3.0,5.8627780422717235,0.0,0.0,0.0,-0.00010496068887594228
1.9542593474239078,Lao-Tai,richest,1.574542885980432,51.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.771296737119538,0.0,0.0,0.0,0.00017137934487845177
1.7642331591919105,Lao-Tai,richer,0.6361095352329771,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richest,1.207043826722371,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.2777613153201148,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.2777613153201148,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.5289055984911373,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richer,1.051768891742968,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richer,1.051768891742968,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richer,1.051768891742968,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richer,0.5870420828972555,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richest,1.6264239013361927,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.6264239013361927,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.6264239013361927,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.7204228864679907,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richer,0.989024544733534,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richer,1.0144943471414694,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richer,1.0144943471414694,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richest,1.1163455223461751,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.1163455223461751,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richer,1.0267910214868587,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richest,1.3300159314472118,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.5701246866837404,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.5701246866837404,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richer,0.882966031152366,52.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.056932636767642,0.0,0.0,0.0,2.998015474840925e-05
1.7642331591919105,Lao-Tai,richest,1.6081975870271958,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.7642331591919105,Lao-Tai,richest,1.4861770775370933,52.0,1.0,0,0,1,0,0,0,0,0,1,5.0,8.821165795959553,0.0,0.0,0.0,0.00015471494273966804
1.2930050557118775,Lao-Tai,richest,1.7563603123015268,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.7563603123015268,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.7563603123015268,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richer,0.799607795004389,53.0,1.0,0,0,1,0,0,0,0,1,0,4.0,5.17202022284751,0.0,0.0,0.0,2.1972431171440686e-05
1.2930050557118775,Lao-Tai,richest,1.3869525935109073,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.3869525935109073,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.3869525935109073,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.4955351094926508,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.4955351094926508,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.584001261816455,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.584001261816455,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.584001261816455,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.330947128843412,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.330947128843412,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.3597740723881788,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.5760376242184493,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.3310081197440782,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.083909370097706,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.141585298044015,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.4361430030133306,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.0923772290077094,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.0923772290077094,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.0923772290077094,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richer,0.8375177945120156,53.0,1.0,0,0,1,0,0,0,0,1,0,4.0,5.17202022284751,0.0,0.0,0.0,2.1972431171440686e-05
1.2930050557118775,Lao-Tai,richer,0.8375177945120156,53.0,1.0,0,0,1,0,0,0,0,1,0,4.0,5.17202022284751,0.0,0.0,0.0,2.1972431171440686e-05
1.2930050557118775,Lao-Tai,richest,1.527203651203478,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.6988909540736217,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.3730839524526988,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.3730839524526988,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.3730839524526988,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.4904672143688655,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.4904672143688655,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.2930050557118775,Lao-Tai,richest,1.4904672143688655,53.0,1.0,0,0,1,0,0,0,0,0,1,5.0,6.465025278559388,0.0,0.0,0.0,0.00011339045642254795
1.802363601017225,Lao-Tai,richest,1.4512413579714787,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.2297466138965973,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richer,0.6944578905535723,54.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.2094544040689,0.0,0.0,0.0,3.062811703196125e-05
1.802363601017225,Lao-Tai,richest,1.2877815565422046,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richer,0.9440242823040605,54.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.2094544040689,0.0,0.0,0.0,3.062811703196125e-05
1.802363601017225,Lao-Tai,richer,0.8310108075991793,54.0,1.0,0,0,1,0,0,0,0,1,0,4.0,7.2094544040689,0.0,0.0,0.0,3.062811703196125e-05
1.802363601017225,Lao-Tai,richest,1.5637831530830804,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.5637831530830804,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.3637595372285178,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.4817729273085303,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.5809854849222718,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.5809854849222718,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.5809854849222718,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.5007986850062305,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.5007986850062305,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.2461260336632853,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.2461260336632853,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,richest,1.2461260336632853,54.0,1.0,0,0,1,0,0,0,0,0,1,5.0,9.011818005086125,0.0,0.0,0.0,0.0001580588029845032
1.802363601017225,Lao-Tai,middle,0.2193906757779464,54.0,1.0,0,0,1,0,0,0,1,0,0,3.0,5.407090803051675,0.0,0.0,0.0,-9.68025689205807e-05
1.802363601017225,Lao-Tai,middle,0.2193906757779464,54.0,1.0,0,0,1,0,0,0,1,0,0,3.0,5.407090803051675,0.0,0.0,0.0,-9.68025689205807e-05
