sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Kyrgyz,ethnicity_Russian,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.7260961964512422,Kyrgyz,richest,0.6285801019024237,3.0,5.0,1,0,0,0,0,0,0,1,5.0,3.630480982256211,0.0,0.00032029501662377414,0.0
0.7260961964512422,Kyrgyz,richest,1.0433178335472648,3.0,5.0,1,0,0,0,0,0,0,1,5.0,3.630480982256211,0.0,0.00032029501662377414,0.0
0.6678068073472396,Kyrgyz,poorer,-0.5838756063937544,4.0,5.0,1,0,0,0,1,0,0,0,2.0,1.3356136146944793,-0.0,-0.00017078416743440637,-0.0
0.6678068073472396,Kyrgyz,richest,0.5279721135573376,4.0,5.0,1,0,0,0,0,0,0,1,5.0,3.339034036736198,0.0,0.0002945824444559211,0.0
0.6678068073472396,Kyrgyz,richest,0.6243806511245793,4.0,5.0,1,0,0,0,0,0,0,1,5.0,3.339034036736198,0.0,0.0002945824444559211,0.0
0.6678068073472396,Kyrgyz,richest,1.4227091866029968,4.0,5.0,1,0,0,0,0,0,0,1,5.0,3.339034036736198,0.0,0.0002945824444559211,0.0
0.6678068073472396,Kyrgyz,richest,0.8769877805184851,4.0,5.0,1,0,0,0,0,0,0,1,5.0,3.339034036736198,0.0,0.0002945824444559211,0.0
0.6678068073472396,Kyrgyz,richer,0.3562148502527334,4.0,5.0,1,0,0,0,0,0,1,0,4.0,2.6712272293889585,0.0,0.0001394602404924786,-0.0
0.6678068073472396,Kyrgyz,richer,0.29071752241704824,4.0,5.0,1,0,0,0,0,0,1,0,4.0,2.6712272293889585,0.0,0.0001394602404924786,-0.0
0.6678068073472396,Kyrgyz,richest,0.6848581388549314,4.0,5.0,1,0,0,0,0,0,0,1,5.0,3.339034036736198,0.0,0.0002945824444559211,0.0
0.5969493990095239,Kyrgyz,richer,0.17450066333404557,5.0,5.0,1,0,0,0,0,0,1,0,4.0,2.3877975960380957,0.0,0.00012466286032394527,-0.0
0.5969493990095239,Russian,richest,1.0720554544736947,5.0,5.0,0,1,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0,0.0019548614488194994
0.5969493990095239,Kyrgyz,richest,1.264471297927426,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,1.2032012889378576,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,0.9426544951493425,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,1.097614327896547,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,0.703703094322805,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,1.1812567415003792,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,1.1812567415003792,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,1.1812567415003792,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,0.5192570444038755,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5969493990095239,Kyrgyz,richest,1.021230371700288,5.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9847469950476198,0.0,0.0002633258769482435,0.0
0.5823896575702673,Kyrgyz,richer,0.05010549379552487,6.0,5.0,1,0,0,0,0,0,1,0,4.0,2.329558630281069,0.0,0.00012162230275506858,-0.0
0.5823896575702673,Kyrgyz,richest,0.8283268534139445,6.0,5.0,1,0,0,0,0,0,0,1,5.0,2.9119482878513363,0.0,0.0002569032945836522,0.0
0.5823896575702673,Russian,richest,0.8857774385500639,6.0,5.0,0,1,0,0,0,0,0,1,5.0,2.9119482878513363,0.0,0.0,0.0019071819012873165
0.5823896575702673,Russian,richest,0.8857774385500639,6.0,5.0,0,1,0,0,0,0,0,1,5.0,2.9119482878513363,0.0,0.0,0.0019071819012873165
0.5823896575702673,Russian,richest,0.8857774385500639,6.0,5.0,0,1,0,0,0,0,0,1,5.0,2.9119482878513363,0.0,0.0,0.0019071819012873165
0.5823896575702673,Kyrgyz,middle,-0.11356079457862989,6.0,5.0,1,0,0,0,0,1,0,0,3.0,1.747168972710802,0.0,-1.365868907351503e-05,-0.0
0.5823896575702673,Kyrgyz,middle,-0.11356079457862989,6.0,5.0,1,0,0,0,0,1,0,0,3.0,1.747168972710802,0.0,-1.365868907351503e-05,-0.0
0.5823896575702673,Kyrgyz,richer,0.4291245944243024,6.0,5.0,1,0,0,0,0,0,1,0,4.0,2.329558630281069,0.0,0.00012162230275506858,-0.0
