sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Black/African,ethnicity_Coloured,ethnicity_White,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
2.398025,Black/African,poorer,-30549,18,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,4.79605,-0.00025712766849348936,-0.0,-0.0
2.398025,Black/African,poorer,-30549,18,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,4.79605,-0.00025712766849348936,-0.0,-0.0
2.398025,Black/African,richer,72413,18,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,9.5921,0.00039205843933485987,0.0,-0.0
2.398025,Black/African,richer,72413,18,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,9.5921,0.00039205843933485987,0.0,-0.0
2.398025,Black/African,richer,72413,18,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,9.5921,0.00039205843933485987,0.0,-0.0
0.717375,Black/African,richer,105284,19,urban - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.8695,0.00011728523385612956,0.0,-0.0
0.717375,Black/African,richest,161295,19,urban - mpumalanga,1,0,0,0,0,0,0,1,5.0,3.586875,0.00021438803389019133,0.0,0.0
0.717375,Black/African,richer,104714,19,urban - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.8695,0.00011728523385612956,0.0,-0.0
0.717375,Black/African,richer,104714,19,urban - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.8695,0.00011728523385612956,0.0,-0.0
0.717375,Black/African,richest,138021,19,urban - mpumalanga,1,0,0,0,0,0,0,1,5.0,3.586875,0.00021438803389019133,0.0,0.0
0.717375,Black/African,richest,146733,19,urban - mpumalanga,1,0,0,0,0,0,0,1,5.0,3.586875,0.00021438803389019133,0.0,0.0
0.717375,Black/African,richer,102866,19,urban - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.8695,0.00011728523385612956,0.0,-0.0
0.717375,Black/African,richer,102866,19,urban - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.8695,0.00011728523385612956,0.0,-0.0
0.717375,Black/African,richest,141105,19,urban - mpumalanga,1,0,0,0,0,0,0,1,5.0,3.586875,0.00021438803389019133,0.0,0.0
0.717375,Black/African,richest,141105,19,urban - mpumalanga,1,0,0,0,0,0,0,1,5.0,3.586875,0.00021438803389019133,0.0,0.0
0.717375,Black/African,richest,130602,19,urban - mpumalanga,1,0,0,0,0,0,0,1,5.0,3.586875,0.00021438803389019133,0.0,0.0
0.717375,Black/African,richest,158736,19,urban - mpumalanga,1,0,0,0,0,0,0,1,5.0,3.586875,0.00021438803389019133,0.0,0.0
2.117717,Black/African,poorer,-59103,20,urban - western cape,1,0,0,0,1,0,0,0,2.0,4.235434,-0.0002270717089017115,-0.0,-0.0
2.117717,Black/African,richer,67023,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Black/African,richest,114842,20,urban - western cape,1,0,0,0,0,0,0,1,5.0,10.588584999999998,0.0006328812461625151,0.0,0.0
2.117717,Black/African,poorer,-73332,20,urban - western cape,1,0,0,0,1,0,0,0,2.0,4.235434,-0.0002270717089017115,-0.0,-0.0
2.117717,Black/African,richer,93889,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Coloured,richer,49187,20,urban - western cape,0,1,0,0,0,0,1,0,4.0,8.470868,0.0,2.831103100613501e-05,-0.0
2.117717,Black/African,richer,72836,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Black/African,richer,72836,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Black/African,richer,72836,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Black/African,richer,86564,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Black/African,richer,86564,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Black/African,richer,86564,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
2.117717,Black/African,richest,142226,20,urban - western cape,1,0,0,0,0,0,0,1,5.0,10.588584999999998,0.0006328812461625151,0.0,0.0
2.117717,Black/African,richest,142226,20,urban - western cape,1,0,0,0,0,0,0,1,5.0,10.588584999999998,0.0006328812461625151,0.0,0.0
2.117717,Black/African,richer,98810,20,urban - western cape,1,0,0,0,0,0,1,0,4.0,8.470868,0.00034623026114110624,0.0,-0.0
1.983243,Black/African,middle,45777,21,urban - gauteng,1,0,0,0,0,1,0,0,3.0,5.9497290000000005,5.579602104977058e-05,-0.0,-0.0
1.983243,Black/African,richer,76443,21,urban - gauteng,1,0,0,0,0,0,1,0,4.0,7.932972,0.0003242448078738902,0.0,-0.0
1.983243,Black/African,richest,112927,21,urban - gauteng,1,0,0,0,0,0,0,1,5.0,9.916215000000001,0.0005926935946980097,0.0,0.0
1.983243,Black/African,richest,144350,21,urban - gauteng,1,0,0,0,0,0,0,1,5.0,9.916215000000001,0.0005926935946980097,0.0,0.0
1.983243,Black/African,middle,26948,21,urban - gauteng,1,0,0,0,0,1,0,0,3.0,5.9497290000000005,5.579602104977058e-05,-0.0,-0.0
1.983243,Black/African,richest,131691,21,urban - gauteng,1,0,0,0,0,0,0,1,5.0,9.916215000000001,0.0005926935946980097,0.0,0.0
1.983243,Black/African,poorer,-43696,21,urban - gauteng,1,0,0,0,1,0,0,0,2.0,3.966486,-0.00021265276577434904,-0.0,-0.0
1.983243,Black/African,richer,80885,21,urban - gauteng,1,0,0,0,0,0,1,0,4.0,7.932972,0.0003242448078738902,0.0,-0.0
1.983243,Black/African,richer,80885,21,urban - gauteng,1,0,0,0,0,0,1,0,4.0,7.932972,0.0003242448078738902,0.0,-0.0
1.983243,Black/African,richer,80885,21,urban - gauteng,1,0,0,0,0,0,1,0,4.0,7.932972,0.0003242448078738902,0.0,-0.0
1.983243,Black/African,richer,80885,21,urban - gauteng,1,0,0,0,0,0,1,0,4.0,7.932972,0.0003242448078738902,0.0,-0.0
1.983243,Black/African,poorer,-19590,21,urban - gauteng,1,0,0,0,1,0,0,0,2.0,3.966486,-0.00021265276577434904,-0.0,-0.0
0.401768,Black/African,poorest,-215977,22,farms - free state,1,0,0,1,0,0,0,0,1.0,0.401768,-9.746219126167673e-05,-0.0,-0.0
0.401768,Black/African,poorest,-224245,22,farms - free state,1,0,0,1,0,0,0,0,1.0,0.401768,-9.746219126167673e-05,-0.0,-0.0
0.977478,Black/African,poorest,-200013,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-117350,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-126319,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-83730,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-218028,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-114577,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-106915,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-106915,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-106915,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorest,-167722,23,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.977478,-0.00023711979995938263,-0.0,-0.0
0.977478,Black/African,poorer,-18118,23,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.954956,-0.00010480984941511408,-0.0,-0.0
0.612827,Black/African,richer,91323,24,urban - free state,1,0,0,0,0,0,1,0,4.0,2.451308,0.00010019244887032628,0.0,-0.0
0.612827,Black/African,richer,101922,24,urban - free state,1,0,0,0,0,0,1,0,4.0,2.451308,0.00010019244887032628,0.0,-0.0
0.612827,Black/African,richer,101922,24,urban - free state,1,0,0,0,0,0,1,0,4.0,2.451308,0.00010019244887032628,0.0,-0.0
0.612827,Black/African,middle,26215,24,urban - free state,1,0,0,0,0,1,0,0,3.0,1.838481,1.724110872538955e-05,-0.0,-0.0
0.612827,Black/African,richer,93510,24,urban - free state,1,0,0,0,0,0,1,0,4.0,2.451308,0.00010019244887032628,0.0,-0.0
0.612827,Black/African,richer,70890,24,urban - free state,1,0,0,0,0,0,1,0,4.0,2.451308,0.00010019244887032628,0.0,-0.0
0.612827,Black/African,richest,145487,24,urban - free state,1,0,0,0,0,0,0,1,5.0,3.0641350000000003,0.000183143789015263,0.0,0.0
0.612827,Black/African,richest,145487,24,urban - free state,1,0,0,0,0,0,0,1,5.0,3.0641350000000003,0.000183143789015263,0.0,0.0
0.612827,Black/African,richest,145487,24,urban - free state,1,0,0,0,0,0,0,1,5.0,3.0641350000000003,0.000183143789015263,0.0,0.0
0.290891,White,richer,105532,25,urban - northern cape,0,0,1,0,0,0,1,0,4.0,1.163564,0.0,0.0,-0.0009562987421858816
0.290891,White,richest,147455,25,urban - northern cape,0,0,1,0,0,0,0,1,5.0,1.454455,0.0,0.0,0.00014337782344116053
0.290891,Coloured,richer,100044,25,urban - northern cape,0,1,0,0,0,0,1,0,4.0,1.163564,0.0,3.888821839936885e-06,-0.0
0.486512,Black/African,richer,101556,26,urban - free state,1,0,0,0,0,0,1,0,4.0,1.946048,7.954092865490615e-05,0.0,-0.0
0.486512,Black/African,richer,89102,26,urban - free state,1,0,0,0,0,0,1,0,4.0,1.946048,7.954092865490615e-05,0.0,-0.0
0.486512,White,middle,28999,26,urban - free state,0,0,1,0,0,1,0,0,3.0,1.459536,0.0,-0.0,-0.0034385961028518624
0.486512,Black/African,richest,129069,26,urban - free state,1,0,0,0,0,0,0,1,5.0,2.43256,0.00014539446055965817,0.0,0.0
0.486512,Black/African,richer,64458,26,urban - free state,1,0,0,0,0,0,1,0,4.0,1.946048,7.954092865490615e-05,0.0,-0.0
0.486512,Black/African,middle,25220,26,urban - free state,1,0,0,0,0,1,0,0,3.0,1.459536,1.3687396750154158e-05,-0.0,-0.0
0.486512,Black/African,richer,68672,26,urban - free state,1,0,0,0,0,0,1,0,4.0,1.946048,7.954092865490615e-05,0.0,-0.0
0.486512,Black/African,richer,75874,26,urban - free state,1,0,0,0,0,0,1,0,4.0,1.946048,7.954092865490615e-05,0.0,-0.0
0.486512,Black/African,richer,48158,26,urban - free state,1,0,0,0,0,0,1,0,4.0,1.946048,7.954092865490615e-05,0.0,-0.0
0.486512,Black/African,richest,121807,26,urban - free state,1,0,0,0,0,0,0,1,5.0,2.43256,0.00014539446055965817,0.0,0.0
0.486512,Black/African,richer,88453,26,urban - free state,1,0,0,0,0,0,1,0,4.0,1.946048,7.954092865490615e-05,0.0,-0.0
0.486512,White,richer,105280,26,urban - free state,0,0,1,0,0,0,1,0,4.0,1.946048,0.0,0.0,-0.0015993991345842177
0.152089,Coloured,richer,92747,27,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.608356,0.0,2.0332255890149953e-06,-0.0
0.152089,Coloured,richer,97995,27,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.608356,0.0,2.0332255890149953e-06,-0.0
0.152089,Black/African,richest,120809,27,urban - northern cape,1,0,0,0,0,0,0,1,5.0,0.760445,4.545190686367006e-05,0.0,0.0
0.152089,Black/African,richest,120809,27,urban - northern cape,1,0,0,0,0,0,0,1,5.0,0.760445,4.545190686367006e-05,0.0,0.0
0.152089,Coloured,richer,69020,27,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.608356,0.0,2.0332255890149953e-06,-0.0
0.152089,Coloured,richer,98819,27,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.608356,0.0,2.0332255890149953e-06,-0.0
1.855305,Coloured,richer,104054,28,urban - western cape,0,1,0,0,0,0,1,0,4.0,7.42122,0.0,2.4802935132898932e-05,-0.0
1.855305,Coloured,richest,132652,28,urban - western cape,0,1,0,0,0,0,0,1,5.0,9.276525,0.0,0.0025665521216023898,0.0
1.855305,Coloured,richer,69392,28,urban - western cape,0,1,0,0,0,0,1,0,4.0,7.42122,0.0,2.4802935132898932e-05,-0.0
1.855305,Coloured,richer,89087,28,urban - western cape,0,1,0,0,0,0,1,0,4.0,7.42122,0.0,2.4802935132898932e-05,-0.0
1.855305,Coloured,richest,110432,28,urban - western cape,0,1,0,0,0,0,0,1,5.0,9.276525,0.0,0.0025665521216023898,0.0
1.855305,Coloured,richer,66901,28,urban - western cape,0,1,0,0,0,0,1,0,4.0,7.42122,0.0,2.4802935132898932e-05,-0.0
1.855305,Coloured,richer,85990,28,urban - western cape,0,1,0,0,0,0,1,0,4.0,7.42122,0.0,2.4802935132898932e-05,-0.0
1.855305,Coloured,richer,85990,28,urban - western cape,0,1,0,0,0,0,1,0,4.0,7.42122,0.0,2.4802935132898932e-05,-0.0
1.855305,Coloured,richer,104020,28,urban - western cape,0,1,0,0,0,0,1,0,4.0,7.42122,0.0,2.4802935132898932e-05,-0.0
1.855305,Coloured,richest,136967,28,urban - western cape,0,1,0,0,0,0,0,1,5.0,9.276525,0.0,0.0025665521216023898,0.0
4.233035,Black/African,poorer,-66264,29,urban - gauteng,1,0,0,0,1,0,0,0,2.0,8.46607,-0.0004538861855907831,-0.0,-0.0
4.233035,Black/African,richer,97985,29,urban - gauteng,1,0,0,0,0,0,1,0,4.0,16.93214,0.0006920683044379599,0.0,-0.0
4.233035,Black/African,poorer,-42089,29,urban - gauteng,1,0,0,0,1,0,0,0,2.0,8.46607,-0.0004538861855907831,-0.0,-0.0
0.599047,Black/African,poorer,-19221,30,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.198094,-6.423267414977713e-05,-0.0,-0.0
0.599047,Black/African,poorest,-89693,30,traditional - mpumalanga,1,0,0,1,0,0,0,0,1.0,0.599047,-0.00014531877423969468,-0.0,-0.0
0.599047,Black/African,poorest,-89693,30,traditional - mpumalanga,1,0,0,1,0,0,0,0,1.0,0.599047,-0.00014531877423969468,-0.0,-0.0
0.599047,Black/African,poorest,-89693,30,traditional - mpumalanga,1,0,0,1,0,0,0,0,1.0,0.599047,-0.00014531877423969468,-0.0,-0.0
0.599047,Black/African,middle,1774,30,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.7971409999999999,1.6853425940140424e-05,-0.0,-0.0
0.599047,Black/African,middle,1774,30,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.7971409999999999,1.6853425940140424e-05,-0.0,-0.0
0.599047,Black/African,poorer,-67901,30,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.198094,-6.423267414977713e-05,-0.0,-0.0
0.599047,Black/African,poorer,-61022,30,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.198094,-6.423267414977713e-05,-0.0,-0.0
0.599047,Black/African,middle,-8018,30,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.7971409999999999,1.6853425940140424e-05,-0.0,-0.0
0.599047,Black/African,poorer,-67336,30,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.198094,-6.423267414977713e-05,-0.0,-0.0
0.599047,Black/African,poorer,-37584,30,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.198094,-6.423267414977713e-05,-0.0,-0.0
0.599047,Black/African,poorer,-37584,30,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.198094,-6.423267414977713e-05,-0.0,-0.0
0.599047,Black/African,poorer,-26178,30,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.198094,-6.423267414977713e-05,-0.0,-0.0
0.599047,Black/African,middle,3111,30,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.7971409999999999,1.6853425940140424e-05,-0.0,-0.0
0.599047,Black/African,middle,3111,30,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.7971409999999999,1.6853425940140424e-05,-0.0,-0.0
0.599047,Black/African,middle,-7590,30,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.7971409999999999,1.6853425940140424e-05,-0.0,-0.0
0.599047,Black/African,middle,-7590,30,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.7971409999999999,1.6853425940140424e-05,-0.0,-0.0
0.599047,Black/African,poorest,-85482,30,traditional - mpumalanga,1,0,0,1,0,0,0,0,1.0,0.599047,-0.00014531877423969468,-0.0,-0.0
0.599047,Black/African,poorest,-85482,30,traditional - mpumalanga,1,0,0,1,0,0,0,0,1.0,0.599047,-0.00014531877423969468,-0.0,-0.0
0.777195,Black/African,richest,115503,31,urban - north west,1,0,0,0,0,0,0,1,5.0,3.8859749999999997,0.0002322652838463666,0.0,0.0
0.777195,Black/African,richest,115503,31,urban - north west,1,0,0,0,0,0,0,1,5.0,3.8859749999999997,0.0002322652838463666,0.0,0.0
0.777195,Black/African,richest,115503,31,urban - north west,1,0,0,0,0,0,0,1,5.0,3.8859749999999997,0.0002322652838463666,0.0,0.0
0.777195,Black/African,richest,127445,31,urban - north west,1,0,0,0,0,0,0,1,5.0,3.8859749999999997,0.0002322652838463666,0.0,0.0
0.777195,Black/African,richest,127445,31,urban - north west,1,0,0,0,0,0,0,1,5.0,3.8859749999999997,0.0002322652838463666,0.0,0.0
0.777195,Black/African,richest,127445,31,urban - north west,1,0,0,0,0,0,0,1,5.0,3.8859749999999997,0.0002322652838463666,0.0,0.0
0.777195,White,richest,121283,31,urban - north west,0,0,1,0,0,0,0,1,5.0,3.8859749999999997,0.0,0.0,0.0003830731356052705
0.777195,White,richest,129503,31,urban - north west,0,0,1,0,0,0,0,1,5.0,3.8859749999999997,0.0,0.0,0.0003830731356052705
0.777195,White,richest,163041,31,urban - north west,0,0,1,0,0,0,0,1,5.0,3.8859749999999997,0.0,0.0,0.0003830731356052705
0.204192,Coloured,middle,-11990,32,urban - northern cape,0,1,0,0,0,1,0,0,3.0,0.612576,0.0,-0.00027701121322527643,-0.0
0.204192,Coloured,richer,76202,32,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.816768,0.0,2.729772695409595e-06,-0.0
0.204192,Coloured,richer,76060,32,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.816768,0.0,2.729772695409595e-06,-0.0
0.204192,Coloured,richer,64823,32,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.816768,0.0,2.729772695409595e-06,-0.0
0.204192,Coloured,richer,64823,32,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.816768,0.0,2.729772695409595e-06,-0.0
0.204192,Coloured,richer,64823,32,urban - northern cape,0,1,0,0,0,0,1,0,4.0,0.816768,0.0,2.729772695409595e-06,-0.0
0.204192,Coloured,middle,47029,32,urban - northern cape,0,1,0,0,0,1,0,0,3.0,0.612576,0.0,-0.00027701121322527643,-0.0
0.204192,Coloured,middle,47029,32,urban - northern cape,0,1,0,0,0,1,0,0,3.0,0.612576,0.0,-0.00027701121322527643,-0.0
0.204192,Coloured,middle,40199,32,urban - northern cape,0,1,0,0,0,1,0,0,3.0,0.612576,0.0,-0.00027701121322527643,-0.0
0.204192,Coloured,middle,40199,32,urban - northern cape,0,1,0,0,0,1,0,0,3.0,0.612576,0.0,-0.00027701121322527643,-0.0
0.856644,Black/African,poorest,-171648,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-160330,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-167387,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-167387,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-226690,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-205731,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-205731,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-211099,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-224076,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-220139,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-220139,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-220139,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-205989,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-174459,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-183470,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-183470,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-183470,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-183470,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-233636,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
0.856644,Black/African,poorest,-233636,33,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.856644,-0.00020780749430309977,-0.0,-0.0
1.322421,Coloured,middle,-4575,34,urban - western cape,0,1,0,0,0,1,0,0,3.0,3.967263,0.0,-0.001794024475026364,-0.0
1.322421,Coloured,middle,-4575,34,urban - western cape,0,1,0,0,0,1,0,0,3.0,3.967263,0.0,-0.001794024475026364,-0.0
1.322421,Black/African,poorer,-45442,34,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.644842,-0.00014179628173051933,-0.0,-0.0
1.322421,Black/African,poorer,-32165,34,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.644842,-0.00014179628173051933,-0.0,-0.0
1.322421,Black/African,poorer,-27205,34,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.644842,-0.00014179628173051933,-0.0,-0.0
1.322421,Black/African,poorest,-130737,34,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.322421,-0.00032079719746335643,-0.0,-0.0
1.322421,Black/African,poorest,-130737,34,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.322421,-0.00032079719746335643,-0.0,-0.0
1.322421,Black/African,poorest,-130737,34,urban - western cape,1,0,0,1,0,0,0,0,1.0,1.322421,-0.00032079719746335643,-0.0,-0.0
1.322421,Black/African,poorer,-46628,34,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.644842,-0.00014179628173051933,-0.0,-0.0
1.322421,Black/African,poorer,-61494,34,urban - western cape,1,0,0,0,1,0,0,0,2.0,2.644842,-0.00014179628173051933,-0.0,-0.0
1.322421,Black/African,middle,34305,34,urban - western cape,1,0,0,0,0,1,0,0,3.0,3.967263,3.7204634002317746e-05,-0.0,-0.0
1.322421,Black/African,middle,34305,34,urban - western cape,1,0,0,0,0,1,0,0,3.0,3.967263,3.7204634002317746e-05,-0.0,-0.0
1.206825,Black/African,poorer,-43774,35,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.41365,-0.00012940152772788243,-0.0,-0.0
1.206825,Black/African,poorer,-58640,35,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.41365,-0.00012940152772788243,-0.0,-0.0
1.206825,Black/African,poorer,-26070,35,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,2.41365,-0.00012940152772788243,-0.0,-0.0
