sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bilingual (Guaraní/Spanish),ethnicity_Guaraní speaker,ethnicity_Indigenous,ethnicity_Spanish speaker,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
1.2591931625770592,Bilingual (Guaraní/Spanish),richest,1.1469528652213345,309.0,1.0,1,0,0,0,0,0,0,0,1,5.0,6.295965812885296,0.0,0.0,0.0007512851245787464,0.0
1.2591931625770592,Spanish speaker,richest,1.2123979926702986,309.0,1.0,0,0,0,1,0,0,0,0,1,5.0,6.295965812885296,0.0,0.0,0.0,0.0007440955648184868
3.553529945700225,Spanish speaker,poorer,-0.7484694425225186,310.0,1.0,0,0,0,1,0,1,0,0,0,2.0,7.10705989140045,0.0,-0.0,-0.0,-0.004431707428928742
3.553529945700225,Guaraní speaker,middle,0.12129000566857057,310.0,1.0,0,1,0,0,0,0,1,0,0,3.0,10.660589837100675,0.0,0.0007841987620688354,-0.0,-0.0
3.553529945700225,Guaraní speaker,middle,0.12129000566857057,310.0,1.0,0,1,0,0,0,0,1,0,0,3.0,10.660589837100675,0.0,0.0007841987620688354,-0.0,-0.0
3.553529945700225,Spanish speaker,richer,0.9079105398141789,310.0,1.0,0,0,0,1,0,0,0,1,0,4.0,14.2141197828009,0.0,0.0,0.0,-7.730980907406472e-05
3.553529945700225,Spanish speaker,middle,0.5568902513950247,310.0,1.0,0,0,0,1,0,0,1,0,0,3.0,10.660589837100675,0.0,0.0,-0.0,-0.0022545086190014036
3.553529945700225,Bilingual (Guaraní/Spanish),poorest,-0.769495068067166,310.0,1.0,1,0,0,0,1,0,0,0,0,1.0,3.553529945700225,-0.0,-0.0,-0.003250252331178294,-0.0
1.8408119533972662,Guaraní speaker,poorest,-1.2190755756014204,310.0,1.0,0,1,0,0,1,0,0,0,0,1.0,1.8408119533972662,-0.0,-0.0009590438386917106,-0.0,-0.0
1.8408119533972662,Bilingual (Guaraní/Spanish),poorest,-0.7862726661204823,310.0,1.0,1,0,0,0,1,0,0,0,0,1.0,1.8408119533972662,-0.0,-0.0,-0.0016837070277203926,-0.0
1.8408119533972662,Bilingual (Guaraní/Spanish),poorer,-0.35510628415692225,310.0,1.0,1,0,0,0,0,1,0,0,0,2.0,3.6816239067945324,0.0,-0.0,-0.0009882047174050376,-0.0
1.8408119533972662,Bilingual (Guaraní/Spanish),middle,0.5622651362113157,310.0,1.0,1,0,0,0,0,0,1,0,0,3.0,5.522435860191798,0.0,0.0,-0.0002927024070896827,-0.0
1.8408119533972662,Bilingual (Guaraní/Spanish),middle,0.39296145310626385,310.0,1.0,1,0,0,0,0,0,1,0,0,3.0,5.522435860191798,0.0,0.0,-0.0002927024070896827,-0.0
1.8408119533972662,Bilingual (Guaraní/Spanish),middle,0.2362774523162679,310.0,1.0,1,0,0,0,0,0,1,0,0,3.0,5.522435860191798,0.0,0.0,-0.0002927024070896827,-0.0
1.8408119533972662,Spanish speaker,richer,0.9194663724546861,310.0,1.0,0,0,0,1,0,0,0,1,0,4.0,7.363247813589065,0.0,0.0,0.0,-4.004829643566039e-05
1.8408119533972662,Guaraní speaker,middle,0.019807635988300376,310.0,1.0,0,1,0,0,0,0,1,0,0,3.0,5.522435860191798,0.0,0.0004062333727628672,-0.0,-0.0
