sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Creole,ethnicity_Hindustani,ethnicity_Indigenous/Amerindian,ethnicity_Javanese,ethnicity_Maroon,ethnicity_Mixed Ethnicity,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
2.6350459384068063,Hindustani,middle,0.19318177956076504,10.0,1.0,0,1,0,0,0,0,0,0,1,0,0,3.0,7.905137815220419,0.0,0.0,-0.0,-0.000571896229713875,-0.0,-0.0
2.6350459384068063,Hindustani,middle,0.19318177956076504,10.0,1.0,0,1,0,0,0,0,0,0,1,0,0,3.0,7.905137815220419,0.0,0.0,-0.0,-0.000571896229713875,-0.0,-0.0
0.2993804072371493,Hindustani,richer,0.5249003435256213,11.0,1.0,0,1,0,0,0,0,0,0,0,1,0,4.0,1.1975216289485973,0.0,0.0,0.0,8.636222952875252e-05,0.0,0.0
0.2993804072371493,Hindustani,poorer,0.08152508959860166,11.0,1.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.5987608144742986,0.0,0.0,-0.0,-0.00021631406350144553,-0.0,-0.0
0.2993804072371493,Javanese,richest,0.8015038711683942,11.0,1.0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.4969020361857466,0.0,0.0,0.0,0.0,0.0005088781223407661,0.0
0.2993804072371493,Javanese,richest,0.8015038711683942,11.0,1.0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.4969020361857466,0.0,0.0,0.0,0.0,0.0005088781223407661,0.0
0.2993804072371493,Hindustani,poorer,-0.23341861110211548,11.0,1.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.5987608144742986,0.0,0.0,-0.0,-0.00021631406350144553,-0.0,-0.0
0.2993804072371493,Hindustani,poorest,-1.4635047903365286,11.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.2993804072371493,-0.0,-0.0,-0.0,-0.00036765221001654457,-0.0,-0.0
0.2993804072371493,Javanese,poorer,-0.41783868607579944,11.0,1.0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.5987608144742986,0.0,0.0,-0.0,-0.0,-0.0004661649416480313,-0.0
0.2993804072371493,Javanese,poorer,-0.41783868607579944,11.0,1.0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.5987608144742986,0.0,0.0,-0.0,-0.0,-0.0004661649416480313,-0.0
0.2993804072371493,Javanese,richer,0.6598193718353609,11.0,1.0,0,0,0,1,0,0,0,0,0,1,0,4.0,1.1975216289485973,0.0,0.0,0.0,0.0,0.00018386376767783367,0.0
0.2993804072371493,Javanese,richest,0.9418657629881526,11.0,1.0,0,0,0,1,0,0,0,0,0,0,1,5.0,1.4969020361857466,0.0,0.0,0.0,0.0,0.0005088781223407661,0.0
2.7646633601455677,Hindustani,richest,1.054639041956846,11.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,13.823316800727838,0.0,0.0,0.0,0.0021950719033550507,0.0,0.0
2.7646633601455677,Hindustani,richest,1.054639041956846,11.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,13.823316800727838,0.0,0.0,0.0,0.0021950719033550507,0.0,0.0
2.7646633601455677,Hindustani,richest,1.0244023802853226,11.0,1.0,0,1,0,0,0,0,0,0,0,0,1,5.0,13.823316800727838,0.0,0.0,0.0,0.0021950719033550507,0.0,0.0
2.7646633601455677,Hindustani,poorer,-0.18055602979723862,11.0,1.0,0,1,0,0,0,0,0,1,0,0,0,2.0,5.529326720291135,0.0,0.0,-0.0,-0.0019975775006977124,-0.0,-0.0
2.7646633601455677,Hindustani,poorer,-0.18055602979723862,11.0,1.0,0,1,0,0,0,0,0,1,0,0,0,2.0,5.529326720291135,0.0,0.0,-0.0,-0.0019975775006977124,-0.0,-0.0
