sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Diola,ethnicity_Mandinka,ethnicity_Poular,ethnicity_Serer,ethnicity_Soninke,ethnicity_Wolof,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.42833,Wolof,middle,22578,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,22578,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,22578,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,22578,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,18966,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,18966,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,18966,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,27028,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,27028,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,27028,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,27028,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,27028,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,27028,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Wolof,middle,27028,332,23,0,0,0,0,0,1,0,0,1,0,0,3.0,1.28499,0.0,0.0,-0.0,-0.0,-2.990218907313102e-05,-0.0
0.42833,Poular,poorer,-14855,332,23,0,0,1,0,0,0,0,1,0,0,0,2.0,0.85666,-0.0,-6.53870512993529e-05,-0.0,-0.0,-0.0,-0.0
0.42833,Poular,poorer,-14855,332,23,0,0,1,0,0,0,0,1,0,0,0,2.0,0.85666,-0.0,-6.53870512993529e-05,-0.0,-0.0,-0.0,-0.0
0.42833,Poular,poorer,-14855,332,23,0,0,1,0,0,0,0,1,0,0,0,2.0,0.85666,-0.0,-6.53870512993529e-05,-0.0,-0.0,-0.0,-0.0
0.42833,Poular,richer,95352,332,23,0,0,1,0,0,0,0,0,0,1,0,4.0,1.71332,0.0,0.00010267230446365559,0.0,0.0,0.0,0.0
0.42833,Wolof,poorest,-97557,332,23,0,0,0,0,0,1,1,0,0,0,0,1.0,0.42833,-0.0,-0.0,-0.0,-0.0,-0.00016125993240964976,-0.0
0.42833,Wolof,poorest,-97557,332,23,0,0,0,0,0,1,1,0,0,0,0,1.0,0.42833,-0.0,-0.0,-0.0,-0.0,-0.00016125993240964976,-0.0
0.42833,Diola,poorest,-97557,332,23,1,0,0,0,0,0,1,0,0,0,0,1.0,0.42833,-0.0,-0.0,-0.0,-0.0015332597835007007,-0.0,-0.0
0.42833,Serer,middle,58339,332,23,0,0,0,1,0,0,0,0,1,0,0,3.0,1.28499,0.0,0.0,-3.0697994188493034e-05,-0.0,-0.0,-0.0
0.231391,Wolof,richest,126952,333,23,0,0,0,0,0,1,0,0,0,0,1,5.0,1.156955,0.0,0.0,0.0,0.0,5.480798019414832e-05,0.0
0.231391,Wolof,middle,23255,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Poular,middle,23255,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Wolof,middle,23255,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,23255,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,23255,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Poular,middle,62863,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Poular,middle,62863,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Poular,middle,62863,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Poular,middle,62863,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Wolof,richer,85077,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,poorer,-65298,333,23,0,0,0,0,0,1,0,1,0,0,0,2.0,0.462782,-0.0,-0.0,-0.0,-0.0,-5.1634480951628574e-05,-0.0
0.231391,Wolof,poorer,-65298,333,23,0,0,0,0,0,1,0,1,0,0,0,2.0,0.462782,-0.0,-0.0,-0.0,-0.0,-5.1634480951628574e-05,-0.0
0.231391,Wolof,poorer,-65298,333,23,0,0,0,0,0,1,0,1,0,0,0,2.0,0.462782,-0.0,-0.0,-0.0,-0.0,-5.1634480951628574e-05,-0.0
0.231391,Wolof,poorer,-65298,333,23,0,0,0,0,0,1,0,1,0,0,0,2.0,0.462782,-0.0,-0.0,-0.0,-0.0,-5.1634480951628574e-05,-0.0
0.231391,Wolof,poorer,-65298,333,23,0,0,0,0,0,1,0,1,0,0,0,2.0,0.462782,-0.0,-0.0,-0.0,-0.0,-5.1634480951628574e-05,-0.0
0.231391,Wolof,poorer,-65298,333,23,0,0,0,0,0,1,0,1,0,0,0,2.0,0.462782,-0.0,-0.0,-0.0,-0.0,-5.1634480951628574e-05,-0.0
0.231391,Wolof,poorer,-65799,333,23,0,0,0,0,0,1,0,1,0,0,0,2.0,0.462782,-0.0,-0.0,-0.0,-0.0,-5.1634480951628574e-05,-0.0
0.231391,Poular,richer,70657,333,23,0,0,1,0,0,0,0,0,0,1,0,4.0,0.925564,0.0,5.546528891777305e-05,0.0,0.0,0.0,0.0
0.231391,Poular,richer,70657,333,23,0,0,1,0,0,0,0,0,0,1,0,4.0,0.925564,0.0,5.546528891777305e-05,0.0,0.0,0.0,0.0
0.231391,Wolof,richer,70657,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,richer,70657,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,richer,70657,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,middle,16645,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Poular,middle,16645,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Wolof,richest,127691,333,23,0,0,0,0,0,1,0,0,0,0,1,5.0,1.156955,0.0,0.0,0.0,0.0,5.480798019414832e-05,0.0
0.231391,Poular,richer,110238,333,23,0,0,1,0,0,0,0,0,0,1,0,4.0,0.925564,0.0,5.546528891777305e-05,0.0,0.0,0.0,0.0
0.231391,Poular,richer,110238,333,23,0,0,1,0,0,0,0,0,0,1,0,4.0,0.925564,0.0,5.546528891777305e-05,0.0,0.0,0.0,0.0
0.231391,Poular,middle,10163,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Poular,richer,80266,333,23,0,0,1,0,0,0,0,0,0,1,0,4.0,0.925564,0.0,5.546528891777305e-05,0.0,0.0,0.0,0.0
0.231391,Wolof,middle,59596,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Poular,middle,59596,333,23,0,0,1,0,0,0,0,0,1,0,0,3.0,0.694173,0.0,1.0071057379755285e-05,-0.0,-0.0,-0.0,-0.0
0.231391,Wolof,middle,8167,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,44731,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,44731,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,44731,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,44731,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,14232,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,14232,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Wolof,middle,14232,333,23,0,0,0,0,0,1,0,0,1,0,0,3.0,0.694173,0.0,0.0,-0.0,-0.0,-1.615366056970294e-05,-0.0
0.231391,Poular,richest,168091,333,23,0,0,1,0,0,0,0,0,0,0,1,5.0,1.156955,0.0,0.00010085952045579081,0.0,0.0,0.0,0.0
0.231391,Wolof,richer,93128,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,richer,93128,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,richer,93128,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,richer,93128,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.231391,Wolof,richer,93128,333,23,0,0,0,0,0,1,0,0,0,1,0,4.0,0.925564,0.0,0.0,0.0,0.0,1.9327159812222686e-05,0.0
0.479154,Wolof,poorest,-137821,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorer,-80965,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-80965,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorest,-86112,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-86112,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-104129,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-104129,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-104129,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorer,-58884,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-58884,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorest,-98737,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorer,-69843,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-58665,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-58665,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-58665,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-77425,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-77425,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorest,-111731,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-111731,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-88799,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-88799,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorer,-73169,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-73169,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-73169,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-73169,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-81629,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorest,-94969,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorest,-94969,334,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.479154,-0.0,-0.0,-0.0,-0.0,-0.0001803944193818162,-0.0
0.479154,Wolof,poorer,-75569,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-75569,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Wolof,poorer,-75569,334,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.958308,-0.0,-0.0,-0.0,-0.0,-0.00010692234393687151,-0.0
0.479154,Poular,poorest,-142945,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-137160,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-144525,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-125321,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-125321,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-147205,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-147205,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-147205,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-132440,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.479154,Poular,poorest,-132440,334,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.479154,-0.0,-0.00016714594694260132,-0.0,-0.0,-0.0,-0.0
0.210527,Wolof,poorest,-116992,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorer,-68687,335,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.421054,-0.0,-0.0,-0.0,-0.0,-4.697871728504353e-05,-0.0
0.210527,Wolof,poorer,-68687,335,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.421054,-0.0,-0.0,-0.0,-0.0,-4.697871728504353e-05,-0.0
0.210527,Wolof,poorest,-132510,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-94619,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-94619,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-94619,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-94619,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-94619,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-111998,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-111998,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-133096,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-137711,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-137711,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-137711,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-128278,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-91711,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-91711,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-91711,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-91711,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-119995,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-119995,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Poular,poorest,-119995,335,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.210527,-0.0,-7.343930087609625e-05,-0.0,-0.0,-0.0,-0.0
0.210527,Wolof,poorest,-147521,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-161517,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-170006,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-163954,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-105718,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-105718,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-105718,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-105718,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-149143,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-116318,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-116318,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-116318,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-150299,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-150299,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Poular,poorest,-150299,335,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.210527,-0.0,-7.343930087609625e-05,-0.0,-0.0,-0.0,-0.0
0.210527,Wolof,poorest,-158250,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-158250,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-158250,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-158250,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-161672,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-121496,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.210527,Wolof,poorest,-133222,335,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.210527,-0.0,-0.0,-0.0,-0.0,-7.926031282050367e-05,-0.0
0.484526,Poular,poorest,-120754,336,24,0,0,1,0,0,0,1,0,0,0,0,1.0,0.484526,-0.0,-0.00016901989149273688,-0.0,-0.0,-0.0,-0.0
0.484526,Wolof,poorest,-107997,336,24,0,0,0,0,0,1,1,0,0,0,0,1.0,0.484526,-0.0,-0.0,-0.0,-0.0,-0.00018241689821100077,-0.0
0.484526,Wolof,poorer,-41004,336,24,0,0,0,0,0,1,0,1,0,0,0,2.0,0.969052,-0.0,-0.0,-0.0,-0.0,-0.00010812109596988985,-0.0
