sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Hill Brahmin,ethnicity_Hill Chhetri,ethnicity_Hill Dalit,ethnicity_Hill Janajati,ethnicity_Muslim,ethnicity_Newar,ethnicity_Terai Brahmin/Chhetri,ethnicity_Terai Dalit,ethnicity_Terai Janajati,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7,IF_8
0.990699,Hill Janajati,richest,136554,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0,0.0,0.0006188546912056052,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Chhetri,richer,51261,249,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0004074128356200685,0.0,0.0,0.0,0.0,0.0,-0.0
0.990699,Hill Brahmin,middle,29617,249,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.9720969999999998,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0006290318201745914,-0.0,-0.0
0.990699,Hill Brahmin,richer,105520,249,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0,0.0,0.0,0.0,5.262840311415666e-05,0.0,-0.0
0.990699,Hill Janajati,richer,99077,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0,0.00032422735376799305,0.0,0.0,0.0,0.0,-0.0
0.990699,Hill Janajati,richer,92393,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0,0.00032422735376799305,0.0,0.0,0.0,0.0,-0.0
0.990699,Hill Dalit,richer,78496,249,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0010201670597337908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.990699,Newar,richer,109171,249,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008921635819504376
0.990699,Newar,richer,92008,249,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008921635819504376
0.990699,Newar,richer,92008,249,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008921635819504376
0.990699,Hill Dalit,richer,56085,249,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0010201670597337908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.990699,Hill Dalit,richest,152265,249,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0017636419092086307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Dalit,richest,152265,249,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0017636419092086307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Janajati,richest,156953,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0,0.0,0.0006188546912056052,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Janajati,richest,156953,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0,0.0,0.0006188546912056052,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Janajati,richest,156953,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0,0.0,0.0006188546912056052,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Janajati,richest,172255,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0,0.0,0.0006188546912056052,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Janajati,richest,172255,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0,0.0,0.0006188546912056052,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Brahmin,richer,112769,249,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0,0.0,0.0,0.0,5.262840311415666e-05,0.0,-0.0
0.990699,Hill Dalit,richer,59697,249,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0010201670597337908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.990699,Hill Dalit,poorer,-58755,249,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1.981398,-0.0,-0.0004667826392158883,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.990699,Hill Janajati,richest,228718,249,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,4.953495,0.0,0.0,0.0,0.0006188546912056052,0.0,0.0,0.0,0.0,0.0
0.990699,Hill Chhetri,richer,108826,249,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.962796,0.0,0.0,0.0004074128356200685,0.0,0.0,0.0,0.0,0.0,-0.0
1.176371,Hill Dalit,richest,161071,250,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.002094175119160982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Janajati,richer,98044,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.705484,0.0,0.0,0.0,0.00038499247135548515,0.0,0.0,0.0,0.0,-0.0
1.176371,Muslim,richest,172642,250,gandaki province - urban,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0029362869914518986,0.0,0.0,0.0
1.176371,Hill Janajati,richest,149496,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0007348374349305178,0.0,0.0,0.0,0.0,0.0
1.176371,Muslim,richest,180005,250,gandaki province - urban,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0029362869914518986,0.0,0.0,0.0
1.176371,Muslim,richest,180005,250,gandaki province - urban,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0029362869914518986,0.0,0.0,0.0
1.176371,Hill Chhetri,richest,236550,250,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0009196346874637521,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Janajati,richest,160123,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0007348374349305178,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Janajati,richest,251465,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0007348374349305178,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Dalit,richer,53195,250,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.705484,0.0,0.0012113618205187443,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.176371,Hill Dalit,richer,53195,250,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.705484,0.0,0.0012113618205187443,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.176371,Hill Janajati,richer,68977,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.705484,0.0,0.0,0.0,0.00038499247135548515,0.0,0.0,0.0,0.0,-0.0
1.176371,Hill Brahmin,richest,152273,250,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0,0.000871905438211012,0.0,0.0
1.176371,Hill Chhetri,richest,204424,250,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0009196346874637521,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Janajati,richer,54035,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.705484,0.0,0.0,0.0,0.00038499247135548515,0.0,0.0,0.0,0.0,-0.0
1.176371,Hill Chhetri,richest,145005,250,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0009196346874637521,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Dalit,richest,157510,250,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.002094175119160982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Chhetri,richest,138433,250,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0009196346874637521,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Chhetri,richest,138433,250,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0009196346874637521,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Chhetri,richest,138433,250,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0009196346874637521,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Janajati,richer,73610,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.705484,0.0,0.0,0.0,0.00038499247135548515,0.0,0.0,0.0,0.0,-0.0
1.176371,Muslim,richest,141685,250,gandaki province - urban,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0029362869914518986,0.0,0.0,0.0
1.176371,Newar,richest,166898,250,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010450100965957864
1.176371,Newar,richest,166898,250,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010450100965957864
1.176371,Hill Dalit,richest,169291,250,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.002094175119160982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Dalit,richest,169291,250,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.002094175119160982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Dalit,richest,169291,250,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.002094175119160982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Terai Dalit,richest,169291,250,gandaki province - urban,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,5.881855,0.003485129072092677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Chhetri,richest,173129,250,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0009196346874637521,0.0,0.0,0.0,0.0,0.0,0.0
1.176371,Muslim,richest,185270,250,gandaki province - urban,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0,0.0,0.0029362869914518986,0.0,0.0,0.0
1.176371,Hill Janajati,richest,149340,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.881855,0.0,0.0,0.0,0.0007348374349305178,0.0,0.0,0.0,0.0,0.0
1.176371,Hill Janajati,richer,110564,250,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.705484,0.0,0.0,0.0,0.00038499247135548515,0.0,0.0,0.0,0.0,-0.0
0.701574,Newar,richer,64233,251,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,2.806296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00063179509905965
0.701574,Newar,richer,64233,251,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,2.806296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00063179509905965
0.701574,Hill Dalit,poorer,-53678,251,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0003305570746768167,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Dalit,richer,67251,251,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,2.806296,0.0,0.0007224421189136909,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.701574,Hill Chhetri,poorer,-42765,251,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0,-0.00023137773425405491,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,poorer,-50377,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0,-0.0,-0.00018768190719732706,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,poorer,-55508,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0,-0.0,-0.00018768190719732706,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,37330,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,25480,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,poorer,-45800,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0,-0.0,-0.00018768190719732706,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,poorest,-82965,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.701574,-0.0,-0.0,-0.0,-0.000396325379771192,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,poorest,-109834,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.701574,-0.0,-0.0,-0.0,-0.000396325379771192,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,16866,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,30744,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,poorer,-58092,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0,-0.0,-0.00018768190719732706,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,poorer,-27548,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0,-0.0,-0.00018768190719732706,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,8297,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,21729,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,38286,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,richer,49483,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,2.806296,0.0,0.0,0.0,0.00022960503795040266,0.0,0.0,0.0,0.0,-0.0
0.701574,Hill Janajati,poorer,-26892,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.403148,-0.0,-0.0,-0.0,-0.00018768190719732706,-0.0,-0.0,-0.0,-0.0,-0.0
0.701574,Hill Janajati,middle,20629,251,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.104722,0.0,0.0,0.0,2.0961565376537794e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.166831,Hill Brahmin,richer,96543,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0,0.0,0.0,0.0,0.0,6.198497448174926e-05,0.0,-0.0
1.166831,Newar,richest,193887,252,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010365353923387757
1.166831,Hill Janajati,richest,125695,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0007288781337158183,0.0,0.0,0.0,0.0,0.0
1.166831,Hill Chhetri,richest,139964,252,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0009121767384677258,0.0,0.0,0.0,0.0,0.0,0.0
1.166831,Hill Brahmin,richest,258064,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0008648345584625881,0.0,0.0
1.166831,Hill Brahmin,richest,258064,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0008648345584625881,0.0,0.0
1.166831,Hill Dalit,richer,117560,252,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0012015380559344856,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Brahmin,richer,88675,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0,0.0,0.0,0.0,0.0,6.198497448174926e-05,0.0,-0.0
1.166831,Hill Dalit,richer,101580,252,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0012015380559344856,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Dalit,richer,101580,252,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0012015380559344856,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Dalit,richer,101580,252,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0012015380559344856,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Janajati,richest,137126,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0007288781337158183,0.0,0.0,0.0,0.0,0.0
1.166831,Hill Janajati,richest,137126,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0007288781337158183,0.0,0.0,0.0,0.0,0.0
1.166831,Hill Brahmin,richest,181529,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0008648345584625881,0.0,0.0
1.166831,Hill Janajati,richer,80188,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0,0.0,0.0003818703031137218,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Janajati,richest,137875,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0007288781337158183,0.0,0.0,0.0,0.0,0.0
1.166831,Hill Chhetri,richest,253728,252,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0009121767384677258,0.0,0.0,0.0,0.0,0.0,0.0
1.166831,Newar,richest,244618,252,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010365353923387757
1.166831,Newar,richest,202797,252,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010365353923387757
1.166831,Hill Brahmin,richest,195159,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0008648345584625881,0.0,0.0
1.166831,Hill Brahmin,richest,169813,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0008648345584625881,0.0,0.0
1.166831,Hill Janajati,middle,36161,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.5004929999999996,0.0,0.0,0.0,3.4862472511625244e-05,-0.0,-0.0,-0.0,-0.0,-0.0
1.166831,Hill Brahmin,richest,149270,252,gandaki province - urban,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0008648345584625881,0.0,0.0
1.166831,Newar,richest,196008,252,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010365353923387757
1.166831,Newar,richest,196008,252,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010365353923387757
1.166831,Hill Janajati,richer,113769,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0,0.0,0.0003818703031137218,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Janajati,richer,91581,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0,0.0,0.0003818703031137218,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Janajati,richer,93125,252,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,4.667324,0.0,0.0,0.0,0.0003818703031137218,0.0,0.0,0.0,0.0,-0.0
1.166831,Hill Chhetri,richest,187426,252,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.834155,0.0,0.0,0.0009121767384677258,0.0,0.0,0.0,0.0,0.0,0.0
0.973941,Hill Janajati,middle,13441,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.921823,0.0,0.0,0.0,2.9099322301554213e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,middle,13441,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.921823,0.0,0.0,0.0,2.9099322301554213e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,middle,13441,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.921823,0.0,0.0,0.0,2.9099322301554213e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,richer,61825,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,3.895764,0.0,0.0,0.0,0.0003187429412527447,0.0,0.0,0.0,0.0,-0.0
0.973941,Hill Janajati,richer,61825,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,3.895764,0.0,0.0,0.0,0.0003187429412527447,0.0,0.0,0.0,0.0,-0.0
0.973941,Hill Dalit,poorest,-102302,253,gandaki province - urban,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.973941,-0.0,-0.0011897855845145057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Dalit,middle,13392,253,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.921823,0.0,0.00027201187035801315,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Dalit,poorer,-63378,253,gandaki province - urban,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1.947882,-0.0,-0.0004588868570782462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,middle,19270,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.921823,0.0,0.0,0.0,2.9099322301554213e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,middle,45969,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.921823,0.0,0.0,0.0,2.9099322301554213e-05,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,poorer,-61257,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.947882,-0.0,-0.0,-0.0,-0.00026054429664963626,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,poorest,-89590,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.973941,-0.0,-0.0,-0.0,-0.0005501879156008267,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,poorest,-89590,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.973941,-0.0,-0.0,-0.0,-0.0005501879156008267,-0.0,-0.0,-0.0,-0.0,-0.0
0.973941,Hill Janajati,poorer,-36412,253,gandaki province - urban,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.947882,-0.0,-0.0,-0.0,-0.00026054429664963626,-0.0,-0.0,-0.0,-0.0,-0.0
0.867271,Hill Chhetri,richest,150551,254,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.336355,0.0,0.0,0.0006779940129698672,0.0,0.0,0.0,0.0,0.0,0.0
0.867271,Hill Chhetri,richer,79517,254,gandaki province - urban,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.469084,0.0,0.0,0.00035665458162474417,0.0,0.0,0.0,0.0,0.0,-0.0
0.867271,Newar,poorer,-9887,254,gandaki province - urban,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.734542,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003883887628360188
