sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Albanian,ethnicity_Egyptian,ethnicity_Roma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.623244,Albanian,middle,17505,549,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.869732,0.0,0.0,-1.5608899512238982e-06
0.623244,Albanian,middle,52335,549,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.869732,0.0,0.0,-1.5608899512238982e-06
0.623244,Albanian,richest,170648,549,shkodër (rural),1,0,0,0,0,0,0,1,5.0,3.11622,0.0,0.0,8.414827367991109e-05
0.623244,Albanian,middle,36260,549,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.869732,0.0,0.0,-1.5608899512238982e-06
0.623244,Albanian,middle,36260,549,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.869732,0.0,0.0,-1.5608899512238982e-06
1.09625,Albanian,middle,42242,550,shkodër (rural),1,0,0,0,0,1,0,0,3.0,3.28875,0.0,0.0,-2.745514772752242e-06
1.09625,Albanian,poorer,-13713,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-13713,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-1289,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorest,-91359,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorest,-91359,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,middle,57811,550,shkodër (rural),1,0,0,0,0,1,0,0,3.0,3.28875,0.0,0.0,-2.745514772752242e-06
1.09625,Albanian,middle,57811,550,shkodër (rural),1,0,0,0,0,1,0,0,3.0,3.28875,0.0,0.0,-2.745514772752242e-06
1.09625,Albanian,middle,57811,550,shkodër (rural),1,0,0,0,0,1,0,0,3.0,3.28875,0.0,0.0,-2.745514772752242e-06
1.09625,Albanian,poorest,-94461,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorer,-26202,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-26202,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-26202,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorest,-93012,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,richer,86078,550,shkodër (rural),1,0,0,0,0,0,1,0,4.0,4.385,0.0,0.0,7.263320578503228e-05
1.09625,Albanian,richer,86078,550,shkodër (rural),1,0,0,0,0,0,1,0,4.0,4.385,0.0,0.0,7.263320578503228e-05
1.09625,Albanian,richer,86078,550,shkodër (rural),1,0,0,0,0,0,1,0,4.0,4.385,0.0,0.0,7.263320578503228e-05
1.09625,Albanian,poorer,-51727,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorest,-90578,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorest,-90578,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorer,-10525,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-10525,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-4649,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,6309,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-18329,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorest,-65709,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorest,-65709,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorer,-3832,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorest,-80185,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorest,-80185,550,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.09625,-0.0,-0.0,-0.0001535029558883213
1.09625,Albanian,poorer,426,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
1.09625,Albanian,poorer,-5619,550,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.1925,-0.0,-0.0,-7.812423533053678e-05
0.763798,Albanian,poorest,-117705,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Albanian,poorest,-117705,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Egyptian,poorer,2287,551,shkodër (rural),0,1,0,0,1,0,0,0,2.0,1.527596,-0.0,-0.002215232445500288,-0.0
0.763798,Albanian,poorer,-54170,551,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.527596,-0.0,-0.0,-5.443204989463473e-05
0.763798,Albanian,poorer,-49853,551,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.527596,-0.0,-0.0,-5.443204989463473e-05
0.763798,Albanian,poorer,-49853,551,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.527596,-0.0,-0.0,-5.443204989463473e-05
0.763798,Albanian,poorest,-106438,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Albanian,richer,94439,551,shkodër (rural),1,0,0,0,0,0,1,0,4.0,3.055192,0.0,0.0,5.060624612286987e-05
0.763798,Albanian,poorest,-71405,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Albanian,poorest,-120773,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Albanian,poorest,-62578,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Albanian,poorer,-39364,551,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.527596,-0.0,-0.0,-5.443204989463473e-05
0.763798,Albanian,poorer,-44565,551,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.527596,-0.0,-0.0,-5.443204989463473e-05
0.763798,Albanian,poorest,-89485,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Egyptian,poorest,-89485,551,shkodër (rural),0,1,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.005540817366281735,-0.0
0.763798,Albanian,richer,94163,551,shkodër (rural),1,0,0,0,0,0,1,0,4.0,3.055192,0.0,0.0,5.060624612286987e-05
0.763798,Albanian,poorest,-134308,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Albanian,poorest,-134308,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
0.763798,Albanian,poorest,-134308,551,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.763798,-0.0,-0.0,-0.00010695119790338704
1.627765,Albanian,poorest,-101010,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-91166,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-91166,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorer,-19652,552,shkodër (rural),1,0,0,0,1,0,0,0,2.0,3.25553,-0.0,-0.0,-0.00011600264166276961
1.627765,Albanian,poorer,-19652,552,shkodër (rural),1,0,0,0,1,0,0,0,2.0,3.25553,-0.0,-0.0,-0.00011600264166276961
1.627765,Albanian,poorest,-106283,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-96401,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-103407,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-163542,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-116276,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-116276,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-108469,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-108469,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-114319,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-63565,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-104539,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-104539,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-66186,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-116234,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
1.627765,Albanian,poorest,-110565,552,shkodër (rural),1,0,0,1,0,0,0,0,1.0,1.627765,-0.0,-0.0,-0.00022792861025455264
0.420974,Albanian,poorest,-82663,553,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.420974,-0.0,-0.0,-5.894709541813471e-05
0.420974,Albanian,poorest,-82663,553,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.420974,-0.0,-0.0,-5.894709541813471e-05
0.420974,Albanian,middle,50415,553,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.262922,0.0,0.0,-1.0543127351832176e-06
0.420974,Albanian,middle,50415,553,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.262922,0.0,0.0,-1.0543127351832176e-06
0.420974,Albanian,poorer,6822,553,shkodër (rural),1,0,0,0,1,0,0,0,2.0,0.841948,-0.0,-0.0,-3.0000704076658962e-05
0.420974,Albanian,middle,46395,553,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.262922,0.0,0.0,-1.0543127351832176e-06
0.420974,Albanian,poorest,-109167,553,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.420974,-0.0,-0.0,-5.894709541813471e-05
0.420974,Albanian,poorest,-109167,553,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.420974,-0.0,-0.0,-5.894709541813471e-05
0.420974,Albanian,poorest,-109167,553,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.420974,-0.0,-0.0,-5.894709541813471e-05
0.420974,Albanian,poorer,-29782,553,shkodër (rural),1,0,0,0,1,0,0,0,2.0,0.841948,-0.0,-0.0,-3.0000704076658962e-05
0.420974,Albanian,poorest,-97626,553,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.420974,-0.0,-0.0,-5.894709541813471e-05
0.420974,Albanian,poorer,-45793,553,shkodër (rural),1,0,0,0,1,0,0,0,2.0,0.841948,-0.0,-0.0,-3.0000704076658962e-05
0.420974,Albanian,poorer,-34923,553,shkodër (rural),1,0,0,0,1,0,0,0,2.0,0.841948,-0.0,-0.0,-3.0000704076658962e-05
0.753032,Albanian,middle,30805,554,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.259096,0.0,0.0,-1.8859388646341312e-06
0.753032,Albanian,richer,77941,554,shkodër (rural),1,0,0,0,0,0,1,0,4.0,3.012128,0.0,0.0,4.989293338081135e-05
0.753032,Albanian,poorest,-99107,554,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.753032,-0.0,-0.0,-0.00010544368335552508
0.753032,Albanian,poorest,-87395,554,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.753032,-0.0,-0.0,-0.00010544368335552508
0.753032,Albanian,poorest,-87395,554,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.753032,-0.0,-0.0,-0.00010544368335552508
0.753032,Albanian,poorest,-87395,554,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.753032,-0.0,-0.0,-0.00010544368335552508
0.753032,Albanian,richer,68429,554,shkodër (rural),1,0,0,0,0,0,1,0,4.0,3.012128,0.0,0.0,4.989293338081135e-05
0.753032,Albanian,poorer,-21623,554,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.506064,-0.0,-0.0,-5.366481111007961e-05
0.753032,Albanian,poorer,-4252,554,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.506064,-0.0,-0.0,-5.366481111007961e-05
0.753032,Albanian,poorest,-78090,554,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.753032,-0.0,-0.0,-0.00010544368335552508
0.753032,Albanian,poorest,-78090,554,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.753032,-0.0,-0.0,-0.00010544368335552508
0.753032,Albanian,poorer,7193,554,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.506064,-0.0,-0.0,-5.366481111007961e-05
0.753032,Albanian,poorer,7193,554,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.506064,-0.0,-0.0,-5.366481111007961e-05
0.753032,Albanian,poorer,7193,554,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.506064,-0.0,-0.0,-5.366481111007961e-05
0.753032,Albanian,middle,39578,554,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.259096,0.0,0.0,-1.8859388646341312e-06
0.753032,Albanian,poorer,-41948,554,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.506064,-0.0,-0.0,-5.366481111007961e-05
0.753032,Albanian,middle,23351,554,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.259096,0.0,0.0,-1.8859388646341312e-06
0.753032,Albanian,middle,23351,554,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.259096,0.0,0.0,-1.8859388646341312e-06
0.795385,Albanian,middle,45139,555,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.386155,0.0,0.0,-1.9920102782445083e-06
0.795385,Albanian,middle,38631,555,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.386155,0.0,0.0,-1.9920102782445083e-06
0.795385,Albanian,middle,20068,555,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.386155,0.0,0.0,-1.9920102782445083e-06
0.795385,Albanian,richest,113159,555,shkodër (rural),1,0,0,0,0,0,0,1,5.0,3.976925,0.0,0.0,0.00010739016285900238
0.795385,Albanian,poorest,-64018,555,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.795385,-0.0,-0.0,-0.00011137418341549141
0.795385,Albanian,richest,110732,555,shkodër (rural),1,0,0,0,0,0,0,1,5.0,3.976925,0.0,0.0,0.00010739016285900238
0.795385,Albanian,poorer,-12642,555,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.59077,-0.0,-0.0,-5.6683096846867954e-05
0.795385,Albanian,poorer,-12642,555,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.59077,-0.0,-0.0,-5.6683096846867954e-05
0.795385,Albanian,middle,21822,555,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.386155,0.0,0.0,-1.9920102782445083e-06
0.795385,Albanian,middle,47466,555,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.386155,0.0,0.0,-1.9920102782445083e-06
0.795385,Albanian,richer,87633,555,shkodër (rural),1,0,0,0,0,0,1,0,4.0,3.18154,0.0,0.0,5.269907629037894e-05
0.795385,Albanian,richest,186440,555,shkodër (rural),1,0,0,0,0,0,0,1,5.0,3.976925,0.0,0.0,0.00010739016285900238
0.795385,Albanian,middle,51924,555,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.386155,0.0,0.0,-1.9920102782445083e-06
0.795385,Albanian,middle,51924,555,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.386155,0.0,0.0,-1.9920102782445083e-06
0.900466,Albanian,middle,27925,556,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.701398,0.0,0.0,-2.2551814872165295e-06
0.900466,Albanian,richer,77080,556,shkodër (rural),1,0,0,0,0,0,1,0,4.0,3.601864,0.0,0.0,5.966132933220058e-05
0.900466,Albanian,richer,77080,556,shkodër (rural),1,0,0,0,0,0,1,0,4.0,3.601864,0.0,0.0,5.966132933220058e-05
0.900466,Albanian,middle,21038,556,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.701398,0.0,0.0,-2.2551814872165295e-06
0.900466,Albanian,richest,170960,556,shkodër (rural),1,0,0,0,0,0,0,1,5.0,4.50233,0.0,0.0,0.00012157784015161769
0.900466,Albanian,poorer,2370,556,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.800932,-0.0,-0.0,-6.417169230663364e-05
0.900466,Albanian,middle,15555,556,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.701398,0.0,0.0,-2.2551814872165295e-06
0.900466,Albanian,poorest,-94566,556,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.900466,-0.0,-0.0,-0.00012608820312605076
0.900466,Albanian,richest,147283,556,shkodër (rural),1,0,0,0,0,0,0,1,5.0,4.50233,0.0,0.0,0.00012157784015161769
0.900466,Egyptian,middle,35855,556,shkodër (rural),0,1,0,0,0,1,0,0,3.0,2.701398,0.0,0.0013090302043295792,-0.0
0.900466,Albanian,poorer,7556,556,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.800932,-0.0,-0.0,-6.417169230663364e-05
0.900466,Albanian,poorer,7556,556,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.800932,-0.0,-0.0,-6.417169230663364e-05
0.900466,Albanian,middle,35272,556,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.701398,0.0,0.0,-2.2551814872165295e-06
0.900466,Albanian,poorer,-41579,556,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.800932,-0.0,-0.0,-6.417169230663364e-05
0.900466,Albanian,middle,57426,556,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.701398,0.0,0.0,-2.2551814872165295e-06
0.900466,Albanian,middle,57426,556,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.701398,0.0,0.0,-2.2551814872165295e-06
1.529113,Albanian,richer,83560,557,shkodër (rural),1,0,0,0,0,0,1,0,4.0,6.116452,0.0,0.0,0.00010131300268877361
1.529113,Albanian,middle,24443,557,shkodër (rural),1,0,0,0,0,1,0,0,3.0,4.587339,0.0,0.0,-3.829603038273659e-06
1.529113,Albanian,richest,213763,557,shkodër (rural),1,0,0,0,0,0,0,1,5.0,7.6455649999999995,0.0,0.0,0.0002064556084158209
1.529113,Albanian,richest,213763,557,shkodër (rural),1,0,0,0,0,0,0,1,5.0,7.6455649999999995,0.0,0.0,0.0002064556084158209
1.529113,Egyptian,richer,66870,557,shkodër (rural),0,1,0,0,0,0,1,0,4.0,6.116452,0.0,0.008880685128143146,0.0
1.529113,Albanian,middle,53163,557,shkodër (rural),1,0,0,0,0,1,0,0,3.0,4.587339,0.0,0.0,-3.829603038273659e-06
1.529113,Albanian,middle,53163,557,shkodër (rural),1,0,0,0,0,1,0,0,3.0,4.587339,0.0,0.0,-3.829603038273659e-06
1.23075,Albanian,richer,104856,558,shkodër (rural),1,0,0,0,0,0,1,0,4.0,4.923,0.0,0.0,8.154464585626317e-05
1.23075,Albanian,richest,191090,558,shkodër (rural),1,0,0,0,0,0,0,1,5.0,6.1537500000000005,0.0,0.0,0.00016617165641634828
1.23075,Egyptian,richest,191090,558,shkodër (rural),0,1,0,0,0,0,0,1,5.0,6.1537500000000005,0.0,0.01250657057423012,0.0
1.23075,Albanian,richest,191090,558,shkodër (rural),1,0,0,0,0,0,0,1,5.0,6.1537500000000005,0.0,0.0,0.00016617165641634828
1.23075,Albanian,middle,14341,558,shkodër (rural),1,0,0,0,0,1,0,0,3.0,3.69225,0.0,0.0,-3.082364703821958e-06
1.23075,Albanian,richer,84777,558,shkodër (rural),1,0,0,0,0,0,1,0,4.0,4.923,0.0,0.0,8.154464585626317e-05
1.23075,Albanian,richer,84777,558,shkodër (rural),1,0,0,0,0,0,1,0,4.0,4.923,0.0,0.0,8.154464585626317e-05
1.23075,Albanian,poorer,-14444,558,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.4615,-0.0,-0.0,-8.770937526390708e-05
1.23075,Albanian,poorer,-14444,558,shkodër (rural),1,0,0,0,1,0,0,0,2.0,2.4615,-0.0,-0.0,-8.770937526390708e-05
1.23075,Egyptian,middle,26246,558,shkodër (rural),0,1,0,0,0,1,0,0,3.0,3.69225,0.0,0.0017891724107058228,-0.0
1.23075,Albanian,middle,15873,558,shkodër (rural),1,0,0,0,0,1,0,0,3.0,3.69225,0.0,0.0,-3.082364703821958e-06
1.23075,Albanian,middle,15873,558,shkodër (rural),1,0,0,0,0,1,0,0,3.0,3.69225,0.0,0.0,-3.082364703821958e-06
1.23075,Albanian,richer,81886,558,shkodër (rural),1,0,0,0,0,0,1,0,4.0,4.923,0.0,0.0,8.154464585626317e-05
0.434071,Albanian,poorest,-148794,559,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.434071,-0.0,-0.0,-6.0781009409714496e-05
0.434071,Albanian,poorer,5161,559,shkodër (rural),1,0,0,0,1,0,0,0,2.0,0.868142,-0.0,-0.0,-3.09340615317322e-05
0.434071,Albanian,poorest,-112553,559,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.434071,-0.0,-0.0,-6.0781009409714496e-05
0.434071,Albanian,poorer,-46758,559,shkodër (rural),1,0,0,0,1,0,0,0,2.0,0.868142,-0.0,-0.0,-3.09340615317322e-05
0.434071,Albanian,poorer,-5507,559,shkodër (rural),1,0,0,0,1,0,0,0,2.0,0.868142,-0.0,-0.0,-3.09340615317322e-05
0.434071,Albanian,middle,35208,559,shkodër (rural),1,0,0,0,0,1,0,0,3.0,1.302213,0.0,0.0,-1.0871136537499094e-06
0.434071,Albanian,poorest,-61088,559,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.434071,-0.0,-0.0,-6.0781009409714496e-05
0.434071,Albanian,poorest,-108003,559,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.434071,-0.0,-0.0,-6.0781009409714496e-05
0.434071,Albanian,richer,104312,559,shkodër (rural),1,0,0,0,0,0,1,0,4.0,1.736284,0.0,0.0,2.8759834224232384e-05
0.434071,Albanian,poorest,-94417,559,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.434071,-0.0,-0.0,-6.0781009409714496e-05
0.686215,Albanian,richer,106070,560,shkodër (rural),1,0,0,0,0,0,1,0,4.0,2.74486,0.0,0.0,4.546590221917987e-05
0.686215,Albanian,poorer,-31677,560,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.37243,-0.0,-0.0,-4.890309888013163e-05
0.686215,Albanian,poorest,-137489,560,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.686215,-0.0,-0.0,-9.608759942978739e-05
0.686215,Albanian,poorer,-25261,560,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.37243,-0.0,-0.0,-4.890309888013163e-05
0.686215,Albanian,richer,65337,560,shkodër (rural),1,0,0,0,0,0,1,0,4.0,2.74486,0.0,0.0,4.546590221917987e-05
0.686215,Albanian,middle,18908,560,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.0586450000000003,0.0,0.0,-1.7185983304758767e-06
0.686215,Albanian,middle,52557,560,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.0586450000000003,0.0,0.0,-1.7185983304758767e-06
0.686215,Albanian,poorer,-12107,560,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.37243,-0.0,-0.0,-4.890309888013163e-05
0.686215,Albanian,poorer,8058,560,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.37243,-0.0,-0.0,-4.890309888013163e-05
0.686215,Albanian,richer,68405,560,shkodër (rural),1,0,0,0,0,0,1,0,4.0,2.74486,0.0,0.0,4.546590221917987e-05
0.686215,Albanian,richer,68405,560,shkodër (rural),1,0,0,0,0,0,1,0,4.0,2.74486,0.0,0.0,4.546590221917987e-05
0.680702,Albanian,middle,26178,561,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.042106,0.0,0.0,-1.7047912399926994e-06
0.680702,Albanian,poorest,-160492,561,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.680702,-0.0,-0.0,-9.531563884067694e-05
0.680702,Albanian,poorest,-160492,561,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.680702,-0.0,-0.0,-9.531563884067694e-05
0.680702,Albanian,poorest,-83813,561,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.680702,-0.0,-0.0,-9.531563884067694e-05
0.680702,Albanian,poorer,-31721,561,shkodër (rural),1,0,0,0,1,0,0,0,2.0,1.361404,-0.0,-0.0,-4.851021504033482e-05
0.680702,Albanian,poorest,-61052,561,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.680702,-0.0,-0.0,-9.531563884067694e-05
0.680702,Albanian,middle,25385,561,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.042106,0.0,0.0,-1.7047912399926994e-06
0.680702,Albanian,poorest,-102847,561,shkodër (rural),1,0,0,1,0,0,0,0,1.0,0.680702,-0.0,-0.0,-9.531563884067694e-05
0.680702,Albanian,middle,27808,561,shkodër (rural),1,0,0,0,0,1,0,0,3.0,2.042106,0.0,0.0,-1.7047912399926994e-06
0.680702,Albanian,richer,74579,561,shkodër (rural),1,0,0,0,0,0,1,0,4.0,2.722808,0.0,0.0,4.510063256034942e-05
0.680702,Albanian,richer,82634,561,shkodër (rural),1,0,0,0,0,0,1,0,4.0,2.722808,0.0,0.0,4.510063256034942e-05
