sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Kazakh,ethnicity_Russian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
0.6037228966730638,Kazakh,richer,0.3640653867299158,6.0,1.0,1,0,0,0,0,1,0,4.0,2.414891586692255,6.816037315645284e-05,0.0
0.6037228966730638,Russian,richer,0.5011695465767971,6.0,1.0,0,1,0,0,0,1,0,4.0,2.414891586692255,0.0,9.538755549800854e-05
0.6037228966730638,Russian,richer,0.5941568840626322,6.0,1.0,0,1,0,0,0,1,0,4.0,2.414891586692255,0.0,9.538755549800854e-05
0.6037228966730638,Kazakh,richer,0.43256370372278696,6.0,1.0,1,0,0,0,0,1,0,4.0,2.414891586692255,6.816037315645284e-05,0.0
0.6037228966730638,Russian,middle,5.0641931025441345e-05,6.0,1.0,0,1,0,0,1,0,0,3.0,1.8111686900191915,-0.0,-0.00014549874915674912
0.6037228966730638,Russian,poorer,-0.6290924358951343,6.0,1.0,0,1,0,1,0,0,0,2.0,1.2074457933461276,-0.0,-0.0003863850538115068
0.6037228966730638,Russian,middle,0.10847280839602846,6.0,1.0,0,1,0,0,1,0,0,3.0,1.8111686900191915,-0.0,-0.00014549874915674912
0.7106798143486158,Kazakh,poorest,-1.8842764353423394,7.0,1.0,1,0,1,0,0,0,0,1.0,0.7106798143486158,-0.00018139425829282165,-0.0
0.7106798143486158,Kazakh,middle,-0.052168530432985305,7.0,1.0,1,0,0,0,1,0,0,3.0,2.1320394430458474,-6.974206458234314e-06,-0.0
0.7106798143486158,Kazakh,middle,-0.22271702873160226,7.0,1.0,1,0,0,0,1,0,0,3.0,2.1320394430458474,-6.974206458234314e-06,-0.0
0.7106798143486158,Kazakh,middle,-0.1616121797614719,7.0,1.0,1,0,0,0,1,0,0,3.0,2.1320394430458474,-6.974206458234314e-06,-0.0
0.7106798143486158,Kazakh,middle,-0.1616121797614719,7.0,1.0,1,0,0,0,1,0,0,3.0,2.1320394430458474,-6.974206458234314e-06,-0.0
0.7106798143486158,Kazakh,middle,-0.37988371130012666,7.0,1.0,1,0,0,0,1,0,0,3.0,2.1320394430458474,-6.974206458234314e-06,-0.0
0.7106798143486158,Kazakh,middle,-0.37988371130012666,7.0,1.0,1,0,0,0,1,0,0,3.0,2.1320394430458474,-6.974206458234314e-06,-0.0
0.7106798143486158,Kazakh,middle,0.2765490195079865,7.0,1.0,1,0,0,0,1,0,0,3.0,2.1320394430458474,-6.974206458234314e-06,-0.0
