sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Fulani,ethnicity_Guerze,ethnicity_Kissi,ethnicity_Malinké,ethnicity_Soussou,ethnicity_Toma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
2.75385,Toma,poorer,-81318,4,boké rural,0,0,0,0,0,1,0,1,0,0,0,2.0,5.5077,0.003980714892315013,-0.0,-0.0,-0.0,-0.0,-0.0
2.75385,Soussou,poorer,-81318,4,boké rural,0,0,0,0,1,0,0,1,0,0,0,2.0,5.5077,0.0,-0.0,-0.0,-0.0,-0.0,-0.0038754550100046263
2.75385,Soussou,poorer,-81318,4,boké rural,0,0,0,0,1,0,0,1,0,0,0,2.0,5.5077,0.0,-0.0,-0.0,-0.0,-0.0,-0.0038754550100046263
2.75385,Soussou,poorer,-81318,4,boké rural,0,0,0,0,1,0,0,1,0,0,0,2.0,5.5077,0.0,-0.0,-0.0,-0.0,-0.0,-0.0038754550100046263
2.75385,Fulani,poorest,-96002,4,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,2.75385,-0.0,-0.0,-0.0,-0.002873342251824057,-0.0,-0.0
2.75385,Toma,poorest,-97019,4,boké rural,0,0,0,0,0,1,1,0,0,0,0,1.0,2.75385,-0.00967931978374142,-0.0,-0.0,-0.0,-0.0,-0.0
2.75385,Fulani,poorest,-94554,4,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,2.75385,-0.0,-0.0,-0.0,-0.002873342251824057,-0.0,-0.0
2.75385,Soussou,poorest,-94554,4,boké rural,0,0,0,0,1,0,1,0,0,0,0,1.0,2.75385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006172629232540844
2.75385,Soussou,poorest,-94554,4,boké rural,0,0,0,0,1,0,1,0,0,0,0,1.0,2.75385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006172629232540844
2.75385,Malinké,poorest,-94554,4,boké rural,0,0,0,1,0,0,1,0,0,0,0,1.0,2.75385,-0.0,-0.0,-0.0,-0.0,-0.0033922194133090763,-0.0
2.75385,Soussou,middle,-30874,4,boké rural,0,0,0,0,1,0,0,0,1,0,0,3.0,8.26155,0.0,0.0,0.0,-0.0,-0.0,-0.0015782807874684078
2.75385,Soussou,middle,-30874,4,boké rural,0,0,0,0,1,0,0,0,1,0,0,3.0,8.26155,0.0,0.0,0.0,-0.0,-0.0,-0.0015782807874684078
2.75385,Soussou,middle,-30874,4,boké rural,0,0,0,0,1,0,0,0,1,0,0,3.0,8.26155,0.0,0.0,0.0,-0.0,-0.0,-0.0015782807874684078
2.75385,Soussou,middle,-30874,4,boké rural,0,0,0,0,1,0,0,0,1,0,0,3.0,8.26155,0.0,0.0,0.0,-0.0,-0.0,-0.0015782807874684078
0.786366,Soussou,richest,194644,5,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0,0.0,0.0008612426456195687
0.786366,Fulani,richer,50272,5,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.000368786130432942,0.0,0.0
0.786366,Fulani,richer,63622,5,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.000368786130432942,0.0,0.0
0.786366,Malinké,richest,208672,5,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0,0.0008781604541720181,0.0
0.786366,Malinké,richest,208672,5,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0,0.0008781604541720181,0.0
0.786366,Malinké,richer,43426,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Malinké,richest,191562,5,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0,0.0008781604541720181,0.0
0.786366,Malinké,richest,191562,5,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0,0.0008781604541720181,0.0
0.786366,Fulani,richest,191562,5,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0007652105711844516,0.0,0.0
0.786366,Fulani,richest,127461,5,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0007652105711844516,0.0,0.0
0.786366,Malinké,richest,127461,5,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0,0.0008781604541720181,0.0
0.786366,Soussou,richest,127461,5,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,3.93183,0.0,0.0,0.0,0.0,0.0,0.0008612426456195687
0.786366,Soussou,richer,94833,5,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0,0.00020528109917407762
0.786366,Soussou,richer,90419,5,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0,0.00020528109917407762
0.786366,Malinké,richer,90419,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Malinké,richer,90419,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Malinké,richer,90419,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Fulani,richer,90419,5,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.000368786130432942,0.0,0.0
0.786366,Fulani,richer,90419,5,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.000368786130432942,0.0,0.0
0.786366,Soussou,richer,99381,5,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0,0.00020528109917407762
0.786366,Toma,richest,142109,5,boké urban,0,0,0,0,0,1,0,0,0,0,1,5.0,3.93183,0.012838629312135945,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richest,155312,5,boké urban,0,0,0,0,0,1,0,0,0,0,1,5.0,3.93183,0.012838629312135945,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richest,155312,5,boké urban,0,0,0,0,0,1,0,0,0,0,1,5.0,3.93183,0.012838629312135945,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richest,155312,5,boké urban,0,0,0,0,0,1,0,0,0,0,1,5.0,3.93183,0.012838629312135945,0.0,0.0,0.0,0.0,0.0
0.786366,Malinké,richer,100624,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Toma,richer,100624,5,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,3.145464,0.008937985911779427,0.0,0.0,0.0,0.0,0.0
0.786366,Soussou,richer,100624,5,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0,0.00020528109917407762
0.786366,Fulani,richer,100624,5,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.000368786130432942,0.0,0.0
0.786366,Fulani,richer,100241,5,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.000368786130432942,0.0,0.0
0.786366,Malinké,richer,45317,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Toma,richer,45317,5,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,3.145464,0.008937985911779427,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richer,45317,5,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,3.145464,0.008937985911779427,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richest,155403,5,boké urban,0,0,0,0,0,1,0,0,0,0,1,5.0,3.93183,0.012838629312135945,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richer,82034,5,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,3.145464,0.008937985911779427,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richer,82034,5,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,3.145464,0.008937985911779427,0.0,0.0,0.0,0.0,0.0
0.786366,Toma,richer,57681,5,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,3.145464,0.008937985911779427,0.0,0.0,0.0,0.0,0.0
0.786366,Malinké,richer,81490,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Malinké,richer,81490,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Soussou,richer,81490,5,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0,0.00020528109917407762
0.786366,Malinké,richer,81490,5,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.0,0.0004164570046479139,0.0
0.786366,Fulani,richer,23130,5,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.145464,0.0,0.0,0.0,0.000368786130432942,0.0,0.0
0.758718,Malinké,poorest,-123175,6,boké rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0,-0.0009345962666183836,-0.0
0.758718,Soussou,poorest,-108186,6,boké rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017006318085788714
0.758718,Fulani,poorer,-79490,6,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.517436,0.0,-0.0,-0.0,-0.00040915304370533155,-0.0,-0.0
0.758718,Fulani,poorer,-65934,6,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.517436,0.0,-0.0,-0.0,-0.00040915304370533155,-0.0,-0.0
0.758718,Fulani,poorer,-65934,6,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.517436,0.0,-0.0,-0.0,-0.00040915304370533155,-0.0,-0.0
0.758718,Fulani,poorer,-65934,6,boké rural,1,0,0,0,0,0,0,1,0,0,0,2.0,1.517436,0.0,-0.0,-0.0,-0.00040915304370533155,-0.0,-0.0
0.758718,Soussou,poorest,-136817,6,boké rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017006318085788714
0.758718,Fulani,poorest,-125484,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-94044,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-96486,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-96486,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-116273,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-116273,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-128937,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-127417,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Soussou,poorest,-90557,6,boké rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017006318085788714
0.758718,Fulani,poorest,-90557,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-113368,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-113368,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-121891,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-116922,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-116922,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-116922,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-139305,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-117807,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-117807,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-130873,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-123556,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-123556,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-146960,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-121851,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
0.758718,Fulani,poorest,-121851,6,boké rural,1,0,0,0,0,0,1,0,0,0,0,1.0,0.758718,-0.0,-0.0,-0.0,-0.0007916395179909743,-0.0,-0.0
1.264547,Toma,richer,82494,7,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,5.058188,0.014373082344331952,0.0,0.0,0.0,0.0,0.0
1.264547,Soussou,richer,82494,7,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0,0.00033011040421035794
1.264547,Fulani,richer,65910,7,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0005930411473545214,0.0,0.0
1.264547,Toma,richer,76466,7,boké urban,0,0,0,0,0,1,0,0,0,1,0,4.0,5.058188,0.014373082344331952,0.0,0.0,0.0,0.0,0.0
1.264547,Fulani,richer,88363,7,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0005930411473545214,0.0,0.0
1.264547,Malinké,richer,91836,7,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0006697001852273694,0.0
1.264547,Malinké,richer,91836,7,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0006697001852273694,0.0
1.264547,Soussou,richer,88224,7,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0,0.00033011040421035794
1.264547,Soussou,richest,158359,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Fulani,richest,111862,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Fulani,richest,111862,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,119501,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Malinké,richest,169969,7,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0014121607086800079,0.0
1.264547,Soussou,richest,131385,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,131385,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Fulani,richest,131385,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Fulani,richest,131385,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Soussou,richest,131385,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,131385,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richer,103779,7,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0,0.00033011040421035794
1.264547,Soussou,richest,146828,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,146828,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Fulani,richest,111605,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Fulani,richest,111605,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Soussou,richest,111605,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,197384,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Malinké,richest,197384,7,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0014121607086800079,0.0
1.264547,Soussou,richest,197384,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Fulani,richest,197384,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Fulani,richest,197384,7,boké urban,1,0,0,0,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0012305271745721264,0.0,0.0
1.264547,Fulani,richer,21484,7,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0005930411473545214,0.0,0.0
1.264547,Soussou,richer,78734,7,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0,0.00033011040421035794
1.264547,Malinké,richer,78734,7,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0006697001852273694,0.0
1.264547,Malinké,richer,78734,7,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0006697001852273694,0.0
1.264547,Malinké,richer,78734,7,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0006697001852273694,0.0
1.264547,Soussou,middle,-32140,7,boké urban,0,0,0,0,1,0,0,0,1,0,0,3.0,3.793641,0.0,0.0,0.0,-0.0,-0.0,-0.0007247345479785801
1.264547,Soussou,middle,-32140,7,boké urban,0,0,0,0,1,0,0,0,1,0,0,3.0,3.793641,0.0,0.0,0.0,-0.0,-0.0,-0.0007247345479785801
1.264547,Malinké,richer,100071,7,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0006697001852273694,0.0
1.264547,Soussou,richest,214016,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richest,214016,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Malinké,richest,214016,7,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0014121607086800079,0.0
1.264547,Soussou,richest,214016,7,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,6.322735000000001,0.0,0.0,0.0,0.0,0.0,0.0013849553563992961
1.264547,Soussou,richer,100647,7,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0,0.00033011040421035794
1.264547,Malinké,richer,100647,7,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0006697001852273694,0.0
1.264547,Soussou,richer,100647,7,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,5.058188,0.0,0.0,0.0,0.0,0.0,0.00033011040421035794
0.95257,Malinké,richer,78780,8,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.81028,0.0,0.0,0.0,0.0,0.0005044781296717602,0.0
0.95257,Soussou,richer,78780,8,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.81028,0.0,0.0,0.0,0.0,0.0,0.00024866870724351143
0.95257,Fulani,richer,17078,8,boké urban,1,0,0,0,0,0,0,0,0,1,0,4.0,3.81028,0.0,0.0,0.0,0.00044673167998935304,0.0,0.0
0.95257,Soussou,richer,17078,8,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.81028,0.0,0.0,0.0,0.0,0.0,0.00024866870724351143
0.95257,Malinké,richer,17078,8,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.81028,0.0,0.0,0.0,0.0,0.0005044781296717602,0.0
0.95257,Malinké,richer,17078,8,boké urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.81028,0.0,0.0,0.0,0.0,0.0005044781296717602,0.0
0.95257,Soussou,richer,83925,8,boké urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.81028,0.0,0.0,0.0,0.0,0.0,0.00024866870724351143
0.95257,Soussou,richest,116566,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Soussou,richest,116566,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Soussou,richest,116566,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Malinké,richest,110410,8,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0010637658594479407,0.0
0.95257,Soussou,richest,110410,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Soussou,richest,110410,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Soussou,richest,110410,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Soussou,richest,174222,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Malinké,richest,174222,8,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0010637658594479407,0.0
0.95257,Soussou,richest,174222,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
0.95257,Malinké,richest,174222,8,boké urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0010637658594479407,0.0
0.95257,Soussou,richest,174222,8,boké urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.76285,0.0,0.0,0.0,0.0,0.0,0.0010432723527439292
