sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Adja And Related,ethnicity_Bariba And Related..,ethnicity_Betamaribe And Related,ethnicity_Dendi And Related..,ethnicity_Fon And Related..,ethnicity_Peulh And Related,"ethnicity_Yoa, Lokpa And Related.",ethnicity_Yoruba And Related..,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
0.585617,Fon And Related..,poorer,-75539,238,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.171234,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001601090090839702
0.585617,Fon And Related..,poorer,-66310,238,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.171234,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001601090090839702
0.585617,Fon And Related..,poorer,-65117,238,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.171234,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001601090090839702
0.585617,Fon And Related..,poorer,-67340,238,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.171234,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001601090090839702
0.585617,Fon And Related..,middle,-34575,238,collines rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1.7568510000000002,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.057253499891186e-05
0.585617,Fon And Related..,middle,-49972,238,collines rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1.7568510000000002,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.057253499891186e-05
0.585617,Fon And Related..,poorer,-61711,238,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.171234,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001601090090839702
0.585617,Fon And Related..,middle,-42748,238,collines rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1.7568510000000002,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.057253499891186e-05
0.585617,Fon And Related..,middle,-42748,238,collines rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1.7568510000000002,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-6.057253499891186e-05
0.585617,Fon And Related..,poorer,-70132,238,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.171234,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001601090090839702
1.158356,Yoruba And Related..,poorer,-69451,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,poorer,-67721,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,poorer,-67721,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,middle,-41613,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,poorer,-62741,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,poorer,-65811,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,middle,-36909,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,poorer,-56165,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,poorer,-77618,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,poorer,-77618,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,middle,-47209,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,middle,-29707,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,richer,-11837,239,collines rural,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.633424,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367259866042358,0.0
1.158356,Yoruba And Related..,richer,-11837,239,collines rural,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.633424,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367259866042358,0.0
1.158356,Yoruba And Related..,richer,649,239,collines rural,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.633424,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367259866042358,0.0
1.158356,Yoruba And Related..,richer,-9645,239,collines rural,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.633424,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367259866042358,0.0
1.158356,Yoruba And Related..,middle,-30775,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,middle,-30775,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,middle,-30775,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,middle,-30775,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,middle,-30775,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,middle,-30775,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,middle,-33285,239,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.475068,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002925905347746697,-0.0
1.158356,Yoruba And Related..,poorer,-74530,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
1.158356,Yoruba And Related..,richer,-2735,239,collines rural,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.633424,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367259866042358,0.0
1.158356,Yoruba And Related..,poorer,-68924,239,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.316712,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009219070561535753,-0.0
0.461347,Fon And Related..,richer,-14923,240,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.845388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069565331193667e-05
0.461347,Fon And Related..,poorest,-86728,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-88073,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-83849,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,"Yoa, Lokpa And Related.",poorest,-97679,240,collines urban,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.002214405244774165,-0.0,-0.0,-0.0
0.461347,Fon And Related..,middle,-49778,240,collines urban,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1.384041,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-4.771882869544939e-05
0.461347,Fon And Related..,poorer,-57010,240,collines urban,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.922694,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00012613331070283546
0.461347,Fon And Related..,poorest,-107236,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,middle,-39681,240,collines urban,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1.384041,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-4.771882869544939e-05
0.461347,Fon And Related..,middle,-44677,240,collines urban,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1.384041,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-4.771882869544939e-05
0.461347,Fon And Related..,poorest,-132329,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-132329,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-132329,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-84364,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-110957,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Betamaribe And Related,middle,-42297,240,collines urban,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.384041,0.0,0.0003916823503492281,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.461347,Betamaribe And Related,middle,-42297,240,collines urban,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.384041,0.0,0.0003916823503492281,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.461347,Fon And Related..,poorest,-85287,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-92737,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,richer,8659,240,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.845388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069565331193667e-05
0.461347,Fon And Related..,poorer,-59380,240,collines urban,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.922694,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00012613331070283546
0.461347,Fon And Related..,poorest,-98216,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.461347,Fon And Related..,poorest,-81706,240,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.461347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00020454779271022148
0.445617,Fon And Related..,richest,119645,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Yoruba And Related..,richer,45728,241,collines urban,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.782468,0.0,0.0,0.0,0.0,0.0,0.0,0.00012953774484926892,0.0
0.445617,Fon And Related..,richer,9134,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.782468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9649060125903676e-05
0.445617,Fon And Related..,richest,230857,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Fon And Related..,richer,-8161,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.782468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9649060125903676e-05
0.445617,Fon And Related..,richer,-8161,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.782468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9649060125903676e-05
0.445617,Fon And Related..,richer,-3448,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.782468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9649060125903676e-05
0.445617,Fon And Related..,richest,55715,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Fon And Related..,richest,55715,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Fon And Related..,richest,72907,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Yoruba And Related..,richest,232732,241,collines urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0003716344235104955,0.0
0.445617,Yoruba And Related..,richest,114090,241,collines urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0003716344235104955,0.0
0.445617,Yoruba And Related..,richest,114090,241,collines urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0003716344235104955,0.0
0.445617,Fon And Related..,richest,92402,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Yoruba And Related..,richest,93263,241,collines urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0003716344235104955,0.0
0.445617,Yoruba And Related..,richest,93263,241,collines urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0003716344235104955,0.0
0.445617,Fon And Related..,richest,158965,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Fon And Related..,richest,158965,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Adja And Related,richest,80406,241,collines urban,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.00037500941099303056,0.0,0.0
0.445617,Fon And Related..,richest,76863,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,2.228085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010538993679506019
0.445617,Fon And Related..,richer,47130,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.782468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9649060125903676e-05
0.445617,Fon And Related..,richer,47130,241,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,1.782468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9649060125903676e-05
1.0212,Fon And Related..,poorer,-67481,242,collines urban,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,2.0424,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00027919838405741356
1.0212,Fon And Related..,richer,-6455,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794538852999961e-05
1.0212,Fon And Related..,richer,-6455,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794538852999961e-05
1.0212,Fon And Related..,richer,-6455,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794538852999961e-05
1.0212,Fon And Related..,richest,82928,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Fon And Related..,poorest,-88101,242,collines urban,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0212,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00045277027035112014
1.0212,Fon And Related..,richer,-10050,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794538852999961e-05
1.0212,Fon And Related..,richer,8358,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.794538852999961e-05
1.0212,Fon And Related..,richest,146775,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Fon And Related..,richest,69708,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Fon And Related..,richest,136208,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Fon And Related..,richest,108017,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Fon And Related..,richest,61915,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Fon And Related..,richest,76060,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Fon And Related..,middle,-45771,242,collines urban,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,3.0636,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.00010562649776370698
1.0212,Fon And Related..,richest,95569,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,"Yoa, Lokpa And Related.",middle,-30666,242,collines urban,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,3.0636,0.0,0.0,0.0,-0.0,-0.00030497686318581757,-0.0,-0.0,-0.0
1.0212,Yoruba And Related..,middle,-30666,242,collines urban,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.0636,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00025794613582688983,-0.0
1.0212,Yoruba And Related..,middle,-30666,242,collines urban,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.0636,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00025794613582688983,-0.0
1.0212,Yoruba And Related..,richer,-3617,242,collines urban,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0002968556967980877,0.0
1.0212,Peulh And Related,richer,-3617,242,collines urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,4.0848,0.0019282660268701642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0212,Fon And Related..,richest,57266,242,collines urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024151727482370618
1.0212,Yoruba And Related..,richest,124959,242,collines urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,5.106000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0008516575294230652,0.0
0.976877,Fon And Related..,poorer,-55107,243,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026708037585473356
0.976877,Fon And Related..,poorer,-67529,243,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026708037585473356
0.976877,Yoruba And Related..,poorer,-67529,243,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007774723826648597,-0.0
0.976877,Yoruba And Related..,poorer,-67529,243,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007774723826648597,-0.0
0.976877,Fon And Related..,poorer,-68565,243,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026708037585473356
0.976877,Fon And Related..,middle,-49428,243,collines rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,2.930631,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.00010104200573434857
0.976877,Fon And Related..,poorer,-58697,243,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026708037585473356
0.976877,Fon And Related..,poorer,-58697,243,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026708037585473356
0.976877,Fon And Related..,poorer,-58697,243,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026708037585473356
0.976877,Yoruba And Related..,poorer,-73111,243,collines rural,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007774723826648597,-0.0
0.976877,Yoruba And Related..,middle,-43415,243,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.930631,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002467505359656919,-0.0
0.976877,Yoruba And Related..,poorest,-88479,243,collines rural,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.976877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0013081942293640273,-0.0
0.976877,Fon And Related..,poorest,-88479,243,collines rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.976877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004331187459751186
0.976877,Fon And Related..,poorest,-88479,243,collines rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.976877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004331187459751186
0.976877,Fon And Related..,poorest,-82960,243,collines rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.976877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0004331187459751186
0.976877,Fon And Related..,poorer,-58137,243,collines rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.953754,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00026708037585473356
0.976877,Yoruba And Related..,middle,-43765,243,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.930631,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002467505359656919,-0.0
0.976877,Yoruba And Related..,richest,89679,243,collines rural,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,4.884385,0.0,0.0,0.0,0.0,0.0,0.0,0.0008146931574326435,0.0
0.976877,Fon And Related..,richest,89679,243,collines rural,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,4.884385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023103473450642148
0.976877,Yoruba And Related..,richest,89679,243,collines rural,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,4.884385,0.0,0.0,0.0,0.0,0.0,0.0,0.0008146931574326435,0.0
0.976877,Yoruba And Related..,middle,-35478,243,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.930631,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0002467505359656919,-0.0
0.976877,Fon And Related..,middle,-35478,243,collines rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,2.930631,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.00010104200573434857
1.06128,Peulh And Related,middle,-29597,244,collines rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,3.18384,0.0011231709883232231,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.06128,Yoruba And Related..,middle,-26403,244,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.18384,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00026806999121657026,-0.0
1.06128,Yoruba And Related..,middle,-26403,244,collines rural,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,3.18384,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00026806999121657026,-0.0
1.06128,Yoruba And Related..,richer,8006,244,collines rural,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.24512,0.0,0.0,0.0,0.0,0.0,0.0,0.0003085066724421019,0.0
