sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Jordanian,ethnicity_Syrian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
2.220632,Jordanian,poorer,2249,22,1,1,0,0,1,0,0,0,2.0,4.441264,0.0,-0.00018694643267568213
2.220632,Jordanian,poorest,-26543,22,1,1,0,1,0,0,0,0,1.0,2.220632,-0.0,-0.000360923203318626
2.220632,Jordanian,middle,35294,22,1,1,0,0,0,1,0,0,3.0,6.6618960000000005,0.0,-1.2969662032738216e-05
2.220632,Jordanian,richer,68840,22,1,1,0,0,0,0,1,0,4.0,8.882528,0.0,0.00016100710861020567
2.220632,Jordanian,middle,44189,22,1,1,0,0,0,1,0,0,3.0,6.6618960000000005,0.0,-1.2969662032738216e-05
2.220632,Jordanian,richer,73331,22,1,1,0,0,0,0,1,0,4.0,8.882528,0.0,0.00016100710861020567
2.220632,Jordanian,richer,57866,22,1,1,0,0,0,0,1,0,4.0,8.882528,0.0,0.00016100710861020567
4.564527,Jordanian,poorer,8972,23,1,1,0,0,1,0,0,0,2.0,9.129054,0.0,-0.00038426990131720757
4.564527,Jordanian,middle,24142,23,1,1,0,0,0,1,0,0,3.0,13.693581,0.0,-2.665924499390645e-05
4.564527,Jordanian,middle,17808,23,1,1,0,0,0,1,0,0,3.0,13.693581,0.0,-2.665924499390645e-05
4.564527,Jordanian,poorer,1522,23,1,1,0,0,1,0,0,0,2.0,9.129054,0.0,-0.00038426990131720757
4.564527,Jordanian,poorer,3808,23,1,1,0,0,1,0,0,0,2.0,9.129054,0.0,-0.00038426990131720757
4.564527,Jordanian,richer,60123,23,1,1,0,0,0,0,1,0,4.0,18.258108,0.0,0.0003309514113293946
4.564527,Jordanian,middle,40113,23,1,1,0,0,0,1,0,0,3.0,13.693581,0.0,-2.665924499390645e-05
4.564527,Jordanian,richer,57801,23,1,1,0,0,0,0,1,0,4.0,18.258108,0.0,0.0003309514113293946
4.564527,Jordanian,richer,67489,23,1,1,0,0,0,0,1,0,4.0,18.258108,0.0,0.0003309514113293946
4.564527,Jordanian,richer,48476,23,1,1,0,0,0,0,1,0,4.0,18.258108,0.0,0.0003309514113293946
4.564527,Jordanian,richest,125897,23,1,1,0,0,0,0,0,1,5.0,22.822635,0.0,0.0006885620676526957
2.885771,Syrian,poorest,-79484,24,1,0,1,1,0,0,0,0,1.0,2.885771,-0.0014937824173394034,-0.0
2.885771,Jordanian,richer,80430,24,1,1,0,0,0,0,1,0,4.0,11.543084,0.0,0.0002092330673525293
2.885771,Jordanian,richest,113526,24,1,1,0,0,0,0,0,1,5.0,14.428855,0.0,0.0004353205592895359
2.885771,Jordanian,richest,113526,24,1,1,0,0,0,0,0,1,5.0,14.428855,0.0,0.0004353205592895359
2.885771,Jordanian,richer,82696,24,1,1,0,0,0,0,1,0,4.0,11.543084,0.0,0.0002092330673525293
2.885771,Jordanian,richer,51238,24,1,1,0,0,0,0,1,0,4.0,11.543084,0.0,0.0002092330673525293
2.885771,Jordanian,richest,154284,24,1,1,0,0,0,0,0,1,5.0,14.428855,0.0,0.0004353205592895359
2.885771,Jordanian,poorest,-25124,24,1,1,0,1,0,0,0,0,1.0,2.885771,-0.0,-0.00046902940845849054
2.885771,Jordanian,middle,34581,24,1,1,0,0,0,1,0,0,3.0,8.657313,0.0,-1.68544245844773e-05
2.885771,Jordanian,richer,63524,24,1,1,0,0,0,0,1,0,4.0,11.543084,0.0,0.0002092330673525293
2.885771,Jordanian,middle,30864,24,1,1,0,0,0,1,0,0,3.0,8.657313,0.0,-1.68544245844773e-05
2.885771,Jordanian,poorer,-14338,24,1,1,0,0,1,0,0,0,2.0,5.771542,0.0,-0.00024294191652148391
2.994511,Jordanian,poorest,-84824,25,1,1,0,1,0,0,0,0,1.0,2.994511,-0.0,-0.00048670311086792503
2.994511,Jordanian,poorest,-23784,25,1,1,0,1,0,0,0,0,1.0,2.994511,-0.0,-0.00048670311086792503
2.994511,Jordanian,poorest,-67536,25,1,1,0,1,0,0,0,0,1.0,2.994511,-0.0,-0.00048670311086792503
2.994511,Jordanian,poorest,-57496,25,1,1,0,1,0,0,0,0,1.0,2.994511,-0.0,-0.00048670311086792503
2.994511,Jordanian,poorest,-57073,25,1,1,0,1,0,0,0,0,1.0,2.994511,-0.0,-0.00048670311086792503
2.994511,Jordanian,middle,26836,25,1,1,0,0,0,1,0,0,3.0,8.983533000000001,0.0,-1.7489523533533225e-05
2.994511,Jordanian,poorer,4525,25,1,1,0,0,1,0,0,0,2.0,5.989022,0.0,-0.0002520963172007291
2.994511,Syrian,poorest,-75738,25,1,0,1,1,0,0,0,0,1.0,2.994511,-0.0015500702863565526,-0.0
2.994511,Jordanian,richer,59013,25,1,1,0,0,0,0,1,0,4.0,11.978044,0.0,0.0002171172701336627
2.994511,Jordanian,richer,80551,25,1,1,0,0,0,0,1,0,4.0,11.978044,0.0,0.0002171172701336627
3.801464,Jordanian,poorer,-14797,26,1,1,0,0,1,0,0,0,2.0,7.602928,0.0,-0.00032003057406406344
3.801464,Jordanian,poorer,-14797,26,1,1,0,0,1,0,0,0,2.0,7.602928,0.0,-0.00032003057406406344
3.801464,Jordanian,middle,28125,26,1,1,0,0,0,1,0,0,3.0,11.404392000000001,0.0,-2.2202554637428062e-05
3.801464,Jordanian,poorest,-121156,26,1,1,0,1,0,0,0,0,1.0,3.801464,-0.0,-0.0006178585934906987
3.801464,Jordanian,poorest,-29239,26,1,1,0,1,0,0,0,0,1.0,3.801464,-0.0,-0.0006178585934906987
3.801464,Jordanian,poorer,13142,26,1,1,0,0,1,0,0,0,2.0,7.602928,0.0,-0.00032003057406406344
3.801464,Jordanian,middle,28173,26,1,1,0,0,0,1,0,0,3.0,11.404392000000001,0.0,-2.2202554637428062e-05
3.801464,Jordanian,poorer,1049,26,1,1,0,0,1,0,0,0,2.0,7.602928,0.0,-0.00032003057406406344
3.801464,Jordanian,poorer,1049,26,1,1,0,0,1,0,0,0,2.0,7.602928,0.0,-0.00032003057406406344
3.801464,Jordanian,richer,77817,26,1,1,0,0,0,0,1,0,4.0,15.205856,0.0,0.0002756254647892073
3.801464,Jordanian,richer,77817,26,1,1,0,0,0,0,1,0,4.0,15.205856,0.0,0.0002756254647892073
3.801464,Jordanian,poorer,-1937,26,1,1,0,0,1,0,0,0,2.0,7.602928,0.0,-0.00032003057406406344
3.801464,Jordanian,middle,34110,26,1,1,0,0,0,1,0,0,3.0,11.404392000000001,0.0,-2.2202554637428062e-05
3.801464,Jordanian,middle,40254,26,1,1,0,0,0,1,0,0,3.0,11.404392000000001,0.0,-2.2202554637428062e-05
4.597434,Jordanian,middle,42111,27,1,1,0,0,0,1,0,0,3.0,13.792302,0.0,-2.6851439228931127e-05
4.597434,Jordanian,poorest,-15713,27,1,1,0,1,0,0,0,0,1.0,4.597434,-0.0,-0.0007472289899118647
4.597434,Jordanian,poorer,3934,27,1,1,0,0,1,0,0,0,2.0,9.194868,0.0,-0.0003870402145703979
4.597434,Jordanian,poorest,-51079,27,1,1,0,1,0,0,0,0,1.0,4.597434,-0.0,-0.0007472289899118647
4.597434,Jordanian,richest,116061,27,1,1,0,0,0,0,0,1,5.0,22.98717,0.0,0.0006935261114540025
4.597434,Jordanian,middle,22209,27,1,1,0,0,0,1,0,0,3.0,13.792302,0.0,-2.6851439228931127e-05
4.597434,Jordanian,poorer,-9842,27,1,1,0,0,1,0,0,0,2.0,9.194868,0.0,-0.0003870402145703979
4.597434,Jordanian,middle,34132,27,1,1,0,0,0,1,0,0,3.0,13.792302,0.0,-2.6851439228931127e-05
4.597434,Jordanian,poorest,-24883,27,1,1,0,1,0,0,0,0,1.0,4.597434,-0.0,-0.0007472289899118647
4.597434,Jordanian,middle,17674,27,1,1,0,0,0,1,0,0,3.0,13.792302,0.0,-2.6851439228931127e-05
4.597434,Jordanian,richer,66451,27,1,1,0,0,0,0,1,0,4.0,18.389736,0.0,0.00033333733611253565
4.597434,Jordanian,poorer,6303,27,1,1,0,0,1,0,0,0,2.0,9.194868,0.0,-0.0003870402145703979
4.597434,Jordanian,richer,86856,27,1,1,0,0,0,0,1,0,4.0,18.389736,0.0,0.00033333733611253565
4.597434,Jordanian,poorer,10874,27,1,1,0,0,1,0,0,0,2.0,9.194868,0.0,-0.0003870402145703979
2.520887,Jordanian,richer,65982,28,1,1,0,0,0,0,1,0,4.0,10.083548,0.0,0.00018277712246020754
2.520887,Jordanian,richer,76247,28,1,1,0,0,0,0,1,0,4.0,10.083548,0.0,0.00018277712246020754
2.520887,Jordanian,richest,144054,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Jordanian,richest,141884,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Jordanian,richest,109137,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Jordanian,richest,90589,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Jordanian,richer,85985,28,1,1,0,0,0,0,1,0,4.0,10.083548,0.0,0.00018277712246020754
2.520887,Jordanian,richest,172940,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Jordanian,richest,120971,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Jordanian,richest,109744,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Syrian,richer,65986,28,1,0,1,0,0,0,1,0,4.0,10.083548,0.004711840005345868,0.0
2.520887,Jordanian,richest,135870,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
2.520887,Jordanian,richest,135870,28,1,1,0,0,0,0,0,1,5.0,12.604435,0.0,0.00038027755450648033
5.292245,Jordanian,richest,132446,29,1,1,0,0,0,0,0,1,5.0,26.461225000000002,0.0,0.0007983388332952442
5.292245,Jordanian,richest,95563,29,1,1,0,0,0,0,0,1,5.0,26.461225000000002,0.0,0.0007983388332952442
5.292245,Jordanian,richest,96705,29,1,1,0,0,0,0,0,1,5.0,26.461225000000002,0.0,0.0007983388332952442
5.292245,Jordanian,middle,35571,29,1,1,0,0,0,1,0,0,3.0,15.876735,0.0,-3.090950190956839e-05
5.292245,Jordanian,richest,116729,29,1,1,0,0,0,0,0,1,5.0,26.461225000000002,0.0,0.0007983388332952442
5.292245,Jordanian,poorer,5144,29,1,1,0,0,1,0,0,0,2.0,10.58449,0.0,-0.0004455336695119747
5.292245,Jordanian,richer,86554,29,1,1,0,0,0,0,1,0,4.0,21.16898,0.0,0.0003837146656928379
5.292245,Jordanian,richer,53743,29,1,1,0,0,0,0,1,0,4.0,21.16898,0.0,0.0003837146656928379
5.292245,Jordanian,richer,52931,29,1,1,0,0,0,0,1,0,4.0,21.16898,0.0,0.0003837146656928379
5.292245,Jordanian,middle,33959,29,1,1,0,0,0,1,0,0,3.0,15.876735,0.0,-3.090950190956839e-05
5.292245,Jordanian,poorer,14890,29,1,1,0,0,1,0,0,0,2.0,10.58449,0.0,-0.0004455336695119747
5.292245,Jordanian,middle,38670,29,1,1,0,0,0,1,0,0,3.0,15.876735,0.0,-3.090950190956839e-05
5.292245,Jordanian,richer,48913,29,1,1,0,0,0,0,1,0,4.0,21.16898,0.0,0.0003837146656928379
3.631092,Jordanian,richest,89579,30,1,1,0,0,0,0,0,1,5.0,18.15546,0.0,0.0005477527497059744
3.631092,Jordanian,middle,39740,30,1,1,0,0,0,1,0,0,3.0,10.893276,0.0,-2.120749230389343e-05
3.631092,Jordanian,richest,130770,30,1,1,0,0,0,0,0,1,5.0,18.15546,0.0,0.0005477527497059744
3.631092,Jordanian,richest,158386,30,1,1,0,0,0,0,0,1,5.0,18.15546,0.0,0.0005477527497059744
3.631092,Jordanian,richest,92473,30,1,1,0,0,0,0,0,1,5.0,18.15546,0.0,0.0005477527497059744
3.631092,Jordanian,richest,134141,30,1,1,0,0,0,0,0,1,5.0,18.15546,0.0,0.0005477527497059744
3.631092,Jordanian,richer,54403,30,1,1,0,0,0,0,1,0,4.0,14.524368,0.0,0.0002632726287010405
3.631092,Jordanian,richer,59428,30,1,1,0,0,0,0,1,0,4.0,14.524368,0.0,0.0002632726287010405
3.631092,Jordanian,richest,122657,30,1,1,0,0,0,0,0,1,5.0,18.15546,0.0,0.0005477527497059744
3.631092,Jordanian,poorer,5549,30,1,1,0,0,1,0,0,0,2.0,7.262184,0.0,-0.00030568761330882735
3.254473,Jordanian,middle,38383,31,1,1,0,0,0,1,0,0,3.0,9.763418999999999,0.0,-1.9007838716487757e-05
3.254473,Jordanian,richer,55673,31,1,1,0,0,0,0,1,0,4.0,13.017892,0.0,0.00023596583665370124
3.254473,Jordanian,richest,113850,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richer,80563,31,1,1,0,0,0,0,1,0,4.0,13.017892,0.0,0.00023596583665370124
3.254473,Jordanian,richest,156022,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richest,104243,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richest,110922,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richest,164669,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richer,69600,31,1,1,0,0,0,0,1,0,4.0,13.017892,0.0,0.00023596583665370124
3.254473,Jordanian,richest,142355,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richest,123211,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richest,129033,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.254473,Jordanian,richest,103975,31,1,1,0,0,0,0,0,1,5.0,16.272365,0.0,0.0004909395120238902
3.55431,Jordanian,poorest,-24062,32,1,1,0,1,0,0,0,0,1.0,3.55431,-0.0,-0.0005776882215456796
3.55431,Jordanian,middle,22409,32,1,1,0,0,0,1,0,0,3.0,10.66293,0.0,-2.0759044929363248e-05
3.55431,Jordanian,poorest,-30047,32,1,1,0,1,0,0,0,0,1.0,3.55431,-0.0,-0.0005776882215456796
3.55431,Jordanian,richer,65522,32,1,1,0,0,0,0,1,0,4.0,14.21724,0.0,0.0002577055433787949
3.55431,Jordanian,richest,173734,32,1,1,0,0,0,0,0,1,5.0,17.77155,0.0,0.0005361701316869531
3.55431,Jordanian,richer,52312,32,1,1,0,0,0,0,1,0,4.0,14.21724,0.0,0.0002577055433787949
3.55431,Jordanian,richest,103345,32,1,1,0,0,0,0,0,1,5.0,17.77155,0.0,0.0005361701316869531
3.55431,Jordanian,richest,103345,32,1,1,0,0,0,0,0,1,5.0,17.77155,0.0,0.0005361701316869531
3.55431,Jordanian,richer,60047,32,1,1,0,0,0,0,1,0,4.0,14.21724,0.0,0.0002577055433787949
3.55431,Jordanian,richest,111099,32,1,1,0,0,0,0,0,1,5.0,17.77155,0.0,0.0005361701316869531
3.55431,Syrian,poorer,13123,32,1,0,1,0,1,0,0,0,2.0,7.10862,0.0009879151110089573,-0.0
3.55431,Jordanian,richer,78966,32,1,1,0,0,0,0,1,0,4.0,14.21724,0.0,0.0002577055433787949
3.55431,Jordanian,richest,106811,32,1,1,0,0,0,0,0,1,5.0,17.77155,0.0,0.0005361701316869531
3.55431,Jordanian,middle,42810,32,1,1,0,0,0,1,0,0,3.0,10.66293,0.0,-2.0759044929363248e-05
3.55431,Syrian,poorest,-24812,32,1,0,1,1,0,0,0,0,1.0,3.55431,-0.0018398430727086853,-0.0
3.130625,Jordanian,poorer,13723,33,1,1,0,0,1,0,0,0,2.0,6.26125,0.0,-0.00026355522922992525
3.130625,Jordanian,richer,55427,33,1,1,0,0,0,0,1,0,4.0,12.5225,0.0,0.00022698622707086324
3.130625,Jordanian,richest,105438,33,1,1,0,0,0,0,0,1,5.0,15.653125000000001,0.0,0.0004722569552212575
3.130625,Jordanian,poorer,-5951,33,1,1,0,0,1,0,0,0,2.0,6.26125,0.0,-0.00026355522922992525
3.130625,Jordanian,poorest,-38328,33,1,1,0,1,0,0,0,0,1.0,3.130625,-0.0,-0.0005088259573803194
3.130625,Jordanian,poorest,-19340,33,1,1,0,1,0,0,0,0,1.0,3.130625,-0.0,-0.0005088259573803194
3.130625,Jordanian,middle,22582,33,1,1,0,0,0,1,0,0,3.0,9.391875,0.0,-1.8284501079531e-05
3.130625,Syrian,poorest,-42838,33,1,0,1,1,0,0,0,0,1.0,3.130625,-0.001620527956058596,-0.0
3.130625,Jordanian,richest,177884,33,1,1,0,0,0,0,0,1,5.0,15.653125000000001,0.0,0.0004722569552212575
3.130625,Jordanian,richer,65003,33,1,1,0,0,0,0,1,0,4.0,12.5225,0.0,0.00022698622707086324
3.130625,Jordanian,middle,29800,33,1,1,0,0,0,1,0,0,3.0,9.391875,0.0,-1.8284501079531e-05
3.130625,Syrian,poorest,-29856,33,1,0,1,1,0,0,0,0,1.0,3.130625,-0.001620527956058596,-0.0
3.169817,Jordanian,richest,125502,34,1,1,0,0,0,0,0,1,5.0,15.849085,0.0,0.00047816909563699926
3.169817,Jordanian,richer,73611,34,1,1,0,0,0,0,1,0,4.0,12.679268,0.0,0.0002298278463038794
3.169817,Jordanian,poorer,453,34,1,1,0,0,1,0,0,0,2.0,6.339634,0.0,-0.0002668546523623602
3.169817,Jordanian,richer,74918,34,1,1,0,0,0,0,1,0,4.0,12.679268,0.0,0.0002298278463038794
3.169817,Jordanian,richest,112836,34,1,1,0,0,0,0,0,1,5.0,15.849085,0.0,0.00047816909563699926
3.169817,Jordanian,richer,66647,34,1,1,0,0,0,0,1,0,4.0,12.679268,0.0,0.0002298278463038794
3.169817,Jordanian,richer,74617,34,1,1,0,0,0,0,1,0,4.0,12.679268,0.0,0.0002298278463038794
3.169817,Jordanian,middle,39734,34,1,1,0,0,0,1,0,0,3.0,9.509451,0.0,-1.8513403029240393e-05
3.169817,Jordanian,richest,110268,34,1,1,0,0,0,0,0,1,5.0,15.849085,0.0,0.00047816909563699926
3.169817,Jordanian,richer,52423,34,1,1,0,0,0,0,1,0,4.0,12.679268,0.0,0.0002298278463038794
3.169817,Jordanian,richer,77841,34,1,1,0,0,0,0,1,0,4.0,12.679268,0.0,0.0002298278463038794
2.197078,Jordanian,poorest,-90645,35,1,1,0,1,0,0,0,0,1.0,2.197078,-0.0,-0.00035709493049766017
2.197078,Syrian,poorest,-29917,35,1,0,1,1,0,0,0,0,1.0,2.197078,-0.001137289301861867,-0.0
2.197078,Jordanian,poorest,-34613,35,1,1,0,1,0,0,0,0,1.0,2.197078,-0.0,-0.00035709493049766017
2.197078,Jordanian,middle,46457,35,1,1,0,0,0,1,0,0,3.0,6.591234,0.0,-1.2832094250449608e-05
2.197078,Jordanian,poorer,-2554,35,1,1,0,0,1,0,0,0,2.0,4.394156,0.0,-0.0001849635123740549
2.197078,Jordanian,middle,41597,35,1,1,0,0,0,1,0,0,3.0,6.591234,0.0,-1.2832094250449608e-05
2.197078,Jordanian,poorer,-4270,35,1,1,0,0,1,0,0,0,2.0,4.394156,0.0,-0.0001849635123740549
2.197078,Jordanian,poorer,-12862,35,1,1,0,0,1,0,0,0,2.0,4.394156,0.0,-0.0001849635123740549
2.197078,Syrian,poorest,-19214,35,1,0,1,1,0,0,0,0,1.0,2.197078,-0.001137289301861867,-0.0
2.197078,Syrian,poorest,-27047,35,1,0,1,1,0,0,0,0,1.0,2.197078,-0.001137289301861867,-0.0
4.106402,Jordanian,richer,51643,36,1,1,0,0,0,0,1,0,4.0,16.425608,0.0,0.00029773501994529746
4.106402,Jordanian,richer,51643,36,1,1,0,0,0,0,1,0,4.0,16.425608,0.0,0.00029773501994529746
4.106402,Jordanian,poorer,-9691,36,1,1,0,0,1,0,0,0,2.0,8.212804,0.0,-0.00034570212670639996
4.106402,Jordanian,poorer,-12862,36,1,1,0,0,1,0,0,0,2.0,8.212804,0.0,-0.00034570212670639996
4.106402,Jordanian,richer,83594,36,1,1,0,0,0,0,1,0,4.0,16.425608,0.0,0.00029773501994529746
4.106402,Jordanian,poorest,-46572,36,1,1,0,1,0,0,0,0,1.0,4.106402,-0.0,-0.0006674207000322486
4.106402,Jordanian,middle,38755,36,1,1,0,0,0,1,0,0,3.0,12.319206000000001,0.0,-2.398355338055125e-05
4.106402,Jordanian,richest,113689,36,1,1,0,0,0,0,0,1,5.0,20.53201,0.0,0.0006194535932711462
4.106402,Jordanian,richest,88762,36,1,1,0,0,0,0,0,1,5.0,20.53201,0.0,0.0006194535932711462
4.106402,Syrian,richer,61472,36,1,0,1,0,0,0,1,0,4.0,16.425608,0.007675357610885487,0.0
4.106402,Jordanian,richer,61472,36,1,1,0,0,0,0,1,0,4.0,16.425608,0.0,0.00029773501994529746
4.106402,Jordanian,richer,61472,36,1,1,0,0,0,0,1,0,4.0,16.425608,0.0,0.00029773501994529746
4.106402,Jordanian,richer,53856,36,1,1,0,0,0,0,1,0,4.0,16.425608,0.0,0.00029773501994529746
4.106402,Jordanian,richer,72867,36,1,1,0,0,0,0,1,0,4.0,16.425608,0.0,0.00029773501994529746
4.106402,Jordanian,poorest,-38342,36,1,1,0,1,0,0,0,0,1.0,4.106402,-0.0,-0.0006674207000322486
4.267338,Jordanian,richer,65072,37,1,1,0,0,0,0,1,0,4.0,17.069352,0.0,0.00030940369806544164
4.267338,Jordanian,richer,85464,37,1,1,0,0,0,0,1,0,4.0,17.069352,0.0,0.00030940369806544164
4.267338,Jordanian,richer,54363,37,1,1,0,0,0,0,1,0,4.0,17.069352,0.0,0.00030940369806544164
4.267338,Jordanian,richer,82461,37,1,1,0,0,0,0,1,0,4.0,17.069352,0.0,0.00030940369806544164
4.267338,Jordanian,richest,111186,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.267338,Jordanian,richest,99349,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.267338,Jordanian,richest,90392,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.267338,Jordanian,richer,82220,37,1,1,0,0,0,0,1,0,4.0,17.069352,0.0,0.00030940369806544164
4.267338,Jordanian,richer,57802,37,1,1,0,0,0,0,1,0,4.0,17.069352,0.0,0.00030940369806544164
4.267338,Jordanian,richest,110239,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.267338,Jordanian,richest,120460,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.267338,Jordanian,richest,173430,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.267338,Jordanian,richest,120133,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.267338,Jordanian,richest,120039,37,1,1,0,0,0,0,0,1,5.0,21.336689999999997,0.0,0.0006437309006284592
4.216759,Jordanian,richest,94085,38,1,1,0,0,0,0,0,1,5.0,21.083795,0.0,0.0006361010233553474
4.216759,Jordanian,richest,160612,38,1,1,0,0,0,0,0,1,5.0,21.083795,0.0,0.0006361010233553474
4.216759,Syrian,poorer,11519,38,1,0,1,0,1,0,0,0,2.0,8.433518,0.0011720418127802639,-0.0
4.216759,Jordanian,middle,42528,38,1,1,0,0,0,1,0,0,3.0,12.650276999999999,0.0,-2.4628096462406722e-05
4.216759,Jordanian,richer,75144,38,1,1,0,0,0,0,1,0,4.0,16.867036,0.0,0.0003057364634464703
4.216759,Jordanian,richer,64831,38,1,1,0,0,0,0,1,0,4.0,16.867036,0.0,0.0003057364634464703
4.216759,Jordanian,richer,49992,38,1,1,0,0,0,0,1,0,4.0,16.867036,0.0,0.0003057364634464703
4.216759,Jordanian,richer,74474,38,1,1,0,0,0,0,1,0,4.0,16.867036,0.0,0.0003057364634464703
4.216759,Jordanian,richest,88423,38,1,1,0,0,0,0,0,1,5.0,21.083795,0.0,0.0006361010233553474
4.216759,Jordanian,middle,26607,38,1,1,0,0,0,1,0,0,3.0,12.650276999999999,0.0,-2.4628096462406722e-05
4.216759,Jordanian,middle,33673,38,1,1,0,0,0,1,0,0,3.0,12.650276999999999,0.0,-2.4628096462406722e-05
4.216759,Jordanian,richer,85738,38,1,1,0,0,0,0,1,0,4.0,16.867036,0.0,0.0003057364634464703
4.216759,Jordanian,richest,89501,38,1,1,0,0,0,0,0,1,5.0,21.083795,0.0,0.0006361010233553474
4.216759,Jordanian,richest,91400,38,1,1,0,0,0,0,0,1,5.0,21.083795,0.0,0.0006361010233553474
4.216759,Jordanian,poorer,-8001,38,1,1,0,0,1,0,0,0,2.0,8.433518,0.0,-0.00035499265637128376
4.216759,Jordanian,middle,23829,38,1,1,0,0,0,1,0,0,3.0,12.650276999999999,0.0,-2.4628096462406722e-05
6.494911,Syrian,richer,62932,39,1,0,1,0,0,0,1,0,4.0,25.979644,0.012139767264840088,0.0
6.494911,Jordanian,middle,16531,39,1,1,0,0,0,1,0,0,3.0,19.484733,0.0,-3.793370563097073e-05
6.494911,Jordanian,richer,65452,39,1,1,0,0,0,0,1,0,4.0,25.979644,0.0,0.00047091406446030657
6.494911,Jordanian,richer,73622,39,1,1,0,0,0,0,1,0,4.0,25.979644,0.0,0.00047091406446030657
6.494911,Jordanian,middle,26411,39,1,1,0,0,0,1,0,0,3.0,19.484733,0.0,-3.793370563097073e-05
6.494911,Jordanian,richest,93239,39,1,1,0,0,0,0,0,1,5.0,32.474555,0.0,0.0009797618345515839
6.494911,Jordanian,richer,68010,39,1,1,0,0,0,0,1,0,4.0,25.979644,0.0,0.00047091406446030657
6.494911,Jordanian,richest,89603,39,1,1,0,0,0,0,0,1,5.0,32.474555,0.0,0.0009797618345515839
6.494911,Jordanian,richest,113124,39,1,1,0,0,0,0,0,1,5.0,32.474555,0.0,0.0009797618345515839
6.494911,Jordanian,richest,106331,39,1,1,0,0,0,0,0,1,5.0,32.474555,0.0,0.0009797618345515839
6.494911,Jordanian,richest,93176,39,1,1,0,0,0,0,0,1,5.0,32.474555,0.0,0.0009797618345515839
6.494911,Jordanian,richer,47447,39,1,1,0,0,0,0,1,0,4.0,25.979644,0.0,0.00047091406446030657
6.494911,Jordanian,richest,98240,39,1,1,0,0,0,0,0,1,5.0,32.474555,0.0,0.0009797618345515839
6.494911,Jordanian,richest,127435,39,1,1,0,0,0,0,0,1,5.0,32.474555,0.0,0.0009797618345515839
2.563341,Jordanian,middle,41259,40,1,1,0,0,0,1,0,0,3.0,7.690023,0.0,-1.4971263336140885e-05
2.563341,Jordanian,middle,21724,40,1,1,0,0,0,1,0,0,3.0,7.690023,0.0,-1.4971263336140885e-05
2.563341,Jordanian,richest,133428,40,1,1,0,0,0,0,0,1,5.0,12.816704999999999,0.0,0.00038668176988742285
2.563341,Jordanian,richer,81265,40,1,1,0,0,0,0,1,0,4.0,10.253364,0.0,0.00018585525327564098
2.563341,Jordanian,richer,52948,40,1,1,0,0,0,0,1,0,4.0,10.253364,0.0,0.00018585525327564098
2.563341,Jordanian,richer,58076,40,1,1,0,0,0,0,1,0,4.0,10.253364,0.0,0.00018585525327564098
2.563341,Jordanian,middle,42969,40,1,1,0,0,0,1,0,0,3.0,7.690023,0.0,-1.4971263336140885e-05
2.563341,Jordanian,middle,42075,40,1,1,0,0,0,1,0,0,3.0,7.690023,0.0,-1.4971263336140885e-05
2.563341,Jordanian,richer,74319,40,1,1,0,0,0,0,1,0,4.0,10.253364,0.0,0.00018585525327564098
