sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Chewa,ethnicity_Lomwe,ethnicity_Ngoni,ethnicity_Tonga,ethnicity_Tumbuka,ethnicity_Yao,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.511045,Tonga,richest,142793,11,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.555225,0.0,0.0,0.0,0.0,0.0,0.008695233390360829
0.511045,Tonga,richest,19907,11,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.555225,0.0,0.0,0.0,0.0,0.0,0.008695233390360829
0.511045,Tonga,richest,19907,11,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.555225,0.0,0.0,0.0,0.0,0.0,0.008695233390360829
0.511045,Tonga,richest,19907,11,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.555225,0.0,0.0,0.0,0.0,0.0,0.008695233390360829
1.180654,Tumbuka,middle,-66915,12,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,3.5419620000000003,0.0,0.0,-0.0,-0.0,-0.0024593435998306887,-0.0
1.180654,Chewa,middle,-76099,12,"north, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,3.5419620000000003,0.0002442159996761056,0.0,-0.0,-0.0,-0.0,-0.0
1.180654,Chewa,middle,-76099,12,"north, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,3.5419620000000003,0.0002442159996761056,0.0,-0.0,-0.0,-0.0,-0.0
1.180654,Tumbuka,middle,-70360,12,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,3.5419620000000003,0.0,0.0,-0.0,-0.0,-0.0024593435998306887,-0.0
1.180654,Tumbuka,richer,-52173,12,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,4.722616,0.0,0.0,0.0,0.0,0.0007714420466154226,0.0
1.180654,Tumbuka,richest,60021,12,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,5.903270000000001,0.0,0.0,0.0,0.0,0.004002227693061533,0.0
1.180654,Tonga,richer,-36942,12,"north, rural",0,0,0,1,0,0,0,0,0,1,0,4.0,4.722616,0.0,0.0,0.0,0.0,0.0,0.0021086680629023857
1.180654,Chewa,richer,-36942,12,"north, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,4.722616,0.0010831788071962627,0.0,0.0,0.0,0.0,0.0
1.180654,Tumbuka,richer,-36942,12,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,4.722616,0.0,0.0,0.0,0.0,0.0007714420466154226,0.0
1.180654,Chewa,middle,-68999,12,"north, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,3.5419620000000003,0.0002442159996761056,0.0,-0.0,-0.0,-0.0,-0.0
0.575851,Chewa,middle,-79195,13,"north, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,1.727553,0.00011911366719588049,0.0,-0.0,-0.0,-0.0,-0.0
0.575851,Tonga,richest,110399,13,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.879255,0.0,0.0,0.0,0.0,0.0,0.00979788246254767
0.575851,Chewa,middle,-67946,13,"north, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,1.727553,0.00011911366719588049,0.0,-0.0,-0.0,-0.0,-0.0
0.575851,Tonga,poorer,-86994,13,"north, rural",0,0,0,1,0,0,0,1,0,0,0,2.0,1.151702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01651032597509711
0.575851,Tonga,richer,-51868,13,"north, rural",0,0,0,1,0,0,0,0,0,1,0,4.0,2.303404,0.0,0.0,0.0,0.0,0.0,0.0010284796499994086
0.575851,Chewa,richest,17668,13,"north, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,2.879255,0.0009375034268939629,0.0,0.0,0.0,0.0,0.0
0.575851,Chewa,richest,17668,13,"north, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,2.879255,0.0009375034268939629,0.0,0.0,0.0,0.0,0.0
0.575851,Tumbuka,richest,17668,13,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.879255,0.0,0.0,0.0,0.0,0.0019520425283590086,0.0
0.575851,Tumbuka,poorest,-105523,13,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.575851,-0.0,-0.0,-0.0,-0.0,-0.0043510780989937615,-0.0
0.575851,Tumbuka,poorer,-80045,13,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.151702,-0.0,-0.0,-0.0,-0.0,-0.0027752979421555688,-0.0
0.575851,Lomwe,middle,-65572,13,"north, rural",0,1,0,0,0,0,0,0,1,0,0,3.0,1.727553,0.0,0.0,-0.00015973324243383623,-0.0,-0.0,-0.0
0.575851,Tonga,richest,10855,13,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.879255,0.0,0.0,0.0,0.0,0.0,0.00979788246254767
0.575851,Tonga,richer,-49436,13,"north, rural",0,0,0,1,0,0,0,0,0,1,0,4.0,2.303404,0.0,0.0,0.0,0.0,0.0,0.0010284796499994086
0.575851,Tonga,middle,-76437,13,"north, rural",0,0,0,1,0,0,0,0,1,0,0,3.0,1.727553,0.0,0.0,-0.0,-0.0,-0.0,-0.007740923162548852
0.575851,Yao,poorer,-84964,13,"north, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,1.151702,-0.0,-0.0009248928474366503,-0.0,-0.0,-0.0,-0.0
0.575851,Tonga,middle,-69372,13,"north, rural",0,0,0,1,0,0,0,0,1,0,0,3.0,1.727553,0.0,0.0,-0.0,-0.0,-0.0,-0.007740923162548852
0.575851,Tonga,richest,94573,13,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.879255,0.0,0.0,0.0,0.0,0.0,0.00979788246254767
0.575851,Tonga,richest,94573,13,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.879255,0.0,0.0,0.0,0.0,0.0,0.00979788246254767
0.575851,Tonga,richest,72584,13,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.879255,0.0,0.0,0.0,0.0,0.0,0.00979788246254767
0.575851,Tonga,richest,72584,13,"north, rural",0,0,0,1,0,0,0,0,0,0,1,5.0,2.879255,0.0,0.0,0.0,0.0,0.0,0.00979788246254767
0.575851,Tonga,middle,-68903,13,"north, rural",0,0,0,1,0,0,0,0,1,0,0,3.0,1.727553,0.0,0.0,-0.0,-0.0,-0.0,-0.007740923162548852
0.575851,Tumbuka,richer,-12731,13,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.303404,0.0,0.0,0.0,0.0,0.00037626237152081616,0.0
0.575851,Tumbuka,richer,-12731,13,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.303404,0.0,0.0,0.0,0.0,0.00037626237152081616,0.0
0.575851,Tonga,middle,-64708,13,"north, rural",0,0,0,1,0,0,0,0,1,0,0,3.0,1.727553,0.0,0.0,-0.0,-0.0,-0.0,-0.007740923162548852
0.529805,Chewa,richest,115131,14,"north, rural",1,0,0,0,0,0,0,0,0,0,1,5.0,2.649025,0.000862539099672582,0.0,0.0,0.0,0.0,0.0
0.529805,Tumbuka,middle,-76204,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Chewa,middle,-73799,14,"north, rural",1,0,0,0,0,0,0,0,1,0,0,3.0,1.5894149999999998,0.00010958914102556644,0.0,-0.0,-0.0,-0.0,-0.0
0.529805,Chewa,poorer,-88095,14,"north, rural",1,0,0,0,0,0,0,1,0,0,0,2.0,1.05961,-0.00026688583829794133,-0.0,-0.0,-0.0,-0.0,-0.0
0.529805,Tumbuka,middle,-75288,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Yao,poorer,-80227,14,"north, rural",0,0,0,0,0,1,0,1,0,0,0,2.0,1.05961,-0.0,-0.0008509368830412286,-0.0,-0.0,-0.0,-0.0
0.529805,Tumbuka,poorer,-82682,14,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.05961,-0.0,-0.0,-0.0,-0.0,-0.002553380520731458,-0.0
0.529805,Tumbuka,richer,-26775,14,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.11922,0.0,0.0,0.0,0.0,0.00034617580892207526,0.0
0.529805,Tumbuka,richest,19936,14,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.649025,0.0,0.0,0.0,0.0,0.0017959539737488423,0.0
0.529805,Tumbuka,richer,-10693,14,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.11922,0.0,0.0,0.0,0.0,0.00034617580892207526,0.0
0.529805,Tumbuka,poorer,-95717,14,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.05961,-0.0,-0.0,-0.0,-0.0,-0.002553380520731458,-0.0
0.529805,Tumbuka,poorer,-93491,14,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.05961,-0.0,-0.0,-0.0,-0.0,-0.002553380520731458,-0.0
0.529805,Tumbuka,poorer,-93491,14,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.05961,-0.0,-0.0,-0.0,-0.0,-0.002553380520731458,-0.0
0.529805,Tumbuka,middle,-78416,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Tumbuka,richest,25969,14,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.649025,0.0,0.0,0.0,0.0,0.0017959539737488423,0.0
0.529805,Tumbuka,middle,-64122,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Tumbuka,richer,-3788,14,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.11922,0.0,0.0,0.0,0.0,0.00034617580892207526,0.0
0.529805,Tumbuka,richest,22022,14,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.649025,0.0,0.0,0.0,0.0,0.0017959539737488423,0.0
0.529805,Tumbuka,middle,-71800,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Tumbuka,middle,-71800,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Tumbuka,middle,-71800,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Tumbuka,middle,-71800,14,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5894149999999998,0.0,0.0,-0.0,-0.0,-0.0011036023559046915,-0.0
0.529805,Tumbuka,richer,-34920,14,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.11922,0.0,0.0,0.0,0.0,0.00034617580892207526,0.0
0.529805,Tumbuka,poorer,-87495,14,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.05961,-0.0,-0.0,-0.0,-0.0,-0.002553380520731458,-0.0
0.529805,Tumbuka,poorer,-92245,14,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.05961,-0.0,-0.0,-0.0,-0.0,-0.002553380520731458,-0.0
0.529805,Tumbuka,richest,69816,14,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.649025,0.0,0.0,0.0,0.0,0.0017959539737488423,0.0
0.576495,Tumbuka,poorer,-83051,15,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.15299,-0.0,-0.0,-0.0,-0.0,-0.002778401682315347,-0.0
0.576495,Tumbuka,middle,-57747,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,middle,-62326,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,richer,-28418,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,richer,-49326,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,richer,-49326,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,richer,-49023,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,richer,-49023,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,middle,-69540,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,middle,-60270,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,richer,-20221,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,poorer,-94756,15,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.15299,-0.0,-0.0,-0.0,-0.0,-0.002778401682315347,-0.0
0.576495,Tumbuka,poorer,-94756,15,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.15299,-0.0,-0.0,-0.0,-0.0,-0.002778401682315347,-0.0
0.576495,Tumbuka,middle,-77629,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,middle,-77629,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,richer,-5791,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,richest,14396,15,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.882475,0.0,0.0,0.0,0.0,0.001954225585066843,0.0
0.576495,Tumbuka,richer,-14287,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,middle,-59807,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,middle,-59807,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,richer,-7616,15,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.30598,0.0,0.0,0.0,0.0,0.0003766831626061132,0.0
0.576495,Tumbuka,richest,6859,15,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.882475,0.0,0.0,0.0,0.0,0.001954225585066843,0.0
0.576495,Tumbuka,middle,-61132,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Ngoni,middle,-61132,15,"north, rural",0,0,1,0,0,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0006148350324140969,-0.0,-0.0
0.576495,Tumbuka,middle,-73386,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.576495,Tumbuka,middle,-73386,15,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.729485,0.0,0.0,-0.0,-0.0,-0.0012008592598546166,-0.0
0.522306,Tumbuka,richer,-14107,16,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.089224,0.0,0.0,0.0,0.0,0.0003412759450266673,0.0
0.522306,Tumbuka,richer,-51913,16,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.089224,0.0,0.0,0.0,0.0,0.0003412759450266673,0.0
0.522306,Tumbuka,richer,-41980,16,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.089224,0.0,0.0,0.0,0.0,0.0003412759450266673,0.0
0.522306,Tumbuka,poorer,-89341,16,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,1.044612,-0.0,-0.0,-0.0,-0.0,-0.00251723929797032,-0.0
0.522306,Ngoni,poorer,-88489,16,"north, rural",0,0,1,0,0,0,0,1,0,0,0,2.0,1.044612,-0.0,-0.0,-0.0,-0.001751287609527396,-0.0,-0.0
0.522306,Tumbuka,middle,-62056,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Chewa,poorest,-102938,16,"north, rural",1,0,0,0,0,0,1,0,0,0,0,1.0,0.522306,-0.0006342545185654885,-0.0,-0.0,-0.0,-0.0,-0.0
0.522306,Tumbuka,richer,-10962,16,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.089224,0.0,0.0,0.0,0.0,0.0003412759450266673,0.0
0.522306,Tumbuka,middle,-76827,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,richer,-38707,16,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.089224,0.0,0.0,0.0,0.0,0.0003412759450266673,0.0
0.522306,Tumbuka,poorest,-106582,16,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.522306,-0.0,-0.0,-0.0,-0.0,-0.0039464969194688134,-0.0
0.522306,Tumbuka,middle,-57106,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,middle,-57106,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,middle,-57106,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,middle,-57106,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,middle,-72827,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,middle,-72827,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,richer,-37382,16,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.089224,0.0,0.0,0.0,0.0,0.0003412759450266673,0.0
0.522306,Tumbuka,middle,-60203,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,middle,-67331,16,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.5669180000000003,0.0,0.0,-0.0,-0.0,-0.0010879816764718263,-0.0
0.522306,Tumbuka,richest,102408,16,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.61153,0.0,0.0,0.0,0.0,0.001770533566525161,0.0
0.522306,Tumbuka,poorest,-107722,16,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.522306,-0.0,-0.0,-0.0,-0.0,-0.0039464969194688134,-0.0
0.531732,Tumbuka,richest,22029,17,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richest,22029,17,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,poorest,-110636,17,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.531732,-0.0,-0.0,-0.0,-0.0,-0.004017718923357171,-0.0
0.531732,Tumbuka,richer,-39359,17,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,poorest,-100152,17,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.531732,-0.0,-0.0,-0.0,-0.0,-0.004017718923357171,-0.0
0.531732,Tumbuka,middle,-73595,17,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.595196,0.0,0.0,-0.0,-0.0,-0.001107616364341434,-0.0
0.531732,Tumbuka,poorest,-102824,17,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.531732,-0.0,-0.0,-0.0,-0.0,-0.004017718923357171,-0.0
0.531732,Tumbuka,poorest,-100890,17,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.531732,-0.0,-0.0,-0.0,-0.0,-0.004017718923357171,-0.0
0.531732,Tumbuka,richest,35243,17,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richer,-28425,17,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richer,-28425,17,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,poorest,-98720,17,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.531732,-0.0,-0.0,-0.0,-0.0,-0.004017718923357171,-0.0
0.531732,Tumbuka,richest,8068,17,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richest,8068,17,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,poorest,-99856,17,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.531732,-0.0,-0.0,-0.0,-0.0,-0.004017718923357171,-0.0
0.531732,Chewa,richer,-34556,17,"north, rural",1,0,0,0,0,0,0,0,0,1,0,4.0,2.126928,0.0004878320265785599,0.0,0.0,0.0,0.0,0.0
0.531732,Tumbuka,richer,-52858,17,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richer,-380,17,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richest,147346,18,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richer,-1823,18,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richest,47728,18,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richer,-55839,18,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richer,-23211,18,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,poorest,-100039,18,"north, rural",0,0,0,0,1,0,1,0,0,0,0,1.0,0.531732,-0.0,-0.0,-0.0,-0.0,-0.004017718923357171,-0.0
0.531732,Tumbuka,middle,-62011,18,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.595196,0.0,0.0,-0.0,-0.0,-0.001107616364341434,-0.0
0.531732,Tumbuka,richer,-13477,18,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richer,-29015,18,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richest,51815,18,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richest,109678,18,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richest,109678,18,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,richer,-48108,18,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,middle,-74510,18,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.595196,0.0,0.0,-0.0,-0.0,-0.001107616364341434,-0.0
0.531732,Tumbuka,richer,-23553,18,"north, rural",0,0,0,0,1,0,0,0,0,1,0,4.0,2.126928,0.0,0.0,0.0,0.0,0.0003474349151664347,0.0
0.531732,Tumbuka,richest,18055,18,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.531732,Tumbuka,middle,-61001,18,"north, rural",0,0,0,0,1,0,0,0,1,0,0,3.0,1.595196,0.0,0.0,-0.0,-0.0,-0.001107616364341434,-0.0
0.531732,Tumbuka,richest,78587,18,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.65866,0.0,0.0,0.0,0.0,0.0018024861946743032,0.0
0.430873,Tumbuka,richest,30943,19,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.154365,0.0,0.0,0.0,0.0,0.0014605903616067891,0.0
0.430873,Ngoni,richer,-19089,19,"north, rural",0,0,1,0,0,0,0,0,0,1,0,4.0,1.723492,0.0,0.0,0.0,0.0005256567670781957,0.0,0.0
0.430873,Tumbuka,poorer,-95045,19,"north, rural",0,0,0,0,1,0,0,1,0,0,0,2.0,0.861746,-0.0,-0.0,-0.0,-0.0,-0.002076580487366344,-0.0
0.430873,Tumbuka,richest,57954,19,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.154365,0.0,0.0,0.0,0.0,0.0014605903616067891,0.0
0.430873,Tumbuka,richest,124061,19,"north, rural",0,0,0,0,1,0,0,0,0,0,1,5.0,2.154365,0.0,0.0,0.0,0.0,0.0014605903616067891,0.0
