sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Baloch,ethnicity_Hazara,ethnicity_Nuristani,ethnicity_Pashai,ethnicity_Pashtun,ethnicity_Tajik,ethnicity_Turkmen,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
5.749504,Hazara,richest,230577,7,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0040413806618842625,0.0,0.0
5.749504,Hazara,richest,95069,7,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0040413806618842625,0.0,0.0
5.749504,Hazara,richest,92245,7,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0040413806618842625,0.0,0.0
5.749504,Tajik,richest,135023,7,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0012229242215288873,0.0,0.0,0.0
5.749504,Pashtun,richest,160237,7,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009073362495946769
5.749504,Tajik,richest,160237,7,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0012229242215288873,0.0,0.0,0.0
5.749504,Hazara,richest,86194,7,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0040413806618842625,0.0,0.0
5.749504,Hazara,richest,139947,7,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0040413806618842625,0.0,0.0
5.749504,Tajik,richer,78058,7,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,22.998016,0.0,0.0,0.0,0.0,0.0006235128706100025,0.0,0.0,0.0
5.749504,Pashtun,richest,108239,7,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009073362495946769
5.749504,Tajik,richest,193531,7,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0012229242215288873,0.0,0.0,0.0
5.749504,Hazara,richest,102261,7,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,28.74752,0.0,0.0,0.0,0.0,0.0,0.0040413806618842625,0.0,0.0
7.082052,Tajik,richest,134997,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,85661,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,117074,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,91748,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richer,72181,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,28.328208,0.0,0.0,0.0,0.0,0.0007680228715954123,0.0,0.0,0.0
7.082052,Tajik,richest,187749,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,309145,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Pashtun,richest,86255,8,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011176272772598264
7.082052,Tajik,richest,113275,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,119275,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,165611,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,118066,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,129804,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,124982,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Pashtun,richer,39142,8,kabul urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,28.328208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005080399615611943
7.082052,Tajik,richest,110368,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richer,31596,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,28.328208,0.0,0.0,0.0,0.0,0.0007680228715954123,0.0,0.0,0.0
7.082052,Tajik,richest,184968,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,184968,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,201185,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,88344,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
7.082052,Tajik,richest,156951,8,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,35.41026,0.0,0.0,0.0,0.0,0.0015063582752402813,0.0,0.0,0.0
6.671997,Tajik,richest,141658,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,202721,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,223313,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,190629,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richer,70159,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,26.687988,0.0,0.0,0.0,0.0,0.0007235538930264811,0.0,0.0,0.0
6.671997,Tajik,richest,191901,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richer,56462,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,26.687988,0.0,0.0,0.0,0.0,0.0007235538930264811,0.0,0.0,0.0
6.671997,Uzbek,richest,206459,9,kabul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.004617596544143881,0.0,0.0,0.0,0.0
6.671997,Tajik,richest,181881,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,176114,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Pashtun,richest,100539,9,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010529159968037131
6.671997,Tajik,richest,218410,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,306871,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,153298,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,149645,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Pashtun,richest,149645,9,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010529159968037131
6.671997,Tajik,richest,311417,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,163135,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Tajik,richest,262649,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
6.671997,Pashtun,richest,165298,9,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010529159968037131
6.671997,Tajik,richest,265667,9,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,33.359985,0.0,0.0,0.0,0.0,0.0014191392400575893,0.0,0.0,0.0
4.205005,Tajik,richest,105456,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richest,138759,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richest,170702,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Pashtun,richest,162295,10,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006635969757090115
4.205005,Tajik,richest,220455,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richest,138960,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Pashtun,richest,162516,10,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006635969757090115
4.205005,Tajik,richest,115101,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richer,79073,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,16.82002,0.0,0.0,0.0,0.0,0.00045601755185828446,0.0,0.0,0.0
4.205005,Tajik,richest,152529,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Pashai,richer,73595,10,kabul urban,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,16.82002,0.0,0.022506513777724845,0.0,0.0,0.0,0.0,0.0,0.0
4.205005,Tajik,richest,198278,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richest,126068,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richest,241171,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richest,122957,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,21.025025,0.0,0.0,0.0,0.0,0.0008944080160914886,0.0,0.0,0.0
4.205005,Tajik,richer,78993,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,16.82002,0.0,0.0,0.0,0.0,0.00045601755185828446,0.0,0.0,0.0
4.205005,Pashtun,richer,68846,10,kabul urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,16.82002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030165135451767786
4.205005,Tajik,richer,40810,10,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,16.82002,0.0,0.0,0.0,0.0,0.00045601755185828446,0.0,0.0,0.0
6.575766,Pashtun,richest,308438,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,308438,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,259856,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,259856,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,250462,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Tajik,richest,121887,11,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.001398670827345476,0.0,0.0,0.0
6.575766,Pashtun,richest,239542,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,235287,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richer,58208,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,26.303064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047172089471743617
6.575766,Pashtun,richest,306972,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,182815,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,124074,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,124074,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,252710,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Tajik,richer,76871,11,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,26.303064,0.0,0.0,0.0,0.0,0.0007131179898508905,0.0,0.0,0.0
6.575766,Pashtun,richest,105167,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,165645,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,89062,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,89062,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,140809,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
6.575766,Pashtun,richest,136893,11,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,32.87883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377296651419307
5.789669,Pashtun,richest,268719,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Pashtun,richest,297911,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Pashtun,richest,283777,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Tajik,richest,196073,12,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0012314673500070494,0.0,0.0,0.0
5.789669,Pashtun,richest,210643,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Pashtun,richest,241908,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Pashtun,richest,270894,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Pashtun,richest,276879,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Uzbek,richest,284539,12,kabul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.004006949578385146,0.0,0.0,0.0,0.0
5.789669,Tajik,richest,240737,12,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0012314673500070494,0.0,0.0,0.0
5.789669,Tajik,richest,240737,12,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0012314673500070494,0.0,0.0,0.0
5.789669,Tajik,richest,240737,12,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0012314673500070494,0.0,0.0,0.0
5.789669,Tajik,richest,240307,12,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0012314673500070494,0.0,0.0,0.0
5.789669,Tajik,richest,195199,12,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0012314673500070494,0.0,0.0,0.0
5.789669,Tajik,richest,253477,12,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0012314673500070494,0.0,0.0,0.0
5.789669,Pashtun,richest,207239,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.789669,Pashtun,richest,207239,12,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,28.948345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136747373085684
5.193747,Pashtun,richest,175726,13,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008196315585350676
5.193747,Tajik,richest,280448,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Tajik,richest,118857,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Uzbek,richest,312450,13,kabul urban,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0035945202311028694,0.0,0.0,0.0,0.0
5.193747,Pashtun,richest,254484,13,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008196315585350676
5.193747,Tajik,richest,301120,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Tajik,richest,270097,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Pashtun,richest,137744,13,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008196315585350676
5.193747,Hazara,richest,107394,13,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.0,0.0036507338178248775,0.0,0.0
5.193747,Tajik,richest,149960,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Tajik,richest,143585,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Tajik,richest,117807,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Tajik,richest,227531,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Tajik,richest,157030,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Hazara,richest,123494,13,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.0,0.0036507338178248775,0.0,0.0
5.193747,Hazara,richest,114984,13,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.0,0.0036507338178248775,0.0,0.0
5.193747,Tajik,richest,139413,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Pashtun,richest,150344,13,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008196315585350676
5.193747,Tajik,richest,162882,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Hazara,richer,73556,13,kabul urban,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,20.774988,0.0,0.0,0.0,0.0,0.0,0.0018462483301163414,0.0,0.0
5.193747,Tajik,richest,89928,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
5.193747,Tajik,richer,58333,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,20.774988,0.0,0.0,0.0,0.0,0.0005632430382154858,0.0,0.0,0.0
5.193747,Tajik,richest,120579,13,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,25.968735000000002,0.0,0.0,0.0,0.0,0.001104714251315069,0.0,0.0,0.0
15.011458,Hazara,richest,102306,14,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,75.05729,0.0,0.0,0.0,0.0,0.0,0.0105516956015489,0.0,0.0
15.011458,Tajik,richest,115644,14,kabul urban,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,75.05729,0.0,0.0,0.0,0.0,0.0031929494420151,0.0,0.0,0.0
15.011458,Hazara,richest,115257,14,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,75.05729,0.0,0.0,0.0,0.0,0.0,0.0105516956015489,0.0,0.0
15.011458,Hazara,richest,104068,14,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,75.05729,0.0,0.0,0.0,0.0,0.0,0.0105516956015489,0.0,0.0
15.011458,Hazara,richest,160211,14,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,75.05729,0.0,0.0,0.0,0.0,0.0,0.0105516956015489,0.0,0.0
15.011458,Hazara,richest,216951,14,kabul urban,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,75.05729,0.0,0.0,0.0,0.0,0.0,0.0105516956015489,0.0,0.0
15.011458,Pashtun,richest,98228,14,kabul urban,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,75.05729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023689765243520154
