sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Adja-Ewe/Mina,ethnicity_Akposso/Akebou,ethnicity_Ana-Ife,ethnicity_Kabye/Tem,ethnicity_Para-Gourma/Akan,ethnicity_Stranger,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.598682,Kabye/Tem,middle,-55174,138,kara-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,1.796046,0.0,-0.0,-2.567522378495552e-05,-0.0,-0.0,-0.0
0.598682,Kabye/Tem,middle,-55174,138,kara-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,1.796046,0.0,-0.0,-2.567522378495552e-05,-0.0,-0.0,-0.0
0.598682,Kabye/Tem,middle,-47410,138,kara-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,1.796046,0.0,-0.0,-2.567522378495552e-05,-0.0,-0.0,-0.0
0.598682,Kabye/Tem,poorer,-58071,138,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.197364,-0.0,-0.0,-0.0004652689236382072,-0.0,-0.0,-0.0
0.598682,Kabye/Tem,poorest,-77627,138,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.598682,-0.0,-0.0,-0.000904862623491459,-0.0,-0.0,-0.0
0.598427,Ana-Ife,richer,24933,139,kara-urban,0,0,1,0,0,0,0,0,0,1,0,4.0,2.393708,0.0,0.003484556061645247,0.0,0.0,0.0,-0.0
0.598427,Kabye/Tem,middle,-12287,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Kabye/Tem,richer,40714,139,kara-urban,0,0,0,1,0,0,0,0,0,1,0,4.0,2.393708,0.0,0.0,0.00041374217343785564,0.0,0.0,-0.0
0.598427,Stranger,richer,19053,139,kara-urban,0,0,0,0,0,1,0,0,0,1,0,4.0,2.393708,0.0,0.0,0.0,0.0,0.0,-0.00010080504612773445
0.598427,Kabye/Tem,richer,55098,139,kara-urban,0,0,0,1,0,0,0,0,0,1,0,4.0,2.393708,0.0,0.0,0.00041374217343785564,0.0,0.0,-0.0
0.598427,Kabye/Tem,middle,-13181,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Stranger,middle,-23477,139,kara-urban,0,0,0,0,0,1,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-0.0,-0.0,-0.0,-0.003090232730733725
0.598427,Stranger,middle,-23477,139,kara-urban,0,0,0,0,0,1,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-0.0,-0.0,-0.0,-0.003090232730733725
0.598427,Kabye/Tem,middle,-13685,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Para-Gourma/Akan,richest,175758,139,kara-urban,0,0,0,0,1,0,0,0,0,0,1,5.0,2.992135,0.0022516219555342317,0.0,0.0,0.0,0.0,0.0
0.598427,Adja-Ewe/Mina,richer,75519,139,kara-urban,1,0,0,0,0,0,0,0,0,1,0,4.0,2.393708,0.0,0.0,0.0,0.0,0.00012457846967700218,-0.0
0.598427,Kabye/Tem,richer,75519,139,kara-urban,0,0,0,1,0,0,0,0,0,1,0,4.0,2.393708,0.0,0.0,0.00041374217343785564,0.0,0.0,-0.0
0.598427,Kabye/Tem,middle,-3427,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Adja-Ewe/Mina,richest,155217,139,kara-urban,1,0,0,0,0,0,0,0,0,0,1,5.0,2.992135,0.0,0.0,0.0,0.0,0.0004359615200532613,0.0
0.598427,Ana-Ife,richer,62100,139,kara-urban,0,0,1,0,0,0,0,0,0,1,0,4.0,2.393708,0.0,0.003484556061645247,0.0,0.0,0.0,-0.0
0.598427,Kabye/Tem,middle,-28794,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Kabye/Tem,middle,-562,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Kabye/Tem,middle,-31550,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Kabye/Tem,middle,-31550,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Stranger,richer,13718,139,kara-urban,0,0,0,0,0,1,0,0,0,1,0,4.0,2.393708,0.0,0.0,0.0,0.0,0.0,-0.00010080504612773445
0.598427,Kabye/Tem,middle,-42756,139,kara-urban,0,0,0,1,0,0,0,0,1,0,0,3.0,1.7952810000000001,0.0,-0.0,-2.5664287792115975e-05,-0.0,-0.0,-0.0
0.598427,Kabye/Tem,richer,56002,139,kara-urban,0,0,0,1,0,0,0,0,0,1,0,4.0,2.393708,0.0,0.0,0.00041374217343785564,0.0,0.0,-0.0
0.355964,Para-Gourma/Akan,richer,24906,140,kara-rural,0,0,0,0,1,0,0,0,0,1,0,4.0,1.423856,0.0008302453246993849,0.0,0.0,0.0,0.0,-0.0
0.355964,Kabye/Tem,middle,-20756,140,kara-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,1.067892,0.0,-0.0,-1.526595982406003e-05,-0.0,-0.0,-0.0
0.355964,Kabye/Tem,middle,-50200,140,kara-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,1.067892,0.0,-0.0,-1.526595982406003e-05,-0.0,-0.0,-0.0
0.355964,Kabye/Tem,middle,-49456,140,kara-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,1.067892,0.0,-0.0,-1.526595982406003e-05,-0.0,-0.0,-0.0
0.355964,Kabye/Tem,middle,-49456,140,kara-rural,0,0,0,1,0,0,0,0,1,0,0,3.0,1.067892,0.0,-0.0,-1.526595982406003e-05,-0.0,-0.0,-0.0
0.355964,Stranger,poorest,-89650,140,kara-rural,0,0,0,0,0,1,1,0,0,0,0,1.0,0.355964,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005394590946613493
0.767226,Kabye/Tem,poorest,-86247,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-98549,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-98549,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorer,-65489,141,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.534452,-0.0,-0.0,-0.0005962537961843636,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorer,-68144,141,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.534452,-0.0,-0.0,-0.0005962537961843636,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorer,-68144,141,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.534452,-0.0,-0.0,-0.0005962537961843636,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-77759,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorer,-74881,141,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.534452,-0.0,-0.0,-0.0005962537961843636,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorer,-67440,141,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.534452,-0.0,-0.0,-0.0005962537961843636,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-99119,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-98738,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-98738,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-98738,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-98738,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-88431,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-88431,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-100646,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-100646,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-94569,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Stranger,middle,-55080,141,kara-rural,0,0,0,0,0,1,0,0,1,0,0,3.0,2.301678,0.0,-0.0,-0.0,-0.0,-0.0,-0.003961898271752299
0.767226,Stranger,middle,-55080,141,kara-rural,0,0,0,0,0,1,0,0,1,0,0,3.0,2.301678,0.0,-0.0,-0.0,-0.0,-0.0,-0.003961898271752299
0.767226,Stranger,middle,-55080,141,kara-rural,0,0,0,0,0,1,0,0,1,0,0,3.0,2.301678,0.0,-0.0,-0.0,-0.0,-0.0,-0.003961898271752299
0.767226,Kabye/Tem,poorest,-87460,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-96607,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-100890,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-78543,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-77501,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-95378,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-89578,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-83482,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-88158,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
0.767226,Kabye/Tem,poorest,-88649,141,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,0.767226,-0.0,-0.0,-0.001159604149065544,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-68149,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-81894,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-81894,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-76425,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,middle,-49526,142,kara-rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.3550649999999997,0.001008984173807751,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-71855,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-77435,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-76741,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-76498,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-76838,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-66657,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-72861,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-72861,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-82158,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-82158,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-63635,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-63635,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-73022,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,middle,-53695,142,kara-rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.3550649999999997,0.001008984173807751,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-94794,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-75522,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-75522,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-74071,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-74071,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-88071,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-88071,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-75715,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-74007,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-83396,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-83396,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-85830,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-75437,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Kabye/Tem,poorest,-77114,142,kara-rural,0,0,0,1,0,0,1,0,0,0,0,1.0,1.118355,-0.0,-0.0,-0.0016903091111721924,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorest,-88772,142,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.118355,-0.002189917780653252,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Para-Gourma/Akan,poorer,-65546,142,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.23671,-0.0005904668034227505,-0.0,-0.0,-0.0,-0.0,-0.0
1.118355,Kabye/Tem,poorer,-67397,142,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.23671,-0.0,-0.0,-0.0008691355796489744,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorer,-70752,143,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,1.64019,-0.0004329920938816213,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-84699,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-94536,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-82675,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-82675,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-82675,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-86599,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-82361,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-100399,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-97385,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-92955,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-92955,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-87164,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-87164,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Stranger,poorest,-97898,143,kara-rural,0,0,0,0,0,1,1,0,0,0,0,1.0,0.820095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012428439567942245
0.820095,Para-Gourma/Akan,poorest,-95594,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-95594,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorer,-70206,143,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,1.64019,-0.0004329920938816213,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorer,-68637,143,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,1.64019,-0.0004329920938816213,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-86909,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-79400,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-78437,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-78437,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-78177,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-86885,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-98212,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-98212,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-95941,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-95095,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-95095,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-96310,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-96310,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorer,-71044,143,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,1.64019,-0.0004329920938816213,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorer,-71044,143,kara-rural,0,0,0,0,1,0,0,1,0,0,0,2.0,1.64019,-0.0004329920938816213,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-78864,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.820095,Para-Gourma/Akan,poorest,-95094,143,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.820095,-0.0016058770446994279,-0.0,-0.0,-0.0,-0.0,-0.0
0.734209,Para-Gourma/Akan,poorest,-82261,144,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.734209,-0.0014376985338426917,-0.0,-0.0,-0.0,-0.0,-0.0
0.734209,Para-Gourma/Akan,poorest,-92271,144,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.734209,-0.0014376985338426917,-0.0,-0.0,-0.0,-0.0,-0.0
0.734209,Para-Gourma/Akan,poorest,-84613,144,kara-rural,0,0,0,0,1,0,1,0,0,0,0,1.0,0.734209,-0.0014376985338426917,-0.0,-0.0,-0.0,-0.0,-0.0
0.734209,Kabye/Tem,poorer,-74078,144,kara-rural,0,0,0,1,0,0,0,1,0,0,0,2.0,1.468418,-0.0,-0.0,-0.0005705944577513346,-0.0,-0.0,-0.0
