sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Amerindian,ethnicity_Black,ethnicity_East Indian,ethnicity_Mixed Race,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
0.311852,Amerindian,poorest,-1.9898573250487215,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.311852,-0.00023822625941544132,-0.0,-0.0,-0.0
0.311852,Amerindian,poorest,-1.9898573250487215,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.311852,-0.00023822625941544132,-0.0,-0.0,-0.0
0.311852,Amerindian,poorest,-1.9418293744398172,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.311852,-0.00023822625941544132,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-2.2456394782177234,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-0.3801951539713708,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-2.4763595435576846,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-2.434572970815847,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-2.6123769830052983,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-2.6123769830052983,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-2.5000557562000747,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-1.6875301898224864,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.175881,Amerindian,poorest,-1.089274662490247,394.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.175881,-0.0001343569152426383,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-2.3865424523561662,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-2.343164537143365,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-1.4151977194406717,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-2.2249519293372098,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-2.4503104991041402,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-2.571690908689293,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-2.5149490071100837,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.153952,Amerindian,poorest,-2.4239938808499737,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.153952,-0.00011760517517773181,-0.0,-0.0,-0.0
0.092672,Amerindian,poorest,-2.3951004094360755,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.092672,-7.079288865406597e-05,-0.0,-0.0,-0.0
0.092672,Amerindian,poorest,-2.2028625376466415,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.092672,-7.079288865406597e-05,-0.0,-0.0,-0.0
0.092672,Amerindian,poorest,-2.0146816521145094,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.092672,-7.079288865406597e-05,-0.0,-0.0,-0.0
0.092672,Amerindian,poorest,-2.216359142162191,395.0,9.0,1,0,0,0,1,0,0,0,0,1.0,0.092672,-7.079288865406597e-05,-0.0,-0.0,-0.0
0.916077,Mixed Race,poorer,0.30014572692506186,396.0,10.0,0,0,0,1,0,1,0,0,0,2.0,1.832154,0.0,-0.0009019939343198773,-0.0,-0.0
0.916077,Mixed Race,poorest,-1.8142256318964953,396.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.916077,-0.0,-0.0017398210541765657,-0.0,-0.0
0.916077,Mixed Race,poorest,-0.9663851420045118,396.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.916077,-0.0,-0.0017398210541765657,-0.0,-0.0
0.916077,Amerindian,poorer,0.1849844198042486,396.0,10.0,1,0,0,0,0,1,0,0,0,2.0,1.832154,0.0014342874545674076,-0.0,-0.0,-0.0
0.916077,Mixed Race,poorest,-1.3940059934567006,396.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.916077,-0.0,-0.0017398210541765657,-0.0,-0.0
0.916077,Mixed Race,poorer,0.24185701623840355,396.0,10.0,0,0,0,1,0,1,0,0,0,2.0,1.832154,0.0,-0.0009019939343198773,-0.0,-0.0
0.916077,Mixed Race,poorer,0.24185701623840355,396.0,10.0,0,0,0,1,0,1,0,0,0,2.0,1.832154,0.0,-0.0009019939343198773,-0.0,-0.0
0.916077,Mixed Race,poorer,0.24185701623840355,396.0,10.0,0,0,0,1,0,1,0,0,0,2.0,1.832154,0.0,-0.0009019939343198773,-0.0,-0.0
0.916077,Mixed Race,poorer,0.24185701623840355,396.0,10.0,0,0,0,1,0,1,0,0,0,2.0,1.832154,0.0,-0.0009019939343198773,-0.0,-0.0
0.916077,Amerindian,poorer,0.35598401445385564,396.0,10.0,1,0,0,0,0,1,0,0,0,2.0,1.832154,0.0014342874545674076,-0.0,-0.0,-0.0
0.368125,Black,poorer,-0.13632400031529723,396.0,10.0,0,1,0,0,0,1,0,0,0,2.0,0.73625,0.0,-0.0,-0.0,-0.00028852633335288636
0.368125,Mixed Race,middle,0.6611203850322549,396.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.1043749999999999,0.0,-2.5785396396003266e-05,-0.0,-0.0
0.368125,Mixed Race,poorest,-0.3128356575671185,396.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.368125,-0.0,-0.0006991460603953032,-0.0,-0.0
0.368125,Mixed Race,poorest,-0.2923913132340291,396.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.368125,-0.0,-0.0006991460603953032,-0.0,-0.0
0.368125,Mixed Race,poorest,-0.2923913132340291,396.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.368125,-0.0,-0.0006991460603953032,-0.0,-0.0
0.31455,Black,poorer,0.07618038748975225,398.0,10.0,0,1,0,0,0,1,0,0,0,2.0,0.6291,0.0,-0.0,-0.0,-0.00024653570976203846
0.31455,Amerindian,poorest,-1.5605847973847935,398.0,10.0,1,0,0,0,1,0,0,0,0,1.0,0.31455,-0.00024028728338804006,-0.0,-0.0,-0.0
0.31455,Amerindian,poorer,-0.13659208813991325,398.0,10.0,1,0,0,0,0,1,0,0,0,2.0,0.6291,0.0004924860233737753,-0.0,-0.0,-0.0
0.31455,Mixed Race,poorest,-0.9521400514218141,398.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.31455,-0.0,-0.0005973959750012703,-0.0,-0.0
0.31455,Black,poorer,0.06268217990729513,398.0,10.0,0,1,0,0,0,1,0,0,0,2.0,0.6291,0.0,-0.0,-0.0,-0.00024653570976203846
0.31455,Black,poorer,0.06268217990729513,398.0,10.0,0,1,0,0,0,1,0,0,0,2.0,0.6291,0.0,-0.0,-0.0,-0.00024653570976203846
0.492692,Mixed Race,poorest,-1.3723849924288312,399.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.492692,-0.0,-0.0009357247423790364,-0.0,-0.0
0.492692,Mixed Race,poorest,-1.2638452699408933,399.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.492692,-0.0,-0.0009357247423790364,-0.0,-0.0
0.492692,Amerindian,poorest,-1.184052995698742,399.0,10.0,1,0,0,0,1,0,0,0,0,1.0,0.492692,-0.0003763713947767294,-0.0,-0.0,-0.0
0.492692,Mixed Race,poorest,-0.7769055172052206,399.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.492692,-0.0,-0.0009357247423790364,-0.0,-0.0
0.492692,Mixed Race,poorest,-0.7934455106055944,399.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.492692,-0.0,-0.0009357247423790364,-0.0,-0.0
0.492692,Amerindian,poorest,-0.9066198785303283,399.0,10.0,1,0,0,0,1,0,0,0,0,1.0,0.492692,-0.0003763713947767294,-0.0,-0.0,-0.0
0.492692,Mixed Race,poorest,-0.6362483979583671,399.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.492692,-0.0,-0.0009357247423790364,-0.0,-0.0
0.382455,Mixed Race,poorest,-0.7785782477430885,399.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.382455,-0.0,-0.0007263617155272955,-0.0,-0.0
0.382455,Amerindian,poorest,-0.9295739967238104,399.0,10.0,1,0,0,0,1,0,0,0,0,1.0,0.382455,-0.00029216046087481435,-0.0,-0.0,-0.0
0.382455,Amerindian,poorest,-0.6367291297229202,399.0,10.0,1,0,0,0,1,0,0,0,0,1.0,0.382455,-0.00029216046087481435,-0.0,-0.0,-0.0
0.382455,East Indian,poorest,-0.8477797495289106,399.0,10.0,0,0,1,0,1,0,0,0,0,1.0,0.382455,-0.0,-0.0,-0.00033011988569186157,-0.0
1.328445,Black,middle,0.5295393080052467,403.0,10.0,0,1,0,0,0,0,1,0,0,3.0,3.985335,0.0,-0.0,-0.0,-0.0002948092243442687
1.328445,Mixed Race,poorest,-0.4262538132463547,403.0,10.0,0,0,0,1,1,0,0,0,0,1.0,1.328445,-0.0,-0.002522993787984621,-0.0,-0.0
1.328445,Mixed Race,poorer,-0.07720135919739002,403.0,10.0,0,0,0,1,0,1,0,0,0,2.0,2.65689,0.0,-0.001308022504743127,-0.0,-0.0
1.328445,Mixed Race,richer,0.6889421278947929,403.0,10.0,0,0,0,1,0,0,0,1,0,4.0,5.31378,0.0,0.0011219200617398615,0.0,0.0
1.328445,Black,richer,0.8037988729591826,403.0,10.0,0,1,0,0,0,0,0,1,0,4.0,5.31378,0.0,0.0,0.0,0.0004515805052292221
1.328445,Black,richer,0.8037988729591826,403.0,10.0,0,1,0,0,0,0,0,1,0,4.0,5.31378,0.0,0.0,0.0,0.0004515805052292221
1.252735,Black,richest,0.9535983944104457,403.0,10.0,0,1,0,0,0,0,0,0,1,5.0,6.263674999999999,0.0,0.0,0.0,0.0011296961801923124
1.252735,Black,richest,0.9535983944104457,403.0,10.0,0,1,0,0,0,0,0,0,1,5.0,6.263674999999999,0.0,0.0,0.0,0.0011296961801923124
1.252735,Black,middle,0.6141903005021774,403.0,10.0,0,1,0,0,0,0,1,0,0,3.0,3.758205,0.0,-0.0,-0.0,-0.00027800762068351894
1.252735,Black,middle,0.6141903005021774,403.0,10.0,0,1,0,0,0,0,1,0,0,3.0,3.758205,0.0,-0.0,-0.0,-0.00027800762068351894
1.252735,Mixed Race,richer,0.709404969352899,403.0,10.0,0,0,0,1,0,0,0,1,0,4.0,5.01094,0.0,0.0010579802163760525,0.0,0.0
1.252735,Mixed Race,richer,0.709404969352899,403.0,10.0,0,0,0,1,0,0,0,1,0,4.0,5.01094,0.0,0.0010579802163760525,0.0,0.0
1.252735,Mixed Race,middle,0.6104732411001061,403.0,10.0,0,0,0,1,0,0,1,0,0,3.0,3.758205,0.0,-8.774809793995831e-05,-0.0,-0.0
1.252735,Black,richer,0.7736865605410941,403.0,10.0,0,1,0,0,0,0,0,1,0,4.0,5.01094,0.0,0.0,0.0,0.0004258442797543967
1.252735,Black,middle,0.6160839032317232,403.0,10.0,0,1,0,0,0,0,1,0,0,3.0,3.758205,0.0,-0.0,-0.0,-0.00027800762068351894
1.252735,Black,middle,0.39502741856293705,403.0,10.0,0,1,0,0,0,0,1,0,0,3.0,3.758205,0.0,-0.0,-0.0,-0.00027800762068351894
0.706118,Mixed Race,poorer,0.34237689849757663,404.0,10.0,0,0,0,1,0,1,0,0,0,2.0,1.412236,0.0,-0.0006952626830649423,-0.0,-0.0
0.706118,Mixed Race,middle,0.5138363055453241,404.0,10.0,0,0,0,1,0,0,1,0,0,3.0,2.118354,0.0,-4.9460190240687364e-05,-0.0,-0.0
0.706118,Mixed Race,richer,0.7259607408998188,404.0,10.0,0,0,0,1,0,0,0,1,0,4.0,2.824472,0.0,0.0005963423025835676,0.0,0.0
0.706118,Mixed Race,richer,0.7042301611090843,404.0,10.0,0,0,0,1,0,0,0,1,0,4.0,2.824472,0.0,0.0005963423025835676,0.0,0.0
0.706118,Amerindian,poorer,0.06404639074216911,404.0,10.0,1,0,0,0,0,1,0,0,0,2.0,1.412236,0.0011055579267291163,-0.0,-0.0,-0.0
0.706118,Mixed Race,poorest,-0.8992335186944773,404.0,10.0,0,0,0,1,1,0,0,0,0,1.0,0.706118,-0.0,-0.0013410651758891973,-0.0,-0.0
0.706118,East Indian,richest,1.0442119180652751,404.0,10.0,0,0,1,0,0,0,0,0,1,5.0,3.53059,0.0,0.0,0.0004886162937420326,0.0
0.909633,Mixed Race,richer,0.826816187269573,404.0,10.0,0,0,0,1,0,0,0,1,0,4.0,3.638532,0.0,0.0007682181132983415,0.0,0.0
0.909633,Mixed Race,richer,0.826816187269573,404.0,10.0,0,0,0,1,0,0,0,1,0,4.0,3.638532,0.0,0.0007682181132983415,0.0,0.0
0.909633,Mixed Race,richest,1.102532430778048,404.0,10.0,0,0,0,1,0,0,0,0,1,5.0,4.548165,0.0,0.001600151669665982,0.0,0.0
0.909633,Mixed Race,richest,1.102532430778048,404.0,10.0,0,0,0,1,0,0,0,0,1,5.0,4.548165,0.0,0.001600151669665982,0.0,0.0
0.909633,Mixed Race,richest,1.102532430778048,404.0,10.0,0,0,0,1,0,0,0,0,1,5.0,4.548165,0.0,0.001600151669665982,0.0,0.0
0.909633,Mixed Race,richest,1.102532430778048,404.0,10.0,0,0,0,1,0,0,0,0,1,5.0,4.548165,0.0,0.001600151669665982,0.0,0.0
0.909633,Mixed Race,richer,0.8030851766230878,404.0,10.0,0,0,0,1,0,0,0,1,0,4.0,3.638532,0.0,0.0007682181132983415,0.0,0.0
0.909633,Mixed Race,middle,0.6534293240747377,404.0,10.0,0,0,0,1,0,0,1,0,0,3.0,2.728899,0.0,-6.371544306929886e-05,-0.0,-0.0
0.909633,Mixed Race,poorer,0.08976908967626296,404.0,10.0,0,0,0,1,0,1,0,0,0,2.0,1.819266,0.0,-0.0008956489994369393,-0.0,-0.0
0.909633,Amerindian,poorer,0.02110521663726711,404.0,10.0,1,0,0,0,0,1,0,0,0,2.0,1.819266,0.001424198184388992,-0.0,-0.0,-0.0
0.909633,Mixed Race,richer,0.7395435612551463,404.0,10.0,0,0,0,1,0,0,0,1,0,4.0,3.638532,0.0,0.0007682181132983415,0.0,0.0
0.909633,Black,richer,0.7907474572317188,404.0,10.0,0,1,0,0,0,0,0,1,0,4.0,3.638532,0.0,0.0,0.0,0.00030921304962807874
0.428166,Mixed Race,middle,0.6461508235602289,405.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.284498,0.0,-2.9990981414712765e-05,-0.0,-0.0
0.428166,Mixed Race,richer,0.8411971416225932,405.0,10.0,0,0,0,1,0,0,0,1,0,4.0,1.712664,0.0,0.00036160174125004005,0.0,0.0
0.428166,Black,middle,0.6818984640002627,405.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.284498,0.0,-0.0,-0.0,-9.501882753940745e-05
0.428166,Black,middle,0.6818984640002627,405.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.284498,0.0,-0.0,-0.0,-9.501882753940745e-05
0.428166,Black,middle,0.6818984640002627,405.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.284498,0.0,-0.0,-0.0,-9.501882753940745e-05
0.428166,Black,middle,0.6818984640002627,405.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.284498,0.0,-0.0,-0.0,-9.501882753940745e-05
0.428166,Mixed Race,richer,0.8244900674280058,405.0,10.0,0,0,0,1,0,0,0,1,0,4.0,1.712664,0.0,0.00036160174125004005,0.0,0.0
0.428166,Mixed Race,middle,0.5111994635063104,405.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.284498,0.0,-2.9990981414712765e-05,-0.0,-0.0
0.44047,Mixed Race,middle,0.5454665351287753,405.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.32141,0.0,-3.08528177943567e-05,-0.0,-0.0
0.44047,Black,richest,0.9266747583383942,405.0,10.0,0,1,0,0,0,0,0,0,1,5.0,2.20235,0.0,0.0,0.0,0.0003972087284935025
0.469238,Mixed Race,richer,0.7704836599398279,406.0,10.0,0,0,0,1,0,0,0,1,0,4.0,1.876952,0.0,0.0003962885372978851,0.0,0.0
0.469238,Black,poorer,0.3540358777358534,406.0,10.0,0,1,0,0,0,1,0,0,0,2.0,0.938476,0.0,-0.0,-0.0,-0.00036777594461077543
0.469238,Black,poorer,0.3540358777358534,406.0,10.0,0,1,0,0,0,1,0,0,0,2.0,0.938476,0.0,-0.0,-0.0,-0.00036777594461077543
0.469238,Mixed Race,middle,0.39416069999120973,406.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.407714,0.0,-3.286787866639805e-05,-0.0,-0.0
0.585142,Black,richest,1.018523724275269,406.0,10.0,0,1,0,0,0,0,0,0,1,5.0,2.9257100000000005,0.0,0.0,0.0,0.0005276716003544964
0.585142,Black,richest,1.000713516522441,406.0,10.0,0,1,0,0,0,0,0,0,1,5.0,2.9257100000000005,0.0,0.0,0.0,0.0005276716003544964
0.585142,Black,richest,1.000713516522441,406.0,10.0,0,1,0,0,0,0,0,0,1,5.0,2.9257100000000005,0.0,0.0,0.0,0.0005276716003544964
0.280442,Mixed Race,richer,0.8949193481685539,407.0,10.0,0,0,0,1,0,0,0,1,0,4.0,1.121768,0.0,0.00023684345678929143,0.0,0.0
0.280442,Black,richest,1.09501395571578,407.0,10.0,0,1,0,0,0,0,0,0,1,5.0,1.4022100000000002,0.0,0.0,0.0,0.0002528980639684311
0.280442,Mixed Race,middle,0.6453315437417317,407.0,10.0,0,0,0,1,0,0,1,0,0,3.0,0.841326,0.0,-1.964362142231022e-05,-0.0,-0.0
0.280442,Mixed Race,richest,0.9726952761142355,407.0,10.0,0,0,0,1,0,0,0,0,1,5.0,1.4022100000000002,0.0,0.000493330535000893,0.0,0.0
0.280442,Black,middle,0.6716334509568964,407.0,10.0,0,1,0,0,0,0,1,0,0,3.0,0.841326,0.0,-0.0,-0.0,-6.223583851311525e-05
0.280442,Black,middle,0.6716334509568964,407.0,10.0,0,1,0,0,0,0,1,0,0,3.0,0.841326,0.0,-0.0,-0.0,-6.223583851311525e-05
0.280442,Black,richest,1.2948776954388297,407.0,10.0,0,1,0,0,0,0,0,0,1,5.0,1.4022100000000002,0.0,0.0,0.0,0.0002528980639684311
0.472975,Mixed Race,richest,0.9303842939922228,407.0,10.0,0,0,0,1,0,0,0,0,1,5.0,2.364875,0.0,0.0008320187767597128,0.0,0.0
0.472975,Black,richest,0.9423301169175105,407.0,10.0,0,1,0,0,0,0,0,0,1,5.0,2.364875,0.0,0.0,0.0,0.00042652121224876687
0.472975,Black,poorer,0.3615561988991924,407.0,10.0,0,1,0,0,0,1,0,0,0,2.0,0.94595,0.0,-0.0,-0.0,-0.0003707049032735659
0.472975,Mixed Race,middle,0.6198604286815809,407.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.418925,0.0,-3.312963765134029e-05,-0.0,-0.0
0.472975,Mixed Race,richest,1.0675467181589893,407.0,10.0,0,0,0,1,0,0,0,0,1,5.0,2.364875,0.0,0.0008320187767597128,0.0,0.0
0.472975,Mixed Race,richest,1.0675467181589893,407.0,10.0,0,0,0,1,0,0,0,0,1,5.0,2.364875,0.0,0.0008320187767597128,0.0,0.0
0.455767,Black,richest,1.199135599557986,408.0,10.0,0,1,0,0,0,0,0,0,1,5.0,2.278835,0.0,0.0,0.0,0.0004110033159109546
0.455767,Black,richest,1.0524958774473492,408.0,10.0,0,1,0,0,0,0,0,0,1,5.0,2.278835,0.0,0.0,0.0,0.0004110033159109546
0.967032,Black,richest,1.1264171192978514,408.0,10.0,0,1,0,0,0,0,0,0,1,5.0,4.83516,0.0,0.0,0.0,0.0008720538314358042
0.967032,Black,richest,1.1264171192978514,408.0,10.0,0,1,0,0,0,0,0,0,1,5.0,4.83516,0.0,0.0,0.0,0.0008720538314358042
0.967032,Black,richest,1.1264171192978514,408.0,10.0,0,1,0,0,0,0,0,0,1,5.0,4.83516,0.0,0.0,0.0,0.0008720538314358042
0.967032,Black,middle,0.5727166583766934,408.0,10.0,0,1,0,0,0,0,1,0,0,3.0,2.901096,0.0,-0.0,-0.0,-0.00021460425823883322
0.967032,Black,middle,0.5727166583766934,408.0,10.0,0,1,0,0,0,0,1,0,0,3.0,2.901096,0.0,-0.0,-0.0,-0.00021460425823883322
0.967032,Mixed Race,richer,0.8029789100632851,408.0,10.0,0,0,0,1,0,0,0,1,0,4.0,3.868128,0.0,0.0008166936539671733,0.0,0.0
0.967032,Mixed Race,richer,0.6921922197833394,408.0,10.0,0,0,0,1,0,0,0,1,0,4.0,3.868128,0.0,0.0008166936539671733,0.0,0.0
0.967032,Black,poorer,0.07823259718821818,408.0,10.0,0,1,0,0,0,1,0,0,0,2.0,1.934064,0.0,-0.0,-0.0,-0.0007579333030761519
0.686588,Mixed Race,richest,0.9296320678870642,409.0,10.0,0,0,0,1,0,0,0,0,1,5.0,3.43294,0.0,0.0012077892233160266,0.0,0.0
0.686588,Mixed Race,richer,0.7932320140143354,409.0,10.0,0,0,0,1,0,0,0,1,0,4.0,2.746352,0.0,0.0005798485081052266,0.0,0.0
0.686588,Mixed Race,richer,0.7932320140143354,409.0,10.0,0,0,0,1,0,0,0,1,0,4.0,2.746352,0.0,0.0005798485081052266,0.0,0.0
0.686588,Amerindian,middle,0.4187739123359463,409.0,10.0,1,0,0,0,0,0,1,0,0,3.0,2.059764,0.002674450335269862,-0.0,-0.0,-0.0
0.686588,Mixed Race,richest,1.1006222142380282,409.0,10.0,0,0,0,1,0,0,0,0,1,5.0,3.43294,0.0,0.0012077892233160266,0.0,0.0
0.686588,Black,richest,1.3591173675904682,409.0,10.0,0,1,0,0,0,0,0,0,1,5.0,3.43294,0.0,0.0,0.0,0.000619153963899691
0.686588,Black,richest,1.3591173675904682,409.0,10.0,0,1,0,0,0,0,0,0,1,5.0,3.43294,0.0,0.0,0.0,0.000619153963899691
0.686588,Mixed Race,richest,0.9485602570390015,409.0,10.0,0,0,0,1,0,0,0,0,1,5.0,3.43294,0.0,0.0012077892233160266,0.0,0.0
0.686588,Black,richer,0.7296696182831113,409.0,10.0,0,1,0,0,0,0,0,1,0,4.0,2.746352,0.0,0.0,0.0,0.00023339299400752092
0.780758,Black,richer,0.8509965017210791,409.0,10.0,0,1,0,0,0,0,0,1,0,4.0,3.123032,0.0,0.0,0.0,0.00026540435780311337
0.780758,Amerindian,middle,0.5567830541245247,409.0,10.0,1,0,0,0,0,0,1,0,0,3.0,2.3422739999999997,0.0030412685553266685,-0.0,-0.0,-0.0
0.780758,Amerindian,middle,0.5567830541245247,409.0,10.0,1,0,0,0,0,0,1,0,0,3.0,2.3422739999999997,0.0030412685553266685,-0.0,-0.0,-0.0
0.780758,Black,poorer,0.1957319791026586,409.0,10.0,0,1,0,0,0,1,0,0,0,2.0,1.561516,0.0,-0.0,-0.0,-0.0006119368230246054
0.780758,Black,middle,0.5211173252288891,409.0,10.0,0,1,0,0,0,0,1,0,0,3.0,2.3422739999999997,0.0,-0.0,-0.0,-0.000173266232610746
0.532315,Mixed Race,richer,0.8284517444009386,410.0,10.0,0,0,0,1,0,0,0,1,0,4.0,2.12926,0.0,0.0004495593552349207,0.0,0.0
0.532315,Black,poorer,-0.04337884427907829,410.0,10.0,0,1,0,0,0,1,0,0,0,2.0,1.06463,0.0,-0.0,-0.0,-0.00041721397660778736
0.532315,Black,richer,0.8478779627758655,410.0,10.0,0,1,0,0,0,0,0,1,0,4.0,2.12926,0.0,0.0,0.0,0.00018095071805087403
0.532315,Black,middle,0.38407123386889586,410.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.5969449999999998,0.0,-0.0,-0.0,-0.00011813162927845665
0.532315,Amerindian,poorer,0.15936556938937005,410.0,10.0,1,0,0,0,0,1,0,0,0,2.0,1.06463,0.000833437283523164,-0.0,-0.0,-0.0
0.532315,Black,richer,0.753710555955829,410.0,10.0,0,1,0,0,0,0,0,1,0,4.0,2.12926,0.0,0.0,0.0,0.00018095071805087403
0.532315,Black,richer,0.753710555955829,410.0,10.0,0,1,0,0,0,0,0,1,0,4.0,2.12926,0.0,0.0,0.0,0.00018095071805087403
0.532315,Black,richer,0.753710555955829,410.0,10.0,0,1,0,0,0,0,0,1,0,4.0,2.12926,0.0,0.0,0.0,0.00018095071805087403
0.532315,Black,poorer,0.042308771020589886,410.0,10.0,0,1,0,0,0,1,0,0,0,2.0,1.06463,0.0,-0.0,-0.0,-0.00041721397660778736
0.532315,Mixed Race,middle,0.5281842693599585,410.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.5969449999999998,0.0,-3.7286120971242045e-05,-0.0,-0.0
0.532315,Mixed Race,middle,0.5281842693599585,410.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.5969449999999998,0.0,-3.7286120971242045e-05,-0.0,-0.0
0.624619,Mixed Race,middle,0.4403380839082959,410.0,10.0,0,0,0,1,0,0,1,0,0,3.0,1.873857,0.0,-4.375157490383746e-05,-0.0,-0.0
0.624619,Amerindian,richer,0.6874064238783736,410.0,10.0,1,0,0,0,0,0,0,1,0,4.0,2.498476,0.0038881716344817074,0.0,0.0,0.0
0.624619,Black,richer,0.7382958224796721,410.0,10.0,0,1,0,0,0,0,0,1,0,4.0,2.498476,0.0,0.0,0.0,0.0002123277693813229
0.624619,Black,richer,0.7382958224796721,410.0,10.0,0,1,0,0,0,0,0,1,0,4.0,2.498476,0.0,0.0,0.0,0.0002123277693813229
0.624619,Black,middle,0.5852938624922953,410.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.873857,0.0,-0.0,-0.0,-0.00013861578228733048
0.624619,Black,middle,0.5852938624922953,410.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.873857,0.0,-0.0,-0.0,-0.00013861578228733048
0.624619,Black,middle,0.5852938624922953,410.0,10.0,0,1,0,0,0,0,1,0,0,3.0,1.873857,0.0,-0.0,-0.0,-0.00013861578228733048
0.624619,Mixed Race,richest,1.0326141120240147,410.0,10.0,0,0,0,1,0,0,0,0,1,5.0,3.123095,0.0,0.001098778447742217,0.0,0.0
0.624619,Mixed Race,richer,0.9096381287832344,410.0,10.0,0,0,0,1,0,0,0,1,0,4.0,2.498476,0.0,0.0005275134364191898,0.0,0.0
0.315973,Black,middle,0.4989974554365998,411.0,10.0,0,1,0,0,0,0,1,0,0,3.0,0.947919,0.0,-0.0,-0.0,-7.012089702150379e-05
0.315973,Black,richest,0.9717326010152323,411.0,10.0,0,1,0,0,0,0,0,0,1,5.0,1.579865,0.0,0.0,0.0,0.00028493934562689283
